,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,-470000.0,543000.0,984000.0,787000.0,-2656000.0,
Net Income From Continuing Operation Net Minority Interest,-2585000.0,-1572000.0,-598000.0,627000.0,-3041000.0,
Reconciled Depreciation,1005000.0,1013000.0,355000.0,278000.0,279000.0,
Reconciled Cost Of Revenue,7004000.0,7421000.0,5171000.0,4022000.0,3448000.0,
EBITDA,-470000.0,543000.0,984000.0,787000.0,-2656000.0,
EBIT,-1475000.0,-470000.0,629000.0,509000.0,-2935000.0,
Net Interest Income,-1044000.0,-1028000.0,-1140000.0,-8000.0,-52000.0,
Interest Expense,1044000.0,1028000.0,,8000.0,52000.0,11000.0
Normalized Income,-2585000.0,-1572000.0,-598000.0,627000.0,-3041000.0,
Net Income From Continuing And Discontinued Operation,-2585000.0,-1572000.0,-598000.0,627000.0,-3041000.0,
Total Expenses,20403000.0,17752000.0,11018000.0,9815000.0,12009000.0,
Total Operating Income As Reported,-1475000.0,-470000.0,629000.0,509000.0,-2935000.0,
Diluted Average Shares,26893000.0,26886000.0,26136000.0,26550000.0,25778000.0,
Basic Average Shares,26893000.0,26886000.0,26136000.0,25900000.0,25778000.0,
Diluted EPS,-0.1,-0.06,-0.02,0.02,-0.12,
Basic EPS,-0.1,-0.06,-0.02,0.02,-0.12,
Diluted NI Availto Com Stockholders,-2585000.0,-1572000.0,-598000.0,627000.0,-3041000.0,
Net Income Common Stockholders,-2585000.0,-1572000.0,-598000.0,627000.0,-3041000.0,
Net Income,-2585000.0,-1572000.0,-598000.0,627000.0,-3041000.0,
Net Income Including Noncontrolling Interests,-2585000.0,-1572000.0,-598000.0,627000.0,-3041000.0,
Net Income Continuous Operations,-2585000.0,-1572000.0,-598000.0,627000.0,-3041000.0,
Tax Provision,66000.0,74000.0,87000.0,-126000.0,54000.0,
Pretax Income,-2519000.0,-1498000.0,-511000.0,501000.0,-2987000.0,
Net Non Operating Interest Income Expense,-1044000.0,-1028000.0,-1140000.0,-8000.0,-52000.0,
Interest Expense Non Operating,1044000.0,1028000.0,,8000.0,52000.0,11000.0
Operating Income,-1475000.0,-470000.0,629000.0,509000.0,-2935000.0,
Operating Expense,13399000.0,10331000.0,5847000.0,5793000.0,8561000.0,
Research And Development,3712000.0,1161000.0,-871000.0,505000.0,2970000.0,
Selling General And Administration,9687000.0,9170000.0,6718000.0,5288000.0,5591000.0,
General And Administrative Expense,9687000.0,9170000.0,6718000.0,5288000.0,5591000.0,
Other Gand A,9687000.0,9170000.0,6718000.0,5288000.0,5591000.0,
Gross Profit,11924000.0,9861000.0,6476000.0,6302000.0,5626000.0,
Cost Of Revenue,7004000.0,7421000.0,5171000.0,4022000.0,3448000.0,
Total Revenue,18928000.0,17282000.0,11647000.0,10324000.0,9074000.0,
Operating Revenue,18928000.0,17282000.0,11647000.0,10324000.0,9074000.0,
