,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,32119710.0,-1665300.0,-13341720.0,-5075070.0,-7993462.074354,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.150661,,
Normalized EBITDA,-101209000.0,145149000.0,-56450000.0,162385000.0,36459000.0,,
Total Unusual Items,152951000.0,-7930000.0,-63532000.0,-24167000.0,-53056000.0,,
Total Unusual Items Excluding Goodwill,152951000.0,-7930000.0,-63532000.0,-24167000.0,-53056000.0,,
Net Income From Continuing Operation Net Minority Interest,32038000.0,109680000.0,-66967000.0,-11393000.0,65225000.0,,
Reconciled Depreciation,8897000.0,8259000.0,8155000.0,8398000.0,7558000.0,,
Reconciled Cost Of Revenue,73825000.0,65447000.0,80330000.0,39812000.0,45210000.0,,
EBITDA,51742000.0,137219000.0,-119982000.0,138218000.0,-16597000.0,,
EBIT,42845000.0,128960000.0,-128137000.0,129820000.0,-24155000.0,,
Net Interest Income,-161698000.0,90769000.0,5620000.0,-13309000.0,37985000.0,,
Interest Expense,33535000.0,35539000.0,-83696000.0,154570000.0,-100950000.0,,
Interest Income,-125047000.0,126308000.0,-74462000.0,77372000.0,924000.0,,
Normalized Income,-88793290.0,115944700.0,-16776720.0,7698930.0,110287537.925646,,
Net Income From Continuing And Discontinued Operation,32038000.0,109680000.0,-66967000.0,-11393000.0,65225000.0,,
Total Expenses,155182000.0,122183000.0,137734000.0,90161000.0,106872000.0,,
Total Operating Income As Reported,18057000.0,10582000.0,13471000.0,12726000.0,91866000.0,,
Diluted Average Shares,,313371429.0,,,,245762921.0,
Basic Average Shares,,281230769.0,,,,245762921.0,
Diluted EPS,,0.35,,,,-0.89,
Basic EPS,,0.39,,,,-0.89,
Diluted NI Availto Com Stockholders,32038000.0,109680000.0,-66967000.0,-11393000.0,65225000.0,,
Net Income Common Stockholders,32038000.0,109680000.0,-66967000.0,-11393000.0,65225000.0,,
Net Income,32038000.0,109680000.0,-66967000.0,-11393000.0,65225000.0,,
Net Income Including Noncontrolling Interests,32038000.0,109680000.0,-66967000.0,-11393000.0,65225000.0,,
Net Income Continuous Operations,32038000.0,109680000.0,-66967000.0,-11393000.0,65225000.0,,
Tax Provision,-22728000.0,-16259000.0,22526000.0,-13357000.0,11570000.0,,
Pretax Income,9310000.0,93421000.0,-44441000.0,-24750000.0,76795000.0,,
Other Income Expense,152951000.0,-7930000.0,-63532000.0,-24167000.0,-53056000.0,,
Special Income Charges,,,0.0,-69378000.0,,,-21519000.0
Gain On Sale Of Business,,,0.0,0.0,,,
Other Special Charges,,,0.0,,,,
Earnings From Equity Interest,,,0.0,0.0,0.0,0.0,-3170000.0
Gain On Sale Of Security,135468000.0,-7930000.0,-63532000.0,45211000.0,-50086000.0,,
Net Non Operating Interest Income Expense,-161698000.0,90769000.0,5620000.0,-13309000.0,37985000.0,,
Interest Expense Non Operating,33535000.0,35539000.0,-83696000.0,154570000.0,-100950000.0,,
Interest Income Non Operating,-125047000.0,126308000.0,-74462000.0,77372000.0,924000.0,,
Operating Income,18057000.0,10582000.0,13471000.0,12726000.0,91866000.0,,
Operating Expense,81357000.0,56736000.0,57404000.0,50349000.0,61662000.0,,
Other Operating Expenses,-102000.0,-41000.0,-2136000.0,-103000.0,-15000.0,,
Research And Development,54719000.0,38170000.0,40262000.0,33571000.0,47611000.0,,
Selling General And Administration,26740000.0,18607000.0,15019000.0,16881000.0,14066000.0,,
General And Administrative Expense,26740000.0,18607000.0,15019000.0,16881000.0,14066000.0,,
Other Gand A,26740000.0,18607000.0,-24114000.0,16881000.0,14066000.0,,
Gross Profit,99414000.0,67318000.0,70875000.0,63075000.0,153528000.0,,
Cost Of Revenue,73825000.0,65447000.0,80330000.0,39812000.0,45210000.0,,
Total Revenue,173239000.0,132765000.0,151205000.0,102887000.0,198738000.0,,
Operating Revenue,173239000.0,132765000.0,151205000.0,102887000.0,198738000.0,,
