,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-21287139.689579,-6715561.22449,-29190000.0,-23220000.0,-33089686.098655,
Tax Rate For Calcs,0.233925,0.149235,0.21,0.18,0.210762,
Normalized EBITDA,2248000000.0,1161000000.0,589000000.0,-132000000.0,1873000000.0,
Total Unusual Items,-91000000.0,-45000000.0,-139000000.0,-129000000.0,-157000000.0,
Total Unusual Items Excluding Goodwill,-91000000.0,-45000000.0,-139000000.0,-129000000.0,-157000000.0,
Net Income From Continuing Operation Net Minority Interest,1380000000.0,663000000.0,-52000000.0,-522000000.0,1053000000.0,
Reconciled Depreciation,301000000.0,296000000.0,302000000.0,306000000.0,312000000.0,
Reconciled Cost Of Revenue,2792000000.0,2208000000.0,2358000000.0,1429000000.0,2780000000.0,
EBITDA,2157000000.0,1116000000.0,450000000.0,-261000000.0,1716000000.0,
EBIT,1856000000.0,820000000.0,148000000.0,-567000000.0,1404000000.0,
Net Interest Income,-21000000.0,-4000000.0,-21000000.0,-33000000.0,-41000000.0,
Interest Expense,52000000.0,36000000.0,60000000.0,66000000.0,66000000.0,
Interest Income,31000000.0,32000000.0,39000000.0,33000000.0,25000000.0,
Normalized Income,1449712860.310421,701284438.77551,57810000.0,-416220000.0,1176910313.901345,
Net Income From Continuing And Discontinued Operation,1314000000.0,652000000.0,-41000000.0,-524000000.0,1053000000.0,
Total Expenses,4624000000.0,3590000000.0,3651000000.0,2791000000.0,4503000000.0,
Diluted Average Shares,683100000.0,686600000.0,687300000.0,691100000.0,698100000.0,
Basic Average Shares,681700000.0,684900000.0,687300000.0,691100000.0,695900000.0,
Diluted EPS,1.92,0.95,-0.06,-0.76,1.51,
Basic EPS,1.92,0.95,-0.06,-0.76,1.51,
Diluted NI Availto Com Stockholders,1314000000.0,652000000.0,-41000000.0,-524000000.0,1053000000.0,
Net Income Common Stockholders,1314000000.0,652000000.0,-41000000.0,-524000000.0,1053000000.0,
Net Income,1314000000.0,652000000.0,-41000000.0,-524000000.0,1053000000.0,
Minority Interests,-2000000.0,-4000000.0,-2000000.0,-3000000.0,-3000000.0,
Net Income Including Noncontrolling Interests,1316000000.0,656000000.0,-39000000.0,-521000000.0,1056000000.0,
Net Income Discontinuous Operations,-66000000.0,-11000000.0,11000000.0,-2000000.0,0.0,
Net Income Continuous Operations,1382000000.0,667000000.0,-50000000.0,-519000000.0,1056000000.0,
Tax Provision,422000000.0,117000000.0,138000000.0,-114000000.0,282000000.0,
Pretax Income,1804000000.0,784000000.0,88000000.0,-633000000.0,1338000000.0,
Other Income Expense,-7000000.0,-39000000.0,-218000000.0,-135000000.0,-230000000.0,
Other Non Operating Income Expenses,85000000.0,-5000000.0,-87000000.0,-6000000.0,-72000000.0,
Special Income Charges,-66000000.0,-18000000.0,-89000000.0,-32000000.0,-79000000.0,
Gain On Sale Of Business,13000000.0,4000000.0,0.0,0.0,13000000.0,
Restructuring And Mergern Acquisition,79000000.0,22000000.0,89000000.0,32000000.0,92000000.0,
Earnings From Equity Interest,-1000000.0,11000000.0,8000000.0,0.0,-1000000.0,
Gain On Sale Of Security,-25000000.0,-27000000.0,-50000000.0,-97000000.0,-78000000.0,
Net Non Operating Interest Income Expense,-21000000.0,-4000000.0,-21000000.0,-33000000.0,-41000000.0,
Interest Expense Non Operating,52000000.0,36000000.0,60000000.0,66000000.0,66000000.0,
Interest Income Non Operating,31000000.0,32000000.0,39000000.0,33000000.0,25000000.0,
Operating Income,1832000000.0,827000000.0,327000000.0,-465000000.0,1609000000.0,
Operating Expense,1692000000.0,1248000000.0,1155000000.0,1226000000.0,1585000000.0,
Depreciation Amortization Depletion Income Statement,161000000.0,162000000.0,164000000.0,170000000.0,174000000.0,
Depreciation And Amortization In Income Statement,161000000.0,162000000.0,164000000.0,170000000.0,174000000.0,
Amortization,161000000.0,162000000.0,164000000.0,170000000.0,174000000.0,
Amortization Of Intangibles Income Statement,161000000.0,162000000.0,164000000.0,170000000.0,174000000.0,
Research And Development,375000000.0,335000000.0,365000000.0,348000000.0,357000000.0,
Selling General And Administration,1156000000.0,751000000.0,626000000.0,708000000.0,1054000000.0,
General And Administrative Expense,1156000000.0,751000000.0,,708000000.0,1054000000.0,736000000.0
Other Gand A,1156000000.0,751000000.0,,671000000.0,1054000000.0,736000000.0
Salaries And Wages,,,,37000000.0,36000000.0,36000000.0
Gross Profit,3524000000.0,2075000000.0,1482000000.0,761000000.0,3194000000.0,
Cost Of Revenue,2932000000.0,2342000000.0,2496000000.0,1565000000.0,2918000000.0,
Total Revenue,6456000000.0,4417000000.0,3978000000.0,2326000000.0,6112000000.0,
Operating Revenue,6456000000.0,4417000000.0,3978000000.0,2326000000.0,6112000000.0,
