,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,88250.0,-120750.0,-61250.0,174250.0,205250.0
Tax Rate For Calcs,0.25,0.25,0.25,0.25,0.25
Normalized EBITDA,-45759000.0,-69769000.0,-61937000.0,-72801000.0,-66839000.0
Total Unusual Items,353000.0,-483000.0,-245000.0,697000.0,821000.0
Total Unusual Items Excluding Goodwill,353000.0,-483000.0,-245000.0,697000.0,821000.0
Net Income From Continuing Operation Net Minority Interest,-48056000.0,-71537000.0,-63325000.0,-72264000.0,-67048000.0
Reconciled Cost Of Revenue,49713000.0,38367000.0,23536000.0,19986000.0,10136000.0
EBITDA,-45406000.0,-70252000.0,-62182000.0,-72104000.0,-66018000.0
EBIT,-45406000.0,-70252000.0,-62182000.0,-72104000.0,-66018000.0
Net Interest Income,8097000.0,5964000.0,2005000.0,3657000.0,1478000.0
Interest Expense,847000.0,799000.0,859000.0,682000.0,718000.0
Interest Income,8944000.0,6763000.0,2864000.0,4339000.0,2196000.0
Normalized Income,-48320750.0,-71174750.0,-63141250.0,-72786750.0,-67663750.0
Net Income From Continuing And Discontinued Operation,-48056000.0,-71537000.0,-63325000.0,-72264000.0,-67048000.0
Total Expenses,182874000.0,179462000.0,127565000.0,131796000.0,98624000.0
Total Operating Income As Reported,-54746000.0,-77443000.0,-65838000.0,-75192000.0,-70009000.0
Diluted Average Shares,68903500.0,65768500.0,63352000.0,63505741.0,61933000.0
Basic Average Shares,68903500.0,65768500.0,63352000.0,63505741.0,61933000.0
Diluted EPS,-0.7,-1.08,-1.0,-1.137913,-1.08
Basic EPS,-0.7,-1.08,-1.0,-1.137913,-1.08
Diluted NI Availto Com Stockholders,-48056000.0,-71537000.0,-63325000.0,-72264000.0,-67048000.0
Net Income Common Stockholders,-48056000.0,-71537000.0,-63325000.0,-72264000.0,-67048000.0
Net Income,-48056000.0,-71537000.0,-63325000.0,-72264000.0,-67048000.0
Minority Interests,76000.0,97000.0,64000.0,197000.0,68000.0
Net Income Including Noncontrolling Interests,-48132000.0,-71634000.0,-63389000.0,-72461000.0,-67116000.0
Net Income Continuous Operations,-48132000.0,-71634000.0,-63389000.0,-72461000.0,-67116000.0
Earnings From Equity Interest Net Of Tax,-1689000.0,-565000.0,-347000.0,399000.0,-262000.0
Tax Provision,190000.0,18000.0,1000.0,74000.0,118000.0
Pretax Income,-46253000.0,-71051000.0,-63041000.0,-72786000.0,-66736000.0
Other Income Expense,396000.0,428000.0,792000.0,-1251000.0,1795000.0
Other Non Operating Income Expenses,43000.0,911000.0,1037000.0,-1948000.0,974000.0
Gain On Sale Of Security,353000.0,-483000.0,-245000.0,697000.0,821000.0
Net Non Operating Interest Income Expense,8097000.0,5964000.0,2005000.0,3657000.0,1478000.0
Interest Expense Non Operating,847000.0,799000.0,859000.0,682000.0,718000.0
Interest Income Non Operating,8944000.0,6763000.0,2864000.0,4339000.0,2196000.0
Operating Income,-54746000.0,-77443000.0,-65838000.0,-75192000.0,-70009000.0
Operating Expense,133161000.0,141095000.0,104029000.0,111810000.0,88488000.0
Other Operating Expenses,-17543000.0,-2261000.0,-3707000.0,-2668000.0,-1284000.0
Research And Development,43866000.0,61800000.0,37836000.0,38140000.0,37686000.0
Selling General And Administration,106838000.0,81556000.0,69900000.0,76338000.0,52086000.0
Selling And Marketing Expense,47279000.0,27321000.0,20224000.0,20712000.0,13677000.0
General And Administrative Expense,59559000.0,54235000.0,49676000.0,55626000.0,38409000.0
Other Gand A,59559000.0,54235000.0,49676000.0,55626000.0,38409000.0
Gross Profit,78415000.0,63652000.0,38191000.0,36618000.0,18479000.0
Cost Of Revenue,49713000.0,38367000.0,23536000.0,19986000.0,10136000.0
Total Revenue,128128000.0,102019000.0,61727000.0,56604000.0,28615000.0
Operating Revenue,128128000.0,102019000.0,61727000.0,56604000.0,28615000.0
