,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,-1638000.0,-495000.0,-714000.0,-588000.0,-336000.0
Tax Rate For Calcs,0.21,0.15,0.21,0.21,0.21
Normalized EBITDA,216000000.0,184300000.0,165700000.0,213800000.0,198800000.0
Total Unusual Items,-7800000.0,-3300000.0,-3400000.0,-2800000.0,-1600000.0
Total Unusual Items Excluding Goodwill,-7800000.0,-3300000.0,-3400000.0,-2800000.0,-1600000.0
Net Income From Continuing Operation Net Minority Interest,3200000.0,-16400000.0,-23200000.0,1700000.0,4400000.0
Reconciled Depreciation,144800000.0,141300000.0,144000000.0,149700000.0,146700000.0
Reconciled Cost Of Revenue,219500000.0,220100000.0,224100000.0,223600000.0,211800000.0
EBITDA,208200000.0,181000000.0,162300000.0,211000000.0,197200000.0
EBIT,63400000.0,39700000.0,18300000.0,61300000.0,50500000.0
Net Interest Income,-59200000.0,-57800000.0,-83700000.0,-51900000.0,-55300000.0
Interest Expense,61300000.0,59000000.0,85300000.0,53500000.0,57000000.0
Interest Income,2100000.0,1200000.0,1600000.0,1600000.0,1700000.0
Normalized Income,9362000.0,-13595000.0,-20514000.0,3912000.0,5664000.0
Net Income From Continuing And Discontinued Operation,3200000.0,-16400000.0,-23200000.0,1700000.0,4400000.0
Total Expenses,539100000.0,535800000.0,544500000.0,563800000.0,534800000.0
Total Operating Income As Reported,62200000.0,37100000.0,16600000.0,63800000.0,52100000.0
Diluted Average Shares,435600000.0,432700000.0,431600000.0,434200000.0,432200000.0
Basic Average Shares,432400000.0,432700000.0,431600000.0,431100000.0,430800000.0
Diluted EPS,0.01,-0.04,-0.05,0.003915,0.01
Basic EPS,0.01,-0.04,-0.05,0.003943,0.01
Diluted NI Availto Com Stockholders,3200000.0,-16400000.0,-23200000.0,1700000.0,4400000.0
Net Income Common Stockholders,3200000.0,-16400000.0,-23200000.0,1700000.0,4400000.0
Net Income,3200000.0,-16400000.0,-23200000.0,1700000.0,4400000.0
Minority Interests,-1000000.0,-700000.0,-1300000.0,-900000.0,-900000.0
Net Income Including Noncontrolling Interests,4200000.0,-15700000.0,-21900000.0,2600000.0,5300000.0
Net Income Continuous Operations,4200000.0,-15700000.0,-21900000.0,2600000.0,5300000.0
Earnings From Equity Interest Net Of Tax,300000.0,700000.0,900000.0,1100000.0,600000.0
Tax Provision,-1800000.0,-2900000.0,-44200000.0,6300000.0,-11200000.0
Pretax Income,2100000.0,-19300000.0,-67000000.0,7800000.0,-6500000.0
Other Income Expense,-8700000.0,-1900000.0,-3300000.0,-6900000.0,-4900000.0
Other Non Operating Income Expenses,-900000.0,1400000.0,100000.0,-4100000.0,-3300000.0
Special Income Charges,-7800000.0,-3300000.0,-3400000.0,-2800000.0,-1600000.0
Restructuring And Mergern Acquisition,7800000.0,3300000.0,3400000.0,2800000.0,1600000.0
Net Non Operating Interest Income Expense,-59200000.0,-57800000.0,-83700000.0,-51900000.0,-55300000.0
Interest Expense Non Operating,61300000.0,59000000.0,85300000.0,53500000.0,57000000.0
Interest Income Non Operating,2100000.0,1200000.0,1600000.0,1600000.0,1700000.0
Operating Income,70000000.0,40400000.0,20000000.0,66600000.0,53700000.0
Operating Expense,319600000.0,315700000.0,320400000.0,340200000.0,323000000.0
Depreciation Amortization Depletion Income Statement,144800000.0,141300000.0,144000000.0,149700000.0,146700000.0
Depreciation And Amortization In Income Statement,144800000.0,141300000.0,144000000.0,149700000.0,146700000.0
Selling General And Administration,174800000.0,174400000.0,176400000.0,190500000.0,176300000.0
Gross Profit,389600000.0,356100000.0,340400000.0,406800000.0,376700000.0
Cost Of Revenue,219500000.0,220100000.0,224100000.0,223600000.0,211800000.0
Total Revenue,609100000.0,576200000.0,564500000.0,630400000.0,588500000.0
Operating Revenue,609100000.0,576200000.0,564500000.0,630400000.0,588500000.0
