,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,257368.749409,0.0,-16614.230903,-676.0,0.0
Tax Rate For Calcs,0.245581,0.251,0.240786,0.169,0.2323
Normalized EBITDA,12959000.0,14473000.0,11147000.0,12400000.0,11028000.0
Total Unusual Items,1048000.0,0.0,-69000.0,-4000.0,0.0
Total Unusual Items Excluding Goodwill,1048000.0,0.0,-69000.0,-4000.0,0.0
Net Income From Continuing Operation Net Minority Interest,7085000.0,7775000.0,5758000.0,6205000.0,5690000.0
Reconciled Depreciation,2224000.0,1892000.0,1827000.0,1493000.0,1468000.0
Reconciled Cost Of Revenue,189200000.0,180460000.0,163888000.0,155374000.0,145837000.0
EBITDA,14007000.0,14473000.0,11078000.0,12396000.0,11028000.0
EBIT,11783000.0,12581000.0,9251000.0,10903000.0,9560000.0
Net Interest Income,-1204000.0,-1205000.0,-650000.0,-2892000.0,-1622000.0
Interest Expense,1204000.0,1205000.0,650000.0,2892000.0,1622000.0
Normalized Income,6294368.749409,7775000.0,5810385.769097,6208324.0,5690000.0
Net Income From Continuing And Discontinued Operation,7085000.0,7775000.0,5758000.0,6205000.0,5690000.0
Total Expenses,209021000.0,197192000.0,179587000.0,169890000.0,159183000.0
Rent Expense Supplemental,11925000.0,11715000.0,11215000.0,10906000.0,10524000.0
Total Operating Income As Reported,11528000.0,12650000.0,9236000.0,10794000.0,9562000.0
Diluted Average Shares,35372000.0,35202000.0,35333000.0,31363000.0,30781000.0
Basic Average Shares,34529000.0,34471000.0,34269000.0,30281000.0,30142000.0
Diluted EPS,0.2,0.22,0.16,0.2,0.18
Basic EPS,0.21,0.23,0.17,0.2,0.19
Diluted NI Availto Com Stockholders,7085000.0,7775000.0,5758000.0,6205000.0,5690000.0
Net Income Common Stockholders,7085000.0,7775000.0,5758000.0,6205000.0,5690000.0
Net Income,7085000.0,7775000.0,5758000.0,6205000.0,5690000.0
Minority Interests,-896000.0,-747000.0,-772000.0,-452000.0,-404000.0
Net Income Including Noncontrolling Interests,7981000.0,8522000.0,6530000.0,6657000.0,6094000.0
Net Income Continuous Operations,7981000.0,8522000.0,6530000.0,6657000.0,6094000.0
Tax Provision,2598000.0,2854000.0,2071000.0,1354000.0,1844000.0
Pretax Income,10579000.0,11376000.0,8601000.0,8011000.0,7938000.0
Other Income Expense,1303000.0,-69000.0,-54000.0,105000.0,-2000.0
Other Non Operating Income Expenses,255000.0,-69000.0,15000.0,109000.0,-2000.0
Special Income Charges,1048000.0,0.0,-69000.0,-4000.0,0.0
Gain On Sale Of Ppe,1048000.0,0.0,-69000.0,-4000.0,0.0
Net Non Operating Interest Income Expense,-1204000.0,-1205000.0,-650000.0,-2892000.0,-1622000.0
Interest Expense Non Operating,1204000.0,1205000.0,650000.0,2892000.0,1622000.0
Operating Income,10480000.0,12650000.0,9305000.0,10798000.0,9562000.0
Operating Expense,19821000.0,16732000.0,15699000.0,14516000.0,13346000.0
Depreciation Amortization Depletion Income Statement,2224000.0,1892000.0,1827000.0,1493000.0,1468000.0
Depreciation And Amortization In Income Statement,2224000.0,1892000.0,1827000.0,1493000.0,1468000.0
Selling General And Administration,17597000.0,14840000.0,13872000.0,13023000.0,11878000.0
General And Administrative Expense,17597000.0,14840000.0,13872000.0,13023000.0,11878000.0
Other Gand A,17597000.0,14840000.0,13872000.0,13023000.0,11878000.0
Gross Profit,30301000.0,29382000.0,25004000.0,25314000.0,22908000.0
Cost Of Revenue,189200000.0,180460000.0,163888000.0,155374000.0,145837000.0
Total Revenue,219501000.0,209842000.0,188892000.0,180688000.0,168745000.0
Operating Revenue,219501000.0,209842000.0,188892000.0,180688000.0,168745000.0
