,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-1568403.0,0.0,0.0,0.0,264604.0,
Tax Rate For Calcs,0.201,0.168,0.197,0.158649,0.166,
Total Unusual Items,-7803000.0,0.0,,0.0,1594000.0,2670000.0
Total Unusual Items Excluding Goodwill,-7803000.0,0.0,,0.0,1594000.0,2670000.0
Net Income From Continuing Operation Net Minority Interest,-4456000.0,5126000.0,4345000.0,5282000.0,7598000.0,
Reconciled Depreciation,569000.0,518000.0,530000.0,530000.0,516000.0,
Net Interest Income,17109000.0,15968000.0,15448000.0,16010000.0,16684000.0,
Interest Expense,14701000.0,13442000.0,12618000.0,11544000.0,10316000.0,
Interest Income,31810000.0,29410000.0,28066000.0,27554000.0,27000000.0,
Normalized Income,1778597.0,5126000.0,4345000.0,5282000.0,6268604.0,
Net Income From Continuing And Discontinued Operation,-4456000.0,5126000.0,4345000.0,5282000.0,7598000.0,
Diluted Average Shares,6573000.0,6417000.0,6418000.0,6414000.0,6390000.0,
Basic Average Shares,6573000.0,6332000.0,6328000.0,6300000.0,6295000.0,
Diluted EPS,-0.68,0.8,0.68,0.82,1.19,
Basic EPS,-0.68,0.81,0.69,0.84,1.21,
Diluted NI Availto Com Stockholders,-4456000.0,5126000.0,4345000.0,5282000.0,7598000.0,
Net Income Common Stockholders,-4456000.0,5126000.0,4345000.0,5282000.0,7598000.0,
Net Income,-4456000.0,5126000.0,4345000.0,5282000.0,7598000.0,
Net Income Including Noncontrolling Interests,-4456000.0,5126000.0,4345000.0,5282000.0,7598000.0,
Net Income Continuous Operations,-4456000.0,5126000.0,4345000.0,5282000.0,7598000.0,
Tax Provision,-1124000.0,1038000.0,1066000.0,996000.0,1512000.0,
Pretax Income,-5580000.0,6164000.0,5411000.0,6278000.0,9110000.0,
Special Income Charges,-7803000.0,0.0,,0.0,1391000.0,2670000.0
Restructuring And Mergern Acquisition,7803000.0,0.0,,0.0,-1391000.0,-2670000.0
Gain On Sale Of Security,-7000.0,,,45000.0,-6000.0,0.0
Depreciation Amortization Depletion Income Statement,143000.0,111000.0,120000.0,124000.0,116000.0,
Depreciation And Amortization In Income Statement,143000.0,111000.0,120000.0,124000.0,116000.0,
Amortization,143000.0,111000.0,120000.0,124000.0,116000.0,
Amortization Of Intangibles Income Statement,143000.0,111000.0,120000.0,124000.0,116000.0,
Selling General And Administration,7053000.0,6878000.0,6935000.0,6353000.0,6574000.0,
Selling And Marketing Expense,181000.0,156000.0,142000.0,129000.0,139000.0,
General And Administrative Expense,6872000.0,6722000.0,6793000.0,6224000.0,6435000.0,
Insurance And Claims,316000.0,279000.0,273000.0,190000.0,258000.0,
Salaries And Wages,6556000.0,6443000.0,6520000.0,6034000.0,6177000.0,
Total Revenue,19165000.0,18055000.0,17433000.0,17789000.0,19087000.0,
Operating Revenue,19165000.0,18055000.0,17433000.0,17789000.0,19087000.0,
Occupancy And Equipment,2087000.0,1850000.0,2029000.0,1849000.0,2142000.0,
Professional Expense And Contract Services Expense,654000.0,602000.0,524000.0,425000.0,614000.0,
Other Non Interest Expense,2404000.0,2568000.0,2228000.0,2198000.0,2104000.0,
