,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,1460550.0,-265440.0,5973030.0,-2188830.0,-551040.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,46918000.0,38436000.0,43740000.0,48540000.0,52149000.0,,
Total Unusual Items,6955000.0,-1264000.0,28443000.0,-10423000.0,-2624000.0,,
Total Unusual Items Excluding Goodwill,6955000.0,-1264000.0,28443000.0,-10423000.0,-2624000.0,,
Net Income From Continuing Operation Net Minority Interest,5949000.0,-2805000.0,23438000.0,-5038000.0,3172000.0,,
Reconciled Depreciation,26452000.0,18516000.0,16751000.0,9518000.0,26265000.0,,
Reconciled Cost Of Revenue,48559000.0,71511000.0,102810000.0,147989000.0,128391000.0,,
EBITDA,53873000.0,37172000.0,72183000.0,38117000.0,49525000.0,,
EBIT,27421000.0,13956000.0,46918000.0,14433000.0,23260000.0,,
Net Interest Income,-21271000.0,-18109000.0,-18376000.0,-21387000.0,-21227000.0,,
Interest Expense,21271000.0,18109000.0,18376000.0,21387000.0,21227000.0,,
Interest Income,,,,,,,4280000.0
Normalized Income,454550.0,-1806440.0,968030.0,3196170.0,5244960.0,,
Net Income From Continuing And Discontinued Operation,5949000.0,-2805000.0,23438000.0,-5038000.0,3172000.0,,
Total Expenses,80800000.0,97435000.0,124325000.0,162892000.0,158931000.0,,
Total Operating Income As Reported,19968000.0,17176000.0,39682000.0,24956000.0,18555000.0,,
Diluted Average Shares,80154000.0,79992000.0,101361000.0,68931000.0,67106000.0,,
Basic Average Shares,80154000.0,79992000.0,79695938.0,68931000.0,67106000.0,,
Diluted EPS,0.04,-0.07,0.26,-0.11,0.0,,
Basic EPS,0.04,-0.07,0.327997,-0.11,0.0,,
Diluted NI Availto Com Stockholders,3062000.0,-5692000.0,20551000.0,-7925000.0,285000.0,,
Net Income Common Stockholders,3062000.0,-5692000.0,20551000.0,-7925000.0,285000.0,,
Preferred Stock Dividends,2887000.0,2887000.0,2887000.0,2887000.0,2887000.0,,
Net Income,5949000.0,-2805000.0,23438000.0,-5038000.0,3172000.0,,
Minority Interests,-768000.0,1538000.0,-5598000.0,2508000.0,-107000.0,,
Net Income Including Noncontrolling Interests,6717000.0,-4343000.0,29036000.0,-7546000.0,3279000.0,,
Net Income Continuous Operations,6717000.0,-4343000.0,29036000.0,-7546000.0,3279000.0,,
Tax Provision,-567000.0,190000.0,-494000.0,592000.0,-1246000.0,,
Pretax Income,6150000.0,-4153000.0,28542000.0,-6954000.0,2033000.0,,
Other Income Expense,6958000.0,-3252000.0,28643000.0,-10327000.0,-2545000.0,,
Other Non Operating Income Expenses,3000.0,-75000.0,-45000.0,96000.0,79000.0,,
Special Income Charges,-286000.0,-54000.0,-135000.0,-115000.0,-7022000.0,,
Other Special Charges,,,134000.0,113000.0,,,
Impairment Of Capital Assets,0.0,,0.0,0.0,1494000.0,0.0,
Restructuring And Mergern Acquisition,286000.0,54000.0,1000.0,2000.0,5528000.0,,
Earnings From Equity Interest,,-1913000.0,,,,0.0,
Gain On Sale Of Security,7241000.0,-1210000.0,28578000.0,-10308000.0,4398000.0,,
Net Non Operating Interest Income Expense,-21271000.0,-18109000.0,-18376000.0,-21387000.0,-21227000.0,,
Interest Expense Non Operating,21271000.0,18109000.0,18376000.0,21387000.0,21227000.0,,
Interest Income Non Operating,,,,,,,4280000.0
Operating Income,20463000.0,17208000.0,18275000.0,24760000.0,25805000.0,,
Operating Expense,27541000.0,30624000.0,30029000.0,29069000.0,25458000.0,,
Provision For Doubtful Accounts,-209000.0,22000.0,103000.0,198000.0,-228000.0,,
Depreciation Amortization Depletion Income Statement,21752000.0,23216000.0,25265000.0,23684000.0,21183000.0,,
Depreciation And Amortization In Income Statement,21752000.0,23216000.0,25265000.0,23684000.0,21183000.0,,
Depreciation Income Statement,,,,23684000.0,21183000.0,20830000.0,
Selling General And Administration,5998000.0,7386000.0,4661000.0,5187000.0,4503000.0,,
General And Administrative Expense,5998000.0,7386000.0,4661000.0,5187000.0,4503000.0,,
Other Gand A,5998000.0,7386000.0,4661000.0,5187000.0,4503000.0,,
Gross Profit,48004000.0,47832000.0,48304000.0,53829000.0,51263000.0,,
Cost Of Revenue,53259000.0,66811000.0,94296000.0,133823000.0,133473000.0,,
Total Revenue,101263000.0,114643000.0,142600000.0,187652000.0,184736000.0,,
Operating Revenue,101263000.0,114643000.0,142600000.0,187652000.0,184736000.0,,
