,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,-3988727.0,0.0,-4583421.0,0.0,0.0,
Tax Rate For Calcs,0.233,0.29391,0.261,0.254,0.18,
Normalized EBITDA,2564000.0,199270000.0,194971000.0,155776000.0,132933000.0,
Total Unusual Items,-17119000.0,0.0,-17561000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-17119000.0,0.0,-17561000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-64899000.0,104346000.0,80019000.0,77264000.0,67752000.0,
Reconciled Depreciation,53507000.0,57001000.0,53760000.0,54667000.0,55097000.0,
Reconciled Cost Of Revenue,765368000.0,1003735000.0,760304000.0,789969000.0,677441000.0,
EBITDA,-14555000.0,199270000.0,177410000.0,155776000.0,132933000.0,
EBIT,-68062000.0,142269000.0,123650000.0,101109000.0,77836000.0,
Net Interest Income,219000.0,2355000.0,1246000.0,730000.0,3439000.0,
Interest Income,219000.0,,,,3439000.0,
Normalized Income,-51768727.0,104346000.0,92996579.0,77264000.0,67752000.0,
Net Income From Continuing And Discontinued Operation,-64899000.0,104346000.0,80019000.0,77264000.0,67752000.0,
Total Expenses,1157661000.0,1462364000.0,1165444000.0,1189949000.0,1066031000.0,
Total Operating Income As Reported,-85181000.0,142269000.0,106089000.0,101109000.0,77836000.0,
Diluted Average Shares,179548000.0,,195782000.0,197757000.0,201310000.0,199589000.0
Basic Average Shares,179548000.0,,191630000.0,193661000.0,196429000.0,197524000.0
Diluted EPS,-0.36,,0.41,0.39,0.34,0.03
Basic EPS,-0.36,,0.42,0.4,0.34,0.03
Diluted NI Availto Com Stockholders,-64899000.0,104346000.0,80019000.0,77264000.0,67752000.0,
Average Dilution Earnings,,0.0,0.0,0.0,,
Net Income Common Stockholders,-64899000.0,104346000.0,80019000.0,77264000.0,67752000.0,
Net Income,-64899000.0,104346000.0,80019000.0,77264000.0,67752000.0,
Net Income Including Noncontrolling Interests,-64899000.0,104346000.0,80019000.0,77264000.0,67752000.0,
Net Income Continuous Operations,-64899000.0,104346000.0,80019000.0,77264000.0,67752000.0,
Tax Provision,-19712000.0,43434000.0,28211000.0,26290000.0,14919000.0,
Pretax Income,-84611000.0,147780000.0,108230000.0,103554000.0,82671000.0,
Other Income Expense,-16768000.0,3156000.0,-16666000.0,1715000.0,1396000.0,
Other Non Operating Income Expenses,351000.0,3156000.0,895000.0,1715000.0,1396000.0,
Special Income Charges,-17119000.0,0.0,-17561000.0,0.0,0.0,
Write Off,,,,,0.0,
Impairment Of Capital Assets,15274000.0,-10729000.0,17561000.0,0.0,0.0,
Restructuring And Mergern Acquisition,1845000.0,,,,,
Net Non Operating Interest Income Expense,219000.0,2355000.0,1246000.0,730000.0,3439000.0,
Total Other Finance Cost,,-2355000.0,-1246000.0,-730000.0,-3439000.0,-4961000.0
Interest Income Non Operating,219000.0,,,,3439000.0,
Operating Income,-68062000.0,142269000.0,123650000.0,101109000.0,77836000.0,
Operating Expense,390483000.0,456905000.0,402974000.0,397787000.0,386403000.0,
Depreciation Amortization Depletion Income Statement,51697000.0,55277000.0,51594000.0,52474000.0,52910000.0,
Depreciation And Amortization In Income Statement,51697000.0,55277000.0,51594000.0,52474000.0,52910000.0,
Selling General And Administration,338786000.0,401628000.0,351380000.0,345313000.0,333493000.0,
Gross Profit,322421000.0,599174000.0,526624000.0,498896000.0,464239000.0,
Cost Of Revenue,767178000.0,1005459000.0,762470000.0,792162000.0,679628000.0,
Total Revenue,1089599000.0,1604633000.0,1289094000.0,1291058000.0,1143867000.0,
Operating Revenue,1089599000.0,1604633000.0,1289094000.0,1291058000.0,1143867000.0,
