,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-42155.1,16085.690561,0.0,2251048.272493,0.0,,
Tax Rate For Calcs,0.15,0.024301,0.0,0.15,0.0,,
Normalized EBITDA,-286912.0,30666695.082838,-90781776.765507,4413735.242532,-429883.0,,
Total Unusual Items,-281034.0,661941.430079,-7936649.397096,15006988.483287,-4645888.0,,
Total Unusual Items Excluding Goodwill,-281034.0,661941.430079,-7936649.397096,15006988.483287,-4645888.0,,
Net Income From Continuing Operation Net Minority Interest,-1288178.0,30086011.557462,-99169064.0109,18437493.708737,-6125662.0,,
Reconciled Depreciation,332126.504524,374172.495476,312534.188331,402997.166326,378184.719361,,
Reconciled Cost Of Revenue,5944657.495476,3496522.279909,,,22055016.280639,1438362.196566,
EBITDA,-567946.0,31328636.512917,-98718426.162602,19420723.725819,-5075771.0,,
EBIT,-901124.0,30954464.017441,-99030960.350933,19017726.559493,-5455869.0,,
Net Interest Income,-115253.0,-119129.906157,-141427.667427,-580176.599461,-666544.0,,
Interest Expense,115253.0,119129.906157,141427.667427,580176.599461,666544.0,,
Normalized Income,-1049299.1,29440155.817945,-91232414.613804,5681553.497942,-1479774.0,,
Net Income From Continuing And Discontinued Operation,-1288178.0,30086011.557462,-99169064.0109,18437493.708737,-6125662.0,,
Total Expenses,27673830.0,-6578796.877948,82798247.184922,-56803675.578056,140587032.0,,
Rent Expense Supplemental,,,380144.037677,1187384.166741,,595564.0,297451.497254
Diluted Average Shares,362049346.0,366973751.0,,355303374.0,291902102.0,284134127.0,
Basic Average Shares,330104321.0,323886775.0,,298101066.0,291902102.0,284134127.0,
Diluted EPS,0.0,0.083851,,0.05181,-0.02,-0.044405,
Basic EPS,0.0,0.090839,,0.059212,-0.02,-0.044405,
Diluted NI Availto Com Stockholders,-1288178.0,30086011.557462,-99169064.0109,18437493.708737,-6125662.0,,
Net Income Common Stockholders,-1288178.0,30086011.557462,-99169064.0109,18437493.708737,-6125662.0,,
Net Income,-1288178.0,30086011.557462,-99169064.0109,18437493.708737,-6125662.0,,
Minority Interests,0.0,0.0,3324.007461,-56.991444,-3249.0,,
Net Income Including Noncontrolling Interests,-1288178.0,30086011.557462,-99172388.01836,18437549.960032,-6122413.0,,
Net Income Continuous Operations,-1288178.0,30086011.557462,-99172388.01836,18437549.960032,-6122413.0,,
Tax Provision,271801.0,749322.553822,,,0.0,0.0,
Pretax Income,-1016377.0,30835334.111284,-99172388.01836,18437549.960032,-6122413.0,,
Other Income Expense,-281034.0,661941.430079,-7936649.397096,15006988.483287,-4645888.0,,
Other Non Operating Income Expenses,,,,,134658.0,,
Special Income Charges,0.0,0.0,2950713.10811,-1472606.359357,0.0,,
Other Special Charges,,,,,,,3120.726065
Impairment Of Capital Assets,0.0,0.0,-215236.42307,0.0,0.0,,
Restructuring And Mergern Acquisition,,,,1472606.359357,1089807.0,,419479.298065
Gain On Sale Of Security,-281034.0,661941.430079,-10887362.505206,16479594.842644,-4645888.0,,
Net Non Operating Interest Income Expense,-115253.0,-119129.906157,-141427.667427,-580176.599461,-666544.0,,
Interest Expense Non Operating,115253.0,119129.906157,141427.667427,580176.599461,666544.0,,
Operating Income,-620090.0,30292522.587362,-91094310.213689,4010737.336057,-809981.0,,
Operating Expense,21730224.0,-10075319.157856,78060970.587398,-56803675.578056,118533929.0,,
Other Operating Expenses,14011225.0,-19910719.65118,67983265.936845,-67934068.300915,114459260.0,,
Depreciation Amortization Depletion Income Statement,333178.0,374172.495476,312534.188331,399048.909021,380098.0,,
Depreciation And Amortization In Income Statement,333178.0,374172.495476,312534.188331,399048.909021,380098.0,,
Amortization,332423.0,374081.656896,312403.444162,397863.931077,378440.0,,
Amortization Of Intangibles Income Statement,332423.0,374081.656896,312403.444162,397863.931077,378440.0,,
Depreciation Income Statement,755.0,90.83858,130.744168,1184.977944,1658.0,,
Selling General And Administration,7385821.0,9461227.997848,9493754.830843,10731343.813838,3694571.0,,
Selling And Marketing Expense,1658014.0,2969750.054154,3074055.0,3694667.0,719857.0,,
General And Administrative Expense,5727807.0,6491477.943694,9493754.830843,10731343.813838,2974714.0,,
Other Gand A,2292359.0,1361605.327333,3334215.223235,689657.163158,455965.0,,
Rent And Landing Fees,,,380144.037677,1187384.166741,,595564.0,297451.497254
Salaries And Wages,3435448.0,5129872.616361,5779395.569932,8854302.483939,2518749.0,,
Gross Profit,21110134.0,20217203.429506,,,117723948.0,-17737292.776791,
Cost Of Revenue,5943606.0,3496522.279909,,,22053103.0,1438362.196566,
Total Revenue,27053740.0,23713725.709414,-8296063.028767,-52792938.241999,139777051.0,,
Operating Revenue,27053740.0,23713725.709414,-8296063.028767,-52792938.241999,139777051.0,,
