,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,71730.96,213891.72,590.485079,59777.13,-34954.71,,
Tax Rate For Calcs,0.21,0.21,0.000741,0.21,0.21,,
Normalized EBITDA,-8107926.0,-9290043.0,-12347281.0,-10168355.0,-7175176.0,,
Total Unusual Items,341576.0,1018532.0,797380.0,284653.0,-166451.0,,
Total Unusual Items Excluding Goodwill,341576.0,1018532.0,797380.0,284653.0,-166451.0,,
Net Income From Continuing Operation Net Minority Interest,-7730117.0,-7533271.0,-11031192.0,-9696455.0,-7599318.0,,
Reconciled Depreciation,291414.0,280445.0,357123.0,351235.0,338335.0,,
Reconciled Cost Of Revenue,32106.0,21590.0,255068.0,297403.0,212148.0,,
EBITDA,-7766350.0,-8271511.0,-11549901.0,-9883702.0,-7341627.0,,
EBIT,-8057764.0,-8551956.0,-11907024.0,-10234937.0,-7679962.0,,
Net Interest Income,12158.0,13601.0,123569.0,263335.0,342188.0,,
Interest Income,12158.0,13601.0,123569.0,263335.0,342188.0,,
Normalized Income,-7999962.04,-8337911.28,-11827981.514921,-9921330.87,-7467821.71,,
Net Income From Continuing And Discontinued Operation,-7730117.0,-7533271.0,-11031192.0,-9696455.0,-7599318.0,,
Total Expenses,8220674.0,8602233.0,12056349.0,10876078.0,10336802.0,,
Total Operating Income As Reported,-8057764.0,-8551956.0,-11907024.0,-10234937.0,-7679962.0,,
Diluted Average Shares,33108399.0,32048953.0,,30494206.0,30124696.0,29842874.0,
Basic Average Shares,33108399.0,32048953.0,,30494206.0,30124696.0,29842874.0,
Diluted EPS,-0.23,-0.24,,-0.32,-0.25,-0.31,
Basic EPS,-0.23,-0.24,,-0.32,-0.25,-0.31,
Diluted NI Availto Com Stockholders,-7730117.0,-7533271.0,-11031192.0,-9696455.0,-7599318.0,,
Net Income Common Stockholders,-7730117.0,-7533271.0,-11031192.0,-9696455.0,-7599318.0,,
Net Income,-7730117.0,-7533271.0,-11031192.0,-9696455.0,-7599318.0,,
Net Income Including Noncontrolling Interests,-7730117.0,-7533271.0,-11031192.0,-9696455.0,-7599318.0,,
Net Income Continuous Operations,-7730117.0,-7533271.0,-11031192.0,-9696455.0,-7599318.0,,
Tax Provision,12327.0,12004.0,-8175.0,22189.0,20590.0,,
Pretax Income,-7717790.0,-7521267.0,-11039367.0,-9674266.0,-7578728.0,,
Other Income Expense,327816.0,1017088.0,744088.0,297336.0,-240954.0,,
Special Income Charges,1218.0,717067.0,521937.0,-8414.0,-240616.0,,
Gain On Sale Of Ppe,-9004.0,,1278.0,3513.0,3500.0,,0.0
Restructuring And Mergern Acquisition,-10222.0,-717067.0,-520659.0,11927.0,244116.0,,
Earnings From Equity Interest,-13760.0,-1444.0,-53292.0,12683.0,-74503.0,,
Gain On Sale Of Security,340358.0,301465.0,275443.0,293067.0,74165.0,,
Net Non Operating Interest Income Expense,12158.0,13601.0,123569.0,263335.0,342188.0,,
Interest Income Non Operating,12158.0,13601.0,123569.0,263335.0,342188.0,,
Operating Income,-8057764.0,-8551956.0,-11907024.0,-10234937.0,-7679962.0,,
Operating Expense,8188568.0,8580643.0,11801281.0,10578675.0,10124654.0,,
Other Operating Expenses,,,,,,-215109.0,
Depreciation Amortization Depletion Income Statement,291414.0,280445.0,357123.0,351235.0,338335.0,,
Depreciation And Amortization In Income Statement,291414.0,280445.0,357123.0,351235.0,338335.0,,
Research And Development,4687459.0,4870019.0,4806905.0,4880315.0,5612691.0,,
Selling General And Administration,3209695.0,3430179.0,6637253.0,5347125.0,4173628.0,,
Selling And Marketing Expense,609713.0,657030.0,818669.0,1059745.0,1041243.0,,
General And Administrative Expense,2599982.0,2773149.0,5818584.0,4287380.0,3132385.0,,
Other Gand A,2599982.0,2773149.0,5818584.0,4287380.0,3132385.0,,
Gross Profit,130804.0,28687.0,-105743.0,343738.0,2444692.0,,
Cost Of Revenue,32106.0,21590.0,255068.0,297403.0,212148.0,,
Total Revenue,162910.0,50277.0,149325.0,641141.0,2656840.0,,
Operating Revenue,162910.0,50277.0,149325.0,641141.0,2656840.0,,
