,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-10129.384903,-50131.567845,-3449.196548,-206859.889104,121888.717781,,
Tax Rate For Calcs,0.006343,0.010735,0.001298,0.049441,0.001944,,
Normalized EBITDA,618836000.0,589209000.0,603631000.0,572386000.0,583152000.0,,
Total Unusual Items,-1597000.0,-4670000.0,-2657000.0,-4184000.0,62691000.0,,
Total Unusual Items Excluding Goodwill,-1597000.0,-4670000.0,-2657000.0,-4184000.0,62691000.0,,
Net Income From Continuing Operation Net Minority Interest,341680000.0,309007000.0,333613000.0,288480000.0,378648000.0,,
Reconciled Depreciation,172113000.0,170460000.0,162990000.0,166015000.0,163432000.0,,
Reconciled Cost Of Revenue,214794000.0,211952000.0,202305000.0,198862000.0,217442000.0,,
EBITDA,617239000.0,584539000.0,600974000.0,568202000.0,645843000.0,,
EBIT,445126000.0,414079000.0,437984000.0,402187000.0,482411000.0,,
Net Interest Income,-95170000.0,-97293000.0,-99336000.0,-94149000.0,-97293000.0,,
Interest Expense,92125000.0,94092000.0,95960000.0,90905000.0,94092000.0,,
Normalized Income,343266870.615097,313626868.432155,336266550.803452,292457140.110896,316078888.717781,,
Net Income From Continuing And Discontinued Operation,341680000.0,309007000.0,333613000.0,288480000.0,378648000.0,,
Total Expenses,523374000.0,523078000.0,528261000.0,507289000.0,521123000.0,,
Total Operating Income As Reported,444479000.0,409803000.0,425743000.0,395866000.0,469749000.0,,
Diluted Average Shares,382326000.0,382494000.0,382918000.0,382620000.0,382253000.0,,
Basic Average Shares,381328000.0,380986000.0,380556000.0,380513000.0,380491000.0,,
Diluted EPS,0.87,0.79,0.85,0.74,0.97,,
Basic EPS,0.88,0.79,0.86,0.74,0.97,,
Diluted NI Availto Com Stockholders,333750000.0,301837000.0,325854000.0,281772000.0,369841000.0,,
Net Income Common Stockholders,333750000.0,301837000.0,325854000.0,281772000.0,369841000.0,,
Preferred Stock Dividends,7930000.0,7170000.0,7759000.0,6708000.0,8807000.0,,
Net Income,341680000.0,309007000.0,333613000.0,288480000.0,378648000.0,,
Minority Interests,-9082000.0,-7545000.0,-7967000.0,-7412000.0,-8916000.0,,
Net Income Including Noncontrolling Interests,350762000.0,316552000.0,341580000.0,295892000.0,387564000.0,,
Net Income Continuous Operations,350762000.0,316552000.0,341580000.0,295892000.0,387564000.0,,
Tax Provision,2239000.0,3435000.0,444000.0,15390000.0,755000.0,,
Pretax Income,353001000.0,319987000.0,342024000.0,311282000.0,388319000.0,,
Other Income Expense,29223000.0,23242000.0,41118000.0,29358000.0,94335000.0,,
Other Non Operating Income Expenses,3692000.0,7477000.0,15617000.0,9565000.0,4213000.0,,
Special Income Charges,-1597000.0,-4670000.0,-2657000.0,-4184000.0,62691000.0,,
Gain On Sale Of Business,-911000.0,-4667000.0,-2655000.0,467000.0,59342000.0,,
Other Special Charges,,,0.0,,-4879000.0,-524000.0,0.0
Impairment Of Capital Assets,686000.0,3000.0,2000.0,4651000.0,1530000.0,,
Earnings From Equity Interest,27128000.0,20435000.0,28158000.0,23977000.0,27431000.0,,
Net Non Operating Interest Income Expense,-95170000.0,-97293000.0,-99336000.0,-94149000.0,-97293000.0,,
Total Other Finance Cost,3045000.0,3201000.0,3376000.0,3244000.0,3201000.0,,
Interest Expense Non Operating,92125000.0,94092000.0,95960000.0,90905000.0,94092000.0,,
Operating Income,418948000.0,394038000.0,400242000.0,376073000.0,384506000.0,,
Operating Expense,308580000.0,311126000.0,325956000.0,308427000.0,303681000.0,,
Other Taxes,17805000.0,17826000.0,18684000.0,12635000.0,17429000.0,,
Selling General And Administration,66146000.0,66786000.0,76028000.0,64726000.0,62933000.0,,
General And Administrative Expense,66146000.0,66786000.0,76028000.0,64726000.0,62933000.0,,
Other Gand A,66146000.0,66786000.0,76028000.0,64726000.0,62933000.0,,
Gross Profit,727528000.0,705164000.0,726198000.0,684500000.0,688187000.0,,
Cost Of Revenue,214794000.0,211952000.0,202305000.0,198862000.0,217442000.0,,
Total Revenue,942322000.0,917116000.0,928503000.0,883362000.0,905629000.0,,
Operating Revenue,942141000.0,916918000.0,928375000.0,883107000.0,905362000.0,,
