,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,904722320.0,382548000.0,234329993.978672,50744849.003944,436077288.910265,
Tax Rate For Calcs,0.34,0.142,0.092693,0.021336,0.19205,
Normalized EBITDA,-1090632000.0,-1254000000.0,-971134000.0,-895358000.0,-617540000.0,
Total Unusual Items,2660948000.0,2694000000.0,2528028000.0,2378323000.0,2270649000.0,
Total Unusual Items Excluding Goodwill,2660948000.0,2694000000.0,2528028000.0,2378323000.0,2270649000.0,
Net Income From Continuing Operation Net Minority Interest,1318942000.0,1236000000.0,1180206000.0,1185936000.0,1117252000.0,
Reconciled Depreciation,76572000.0,74126000.0,59499000.0,72004000.0,65762000.0,
Reconciled Cost Of Revenue,1425565000.0,1283000000.0,1119487000.0,1588883000.0,1159404000.0,
EBITDA,1570316000.0,1440000000.0,1556894000.0,1482965000.0,1653109000.0,
EBIT,1493744000.0,1440000000.0,1497394000.0,1410961000.0,1587347000.0,
Net Interest Income,-164586000.0,-177000000.0,-168040000.0,-198479000.0,-203689000.0,
Interest Expense,175838000.0,177000000.0,196020000.0,198479000.0,203689000.0,
Interest Income,11252000.0,9594000.0,,,19595000.0,7053000.0
Normalized Income,-437283680.0,-1075452000.0,-1113492006.021328,-1141642150.996056,-717319711.089735,
Net Income From Continuing And Discontinued Operation,1318942000.0,1236000000.0,1180206000.0,1185936000.0,1117252000.0,
Total Expenses,2995306000.0,2911000000.0,2972975000.0,2904591000.0,2672899000.0,
Diluted Average Shares,535816000.0,539533000.0,,544450000.0,551485000.0,548356150.0
Basic Average Shares,527883000.0,537423421.0,,536455000.0,543848000.0,548356150.0
Diluted EPS,2.4616,2.299863,,2.1782,2.0259,1.878341
Basic EPS,2.4986,2.299863,,2.2107,2.0543,1.878341
Diluted NI Availto Com Stockholders,1318942000.0,1236000000.0,1180206000.0,1185936000.0,1117252000.0,
Net Income Common Stockholders,1318942000.0,1236000000.0,1180206000.0,1185936000.0,1117252000.0,
Net Income,1318942000.0,1236000000.0,1180206000.0,1185936000.0,1117252000.0,
Minority Interests,-2477000.0,-546000.0,-540000.0,-676000.0,-675000.0,
Net Income Including Noncontrolling Interests,1321419000.0,1236000000.0,1180746000.0,1186612000.0,1117927000.0,
Net Income Continuous Operations,1321419000.0,1236000000.0,1180746000.0,1186612000.0,1117927000.0,
Tax Provision,-3513000.0,27000000.0,120628000.0,25870000.0,265731000.0,
Pretax Income,1317906000.0,1263000000.0,1301374000.0,1212482000.0,1383658000.0,
Other Income Expense,2683294000.0,2701000000.0,2530478000.0,2375067000.0,2311637000.0,
Earnings From Equity Interest,22346000.0,7000000.0,2450000.0,-3256000.0,40988000.0,
Gain On Sale Of Security,2660948000.0,2694000000.0,2528028000.0,2378323000.0,2270649000.0,
Net Non Operating Interest Income Expense,-164586000.0,-177000000.0,-168040000.0,-198479000.0,-184094000.0,
Interest Expense Non Operating,175838000.0,177000000.0,196020000.0,198479000.0,203689000.0,
Interest Income Non Operating,11252000.0,9594000.0,,,19595000.0,7053000.0
Operating Income,-1200802000.0,-1262000000.0,-1061064000.0,-964106000.0,-724290000.0,
Operating Expense,1569741000.0,1628000000.0,1589530000.0,1315708000.0,1513494000.0,
Other Operating Expenses,236836000.0,-23000000.0,538179000.0,90076000.0,294813000.0,
Other Taxes,22734000.0,12194000.0,23777000.0,17383000.0,23737000.0,
Provision For Doubtful Accounts,89539000.0,146000000.0,102224000.0,46571000.0,42831000.0,
Depreciation Amortization Depletion Income Statement,76572000.0,74126000.0,59500000.0,72004000.0,65761000.0,
Depreciation And Amortization In Income Statement,76572000.0,74126000.0,59500000.0,72004000.0,65761000.0,
Amortization,40640000.0,37787000.0,24230000.0,40869000.0,35891000.0,
Amortization Of Intangibles Income Statement,40640000.0,37787000.0,24230000.0,40869000.0,35891000.0,
Depreciation Income Statement,35932000.0,36339000.0,35270000.0,31135000.0,29870000.0,
Selling General And Administration,1144060000.0,1505000000.0,1129809000.0,1089674000.0,1086352000.0,
Selling And Marketing Expense,80108000.0,57000000.0,41443000.0,42557000.0,32921000.0,
General And Administrative Expense,1063952000.0,922623000.0,1088366000.0,1047117000.0,1053431000.0,
Other Gand A,475367000.0,1448000000.0,392979000.0,486171000.0,387052000.0,
Salaries And Wages,588585000.0,518811000.0,656884000.0,560946000.0,666379000.0,
Gross Profit,368939000.0,366000000.0,792425000.0,351602000.0,789204000.0,
Cost Of Revenue,1425565000.0,1283000000.0,1119486000.0,1588883000.0,1159405000.0,
Total Revenue,1794504000.0,1649000000.0,1911911000.0,1940485000.0,1948609000.0,
Excise Taxes,170131000.0,165000000.0,186460000.0,162583000.0,180730000.0,
Operating Revenue,1768684000.0,1662000000.0,1880596000.0,1862380000.0,1981411000.0,
