,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1797750.0,7513350.0,0.0,-30450.0,0.0,,
Tax Rate For Calcs,0.15,0.15,0.0,0.15,0.0,,
Normalized EBITDA,14669000.0,-52833000.0,14760000.0,7477000.0,-9962000.0,,
Total Unusual Items,-11985000.0,50089000.0,-18174000.0,-203000.0,8374000.0,,
Total Unusual Items Excluding Goodwill,-11985000.0,50089000.0,-18174000.0,-203000.0,8374000.0,,
Net Income From Continuing Operation Net Minority Interest,-6294000.0,42456000.0,-22957000.0,-5433000.0,2818000.0,,
Reconciled Depreciation,4789000.0,4839000.0,3387000.0,3073000.0,3039000.0,,
Reconciled Cost Of Revenue,42105000.0,44547000.0,26586000.0,25371000.0,24977000.0,,
EBITDA,2684000.0,-2744000.0,-3414000.0,7274000.0,-1588000.0,,
EBIT,-2105000.0,-7583000.0,-6801000.0,4201000.0,-4627000.0,,
Net Interest Income,,,,,-52000.0,-65000.0,-48000.0
Interest Expense,,,,,52000.0,65000.0,48000.0
Normalized Income,3893250.0,-119650.0,-4783000.0,-5260450.0,-5556000.0,,
Net Income From Continuing And Discontinued Operation,-6294000.0,42456000.0,-22957000.0,-5433000.0,2818000.0,,
Total Expenses,72897000.0,73183000.0,49531000.0,44415000.0,45687000.0,,
Total Operating Income As Reported,-2105000.0,-7583000.0,-11305000.0,283000.0,-4627000.0,,
Diluted Average Shares,133914894.0,133509434.0,113648515.0,,108384615.0,91161616.0,
Basic Average Shares,133914894.0,129045593.0,113648515.0,,104370370.0,91161616.0,
Diluted EPS,-0.047,0.318,-0.202,,0.026,-0.297,
Basic EPS,-0.047,0.329,-0.202,,0.027,-0.297,
Diluted NI Availto Com Stockholders,-6294000.0,42456000.0,-22957000.0,-5433000.0,2818000.0,,
Net Income Common Stockholders,-6294000.0,42456000.0,-22957000.0,-5433000.0,2818000.0,,
Net Income,-6294000.0,42456000.0,-22957000.0,-5433000.0,2818000.0,,
Net Income Including Noncontrolling Interests,-6294000.0,42456000.0,-22957000.0,-5433000.0,2818000.0,,
Net Income Continuous Operations,-6294000.0,42456000.0,-22957000.0,-5433000.0,2818000.0,,
Tax Provision,-9903000.0,-106000.0,0.0,30000.0,0.0,,
Pretax Income,-16197000.0,42350000.0,-22957000.0,-5403000.0,2818000.0,,
Other Income Expense,-14092000.0,49933000.0,-16156000.0,-5851000.0,7445000.0,,
Other Non Operating Income Expenses,-2107000.0,-156000.0,2018000.0,-753000.0,-807000.0,,
Special Income Charges,-1263000.0,2925000.0,-4504000.0,644000.0,286000.0,,
Gain On Sale Of Ppe,0.0,0.0,,-24000.0,707000.0,-50000.0,
Other Special Charges,,,,,668000.0,,
Impairment Of Capital Assets,,,,0.0,0.0,,
Restructuring And Mergern Acquisition,1263000.0,-2925000.0,4504000.0,0.0,421000.0,,
Earnings From Equity Interest,0.0,0.0,0.0,-4895000.0,-122000.0,,
Gain On Sale Of Security,-10722000.0,47164000.0,-13670000.0,-847000.0,8088000.0,,
Net Non Operating Interest Income Expense,,,,,-52000.0,-65000.0,-48000.0
Interest Expense Non Operating,,,,,52000.0,65000.0,48000.0
Operating Income,-2105000.0,-7583000.0,-6801000.0,283000.0,-4627000.0,,
Operating Expense,28251000.0,26001000.0,20615000.0,16933000.0,18635000.0,,
Depreciation Amortization Depletion Income Statement,2248000.0,2204000.0,1057000.0,962000.0,964000.0,,
Depreciation And Amortization In Income Statement,2248000.0,2204000.0,1057000.0,962000.0,964000.0,,
Research And Development,2763000.0,2662000.0,2369000.0,1667000.0,2460000.0,,
Selling General And Administration,23240000.0,21135000.0,17189000.0,14304000.0,15211000.0,,
Selling And Marketing Expense,8824000.0,7523000.0,5804000.0,4756000.0,5097000.0,,
General And Administrative Expense,14416000.0,13612000.0,11385000.0,9548000.0,10114000.0,,
Other Gand A,8360000.0,6485000.0,5188000.0,4818000.0,4598000.0,,
Salaries And Wages,6056000.0,7127000.0,6197000.0,4730000.0,5516000.0,,
Gross Profit,26146000.0,18418000.0,13814000.0,17216000.0,14008000.0,,
Cost Of Revenue,44646000.0,47182000.0,28916000.0,27482000.0,27052000.0,,
Total Revenue,70792000.0,65600000.0,42730000.0,44698000.0,41060000.0,,
Excise Taxes,39413000.0,37163000.0,24076000.0,25179000.0,22545000.0,,
Operating Revenue,110121000.0,102763000.0,66806000.0,69876000.0,63603000.0,,
