,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.250459,0.258,0.266783,0.276,0.252887,
Normalized EBITDA,59470000.0,42381000.0,44966000.0,43225000.0,52639000.0,
Total Unusual Items,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,29524000.0,17461000.0,18920000.0,16835000.0,24518000.0,
Reconciled Depreciation,11987000.0,12130000.0,12125000.0,11783000.0,11295000.0,
Reconciled Cost Of Revenue,73693000.0,58593000.0,56070000.0,61360000.0,61835000.0,
EBITDA,59470000.0,42381000.0,44966000.0,43225000.0,52639000.0,
EBIT,47483000.0,30251000.0,32841000.0,31442000.0,41344000.0,
Net Interest Income,-4558000.0,-4347000.0,-4917000.0,-4939000.0,-5113000.0,
Interest Expense,7760000.0,7775000.0,8128000.0,8384000.0,8519000.0,
Interest Income,3202000.0,3428000.0,3211000.0,3445000.0,3406000.0,
Normalized Income,29524000.0,17461000.0,18920000.0,16835000.0,24518000.0,
Net Income From Continuing And Discontinued Operation,29524000.0,17461000.0,18920000.0,16835000.0,24518000.0,
Total Expenses,92122000.0,77303000.0,78645000.0,77743000.0,78977000.0,
Rent Expense Supplemental,7639000.0,7350000.0,6063000.0,7952000.0,7317000.0,
Total Operating Income As Reported,36960000.0,16894000.0,25733000.0,21272000.0,32629000.0,
Diluted Average Shares,58062291.0,58257920.0,58321016.0,58331818.0,58346883.0,
Basic Average Shares,58057268.0,58244040.0,58321016.0,58331818.0,58331818.0,
Diluted EPS,0.51,0.3,0.32,0.29,0.42,
Basic EPS,0.51,0.3,0.32,0.29,0.42,
Diluted NI Availto Com Stockholders,29524000.0,17461000.0,18920000.0,16835000.0,24518000.0,
Net Income Common Stockholders,29524000.0,17461000.0,18920000.0,16835000.0,24518000.0,
Net Income,29524000.0,17461000.0,18920000.0,16835000.0,24518000.0,
Minority Interests,-250000.0,793000.0,800000.0,186000.0,-6000.0,
Net Income Including Noncontrolling Interests,29774000.0,16668000.0,18120000.0,16649000.0,24524000.0,
Net Income Continuous Operations,29774000.0,16668000.0,18120000.0,16649000.0,24524000.0,
Tax Provision,9949000.0,5808000.0,6593000.0,6409000.0,8301000.0,
Pretax Income,39723000.0,22476000.0,24713000.0,23058000.0,32825000.0,
Other Income Expense,7321000.0,9929000.0,3897000.0,6725000.0,5309000.0,
Other Non Operating Income Expenses,-226000.0,-230000.0,-134000.0,-50000.0,-102000.0,
Special Income Charges,,,,,,0.0
Earnings From Equity Interest,7547000.0,10159000.0,4031000.0,6775000.0,5411000.0,
Gain On Sale Of Security,,,,,,0.0
Net Non Operating Interest Income Expense,-4558000.0,-4347000.0,-4917000.0,-4939000.0,-5113000.0,
Interest Expense Non Operating,7760000.0,7775000.0,8128000.0,8384000.0,8519000.0,
Interest Income Non Operating,3202000.0,3428000.0,3211000.0,3445000.0,3406000.0,
Operating Income,36960000.0,16894000.0,25689000.0,21268000.0,32629000.0,
Operating Expense,18428000.0,18710000.0,22575000.0,16382000.0,17142000.0,
Other Operating Expenses,6442000.0,6580000.0,23850000.0,400000.0,5847000.0,
Depreciation Amortization Depletion Income Statement,11986000.0,12130000.0,12125000.0,11782000.0,11295000.0,
Selling General And Administration,,,,4200000.0,4200000.0,
Selling And Marketing Expense,,,,200000.0,400000.0,
General And Administrative Expense,,,,4000000.0,3800000.0,
Other Gand A,,,,800000.0,600000.0,
Rent And Landing Fees,,,,200000.0,100000.0,
Salaries And Wages,,,,3000000.0,3100000.0,
Gross Profit,55388000.0,35604000.0,48264000.0,37650000.0,49771000.0,
Cost Of Revenue,73694000.0,58593000.0,56070000.0,61361000.0,61835000.0,
Total Revenue,129082000.0,94197000.0,104334000.0,99011000.0,111606000.0,
Operating Revenue,129082000.0,94197000.0,104334000.0,99011000.0,111606000.0,
