,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-360295.081967,-1819059.0,0.0,0.0,-4788210.0,,
Tax Rate For Calcs,0.206355,0.277,0.251634,0.21,0.21,,
Normalized EBITDA,-4509000.0,-9326000.0,14641000.0,10698000.0,13081000.0,,
Total Unusual Items,-1746000.0,-6567000.0,0.0,0.0,-22801000.0,,
Total Unusual Items Excluding Goodwill,-1746000.0,-6567000.0,0.0,0.0,-22801000.0,,
Net Income From Continuing Operation Net Minority Interest,-9392000.0,-18843000.0,7673000.0,12331000.0,-17043000.0,,
Reconciled Depreciation,4575000.0,4286000.0,4449000.0,4404000.0,4200000.0,,
Reconciled Cost Of Revenue,27630000.0,23723000.0,31051000.0,26796000.0,29198000.0,,
EBITDA,-6255000.0,-15893000.0,14641000.0,10698000.0,-9720000.0,,
EBIT,-10830000.0,-20179000.0,10192000.0,6294000.0,-13920000.0,,
Net Interest Income,669000.0,961000.0,61000.0,-471000.0,-620000.0,,
Interest Expense,,,-61000.0,471000.0,620000.0,514000.0,502000.0
Interest Income,669000.0,961000.0,,,,,
Normalized Income,-8006295.081967,-14095059.0,7673000.0,12331000.0,969790.0,,
Net Income From Continuing And Discontinued Operation,-9392000.0,-18843000.0,7673000.0,12331000.0,-17043000.0,,
Total Expenses,111609000.0,106872000.0,116437000.0,108935000.0,121325000.0,,
Total Operating Income As Reported,-12576000.0,-26746000.0,10219000.0,6242000.0,-13892000.0,,
Diluted Average Shares,126853536.0,126295642.0,132162370.0,133926755.0,132573153.0,,
Basic Average Shares,126853536.0,126295642.0,129679843.0,132575301.0,132573153.0,,
Diluted EPS,-0.1,-0.17,0.04,0.09,-0.13,,
Basic EPS,-0.1,-0.17,0.05,0.09,-0.13,,
Diluted NI Availto Com Stockholders,-12202000.0,-18843000.0,5875000.0,12331000.0,-17043000.0,,
Net Income Common Stockholders,-12202000.0,-18843000.0,5875000.0,12331000.0,-17043000.0,,
Preferred Stock Dividends,2810000.0,,,,,,
Net Income,-9392000.0,-18843000.0,7673000.0,12331000.0,-17043000.0,,
Net Income Including Noncontrolling Interests,-9392000.0,-18843000.0,7673000.0,12331000.0,-17043000.0,,
Net Income Continuous Operations,-9392000.0,-18843000.0,7673000.0,12331000.0,-17043000.0,,
Tax Provision,-2442000.0,-6940000.0,2580000.0,-6508000.0,2503000.0,,
Pretax Income,-11834000.0,-25783000.0,10253000.0,5823000.0,-14540000.0,,
Other Income Expense,-1673000.0,-6565000.0,-27000.0,52000.0,-22829000.0,,
Other Non Operating Income Expenses,73000.0,2000.0,-27000.0,52000.0,-28000.0,,
Special Income Charges,-1746000.0,-6567000.0,0.0,0.0,-22801000.0,,
Write Off,0.0,6567000.0,0.0,0.0,3959000.0,,
Impairment Of Capital Assets,1746000.0,,0.0,0.0,18842000.0,,
Net Non Operating Interest Income Expense,669000.0,961000.0,61000.0,-471000.0,-620000.0,,
Interest Expense Non Operating,,,-61000.0,471000.0,620000.0,514000.0,502000.0
Interest Income Non Operating,669000.0,961000.0,,,,,
Operating Income,-10830000.0,-20179000.0,10219000.0,6242000.0,8909000.0,,
Operating Expense,83979000.0,83149000.0,85386000.0,82139000.0,92127000.0,,
Other Operating Expenses,-226000.0,,,,,,
Research And Development,10395000.0,10640000.0,11530000.0,10344000.0,15587000.0,,
Selling General And Administration,73810000.0,72509000.0,73856000.0,71795000.0,76540000.0,,
Gross Profit,73149000.0,62970000.0,95605000.0,88381000.0,101036000.0,,
Cost Of Revenue,27630000.0,23723000.0,31051000.0,26796000.0,29198000.0,,
Total Revenue,100779000.0,86693000.0,126656000.0,115177000.0,130234000.0,,
Operating Revenue,100779000.0,86693000.0,126656000.0,115177000.0,130234000.0,,
