,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1937250.0,-729120.0,-5047849.378035,-1604327.0,-2510884.412767
Tax Rate For Calcs,0.21,0.21,0.088971,0.283,0.287945
Normalized EBITDA,55433000.0,59527000.0,54378000.0,54963000.0,58738000.0
Total Unusual Items,-9225000.0,-3472000.0,-56736000.0,-5669000.0,-8720000.0
Total Unusual Items Excluding Goodwill,-9225000.0,-3472000.0,-56736000.0,-5669000.0,-8720000.0
Net Income From Continuing Operation Net Minority Interest,6190000.0,2080000.0,-35081000.0,10920000.0,11489000.0
Reconciled Depreciation,27876000.0,36843000.0,25265000.0,24159000.0,23342000.0
Reconciled Cost Of Revenue,1888523000.0,2428130000.0,1897122000.0,1896032000.0,1877753000.0
EBITDA,46208000.0,56055000.0,-2358000.0,49294000.0,50018000.0
EBIT,18332000.0,19212000.0,-27623000.0,25135000.0,26676000.0
Net Interest Income,-12280000.0,-15212000.0,-10884000.0,-9915000.0,-10541000.0
Interest Expense,12280000.0,15212000.0,10884000.0,9915000.0,10541000.0
Normalized Income,13477750.0,4822880.0,16607150.621965,14984673.0,17698115.587233
Net Income From Continuing And Discontinued Operation,6190000.0,2080000.0,-35081000.0,10920000.0,11489000.0
Total Expenses,2243796000.0,2887191000.0,2232588000.0,2220093000.0,2195910000.0
Total Operating Income As Reported,18124000.0,18961000.0,-27700000.0,24919000.0,26126000.0
Diluted Average Shares,34278000.0,33905000.0,33609000.0,34102000.0,33777000.0
Basic Average Shares,33747000.0,33550000.0,33609000.0,33580000.0,33545000.0
Diluted EPS,0.18,0.06,-1.04,0.32,0.34
Basic EPS,0.18,0.06,-1.04,0.33,0.34
Diluted NI Availto Com Stockholders,6159000.0,2069000.0,-34881000.0,10863000.0,11427000.0
Net Income Common Stockholders,6159000.0,2069000.0,-34881000.0,10863000.0,11427000.0
Otherunder Preferred Stock Dividend,31000.0,11000.0,-200000.0,57000.0,62000.0
Net Income,6190000.0,2080000.0,-35081000.0,10920000.0,11489000.0
Net Income Including Noncontrolling Interests,6190000.0,2080000.0,-35081000.0,10920000.0,11489000.0
Net Income Continuous Operations,6190000.0,2080000.0,-35081000.0,10920000.0,11489000.0
Tax Provision,-138000.0,1920000.0,-3426000.0,4300000.0,4646000.0
Pretax Income,6052000.0,4000000.0,-38507000.0,15220000.0,16135000.0
Other Income Expense,-9017000.0,-3221000.0,-56659000.0,-5453000.0,-8170000.0
Other Non Operating Income Expenses,208000.0,251000.0,77000.0,216000.0,550000.0
Special Income Charges,-9225000.0,-3472000.0,-56736000.0,-5669000.0,-8720000.0
Gain On Sale Of Ppe,0.0,140000.0,-1588000.0,-11000.0,96000.0
Other Special Charges,-113000.0,-2953000.0,1783000.0,-394000.0,-687000.0
Write Off,0.0,153000.0,7861000.0,75000.0,6863000.0
Restructuring And Mergern Acquisition,9338000.0,6412000.0,-212000.0,5977000.0,2640000.0
Net Non Operating Interest Income Expense,-12280000.0,-15212000.0,-10884000.0,-9915000.0,-10541000.0
Interest Expense Non Operating,12280000.0,15212000.0,10884000.0,9915000.0,10541000.0
Operating Income,27349000.0,22433000.0,29036000.0,30588000.0,34846000.0
Operating Expense,355273000.0,459061000.0,335466000.0,324061000.0,318157000.0
Selling General And Administration,355273000.0,459061000.0,335466000.0,324061000.0,318157000.0
Gross Profit,382622000.0,481494000.0,364502000.0,354649000.0,353003000.0
Cost Of Revenue,1888523000.0,2428130000.0,1897122000.0,1896032000.0,1877753000.0
Total Revenue,2271145000.0,2909624000.0,2261624000.0,2250681000.0,2230756000.0
Operating Revenue,2271145000.0,2909624000.0,2261624000.0,2250681000.0,2230756000.0
