,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-10116279.069767,-24150000.0,-1470000.0,-6600000.0,-4490566.037736,
Tax Rate For Calcs,0.348837,0.21,0.21,0.165,0.264151,
Normalized EBITDA,227000000.0,174000000.0,217000000.0,238000000.0,203000000.0,
Total Unusual Items,-29000000.0,-115000000.0,-7000000.0,-40000000.0,-17000000.0,
Total Unusual Items Excluding Goodwill,-29000000.0,-115000000.0,-7000000.0,-40000000.0,-17000000.0,
Net Income From Continuing Operation Net Minority Interest,26000000.0,-96000000.0,100000000.0,33000000.0,38000000.0,
Reconciled Depreciation,110000000.0,109000000.0,113000000.0,111000000.0,99000000.0,
Reconciled Cost Of Revenue,2923000000.0,2667000000.0,2850000000.0,2782000000.0,2488000000.0,
EBITDA,198000000.0,59000000.0,210000000.0,198000000.0,186000000.0,
EBIT,88000000.0,-50000000.0,97000000.0,87000000.0,87000000.0,
Net Interest Income,-36000000.0,-32000000.0,-34000000.0,-33000000.0,-23000000.0,
Interest Expense,45000000.0,43000000.0,0.0,45000000.0,34000000.0,
Interest Income,9000000.0,11000000.0,,12000000.0,11000000.0,11000000.0
Normalized Income,44883720.930233,-5150000.0,105530000.0,66400000.0,50509433.962264,
Net Income From Continuing And Discontinued Operation,26000000.0,-96000000.0,100000000.0,33000000.0,38000000.0,
Total Expenses,3195000000.0,2928000000.0,3127000000.0,3047000000.0,2758000000.0,
Total Operating Income As Reported,89000000.0,-56000000.0,101000000.0,81000000.0,75000000.0,
Diluted Average Shares,115055000.0,118991000.0,120035000.0,119793000.0,119683000.0,
Basic Average Shares,114812000.0,118991000.0,119489000.0,119461000.0,119427000.0,
Diluted EPS,0.23,-0.81,0.83,0.28,0.32,
Basic EPS,0.23,-0.81,0.84,0.28,0.32,
Diluted NI Availto Com Stockholders,26000000.0,-96000000.0,100000000.0,33000000.0,38000000.0,
Net Income Common Stockholders,26000000.0,-96000000.0,100000000.0,33000000.0,38000000.0,
Net Income,26000000.0,-96000000.0,100000000.0,33000000.0,38000000.0,
Minority Interests,-2000000.0,-1000000.0,0.0,-2000000.0,-1000000.0,
Net Income Including Noncontrolling Interests,28000000.0,-95000000.0,100000000.0,35000000.0,39000000.0,
Net Income Continuous Operations,28000000.0,-95000000.0,100000000.0,35000000.0,39000000.0,
Tax Provision,15000000.0,2000000.0,-3000000.0,7000000.0,14000000.0,
Pretax Income,43000000.0,-93000000.0,97000000.0,42000000.0,53000000.0,
Other Income Expense,-25000000.0,-110000000.0,8000000.0,-35000000.0,-12000000.0,
Other Non Operating Income Expenses,4000000.0,5000000.0,15000000.0,5000000.0,5000000.0,
Special Income Charges,-15000000.0,-105000000.0,-22000000.0,-29000000.0,-13000000.0,
Other Special Charges,-1000000.0,66000000.0,0.0,-1000000.0,-3000000.0,
Restructuring And Mergern Acquisition,16000000.0,39000000.0,22000000.0,30000000.0,16000000.0,
Gain On Sale Of Security,-14000000.0,-10000000.0,15000000.0,-11000000.0,-4000000.0,
Net Non Operating Interest Income Expense,-36000000.0,-32000000.0,-34000000.0,-33000000.0,-23000000.0,
Interest Expense Non Operating,45000000.0,43000000.0,0.0,45000000.0,34000000.0,
Interest Income Non Operating,9000000.0,11000000.0,,12000000.0,11000000.0,11000000.0
Operating Income,104000000.0,49000000.0,123000000.0,110000000.0,88000000.0,
Operating Expense,272000000.0,261000000.0,277000000.0,265000000.0,270000000.0,
Selling General And Administration,272000000.0,261000000.0,277000000.0,265000000.0,270000000.0,
Gross Profit,376000000.0,310000000.0,400000000.0,375000000.0,358000000.0,
Cost Of Revenue,2923000000.0,2667000000.0,2850000000.0,2782000000.0,2488000000.0,
Total Revenue,3299000000.0,2977000000.0,3250000000.0,3157000000.0,2846000000.0,
Operating Revenue,3080000000.0,2775000000.0,3900000000.0,2902000000.0,2626000000.0,
