,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,207750.0,846612.291729,-3563850.0,1427817.873271,136093.169799,,
Tax Rate For Calcs,0.15,0.246466,0.15,0.21739,0.166985,,
Normalized EBITDA,134597000.0,152598000.0,141838000.0,130096000.0,75749000.0,,
Total Unusual Items,1385000.0,3435000.0,-23759000.0,6568000.0,815000.0,,
Total Unusual Items Excluding Goodwill,1385000.0,3435000.0,-23759000.0,6568000.0,815000.0,,
Net Income From Continuing Operation Net Minority Interest,40952000.0,61669000.0,11344000.0,50511000.0,19498000.0,,
Reconciled Depreciation,48342000.0,61687000.0,62580000.0,59873000.0,42894000.0,,
Reconciled Cost Of Revenue,125390000.0,174271000.0,195361000.0,187990000.0,103676000.0,,
EBITDA,135982000.0,156033000.0,118079000.0,136664000.0,76564000.0,,
EBIT,87640000.0,94346000.0,55499000.0,76791000.0,33670000.0,,
Net Interest Income,-3423000.0,-3028000.0,-6173000.0,-6278000.0,-6591000.0,,
Interest Expense,6283000.0,4139000.0,7421000.0,7257000.0,7009000.0,,
Interest Income,3084000.0,3438000.0,1551000.0,1365000.0,602000.0,,
Normalized Income,39774750.0,59080612.291729,31539150.0,45370817.873271,18819093.169799,,
Net Income From Continuing And Discontinued Operation,37314000.0,58503000.0,11344000.0,50511000.0,40629000.0,,
Total Expenses,147024000.0,200345000.0,222155000.0,205677000.0,123850000.0,,
Total Operating Income As Reported,83723000.0,91863000.0,52846000.0,72650000.0,30751000.0,,
Diluted Average Shares,308957000.0,308065000.0,,314682000.0,316941000.0,308199000.0,
Basic Average Shares,306960000.0,306614000.0,,312627000.0,306004000.0,306470000.0,
Diluted EPS,0.12,0.19,,0.16,0.13,0.09,
Basic EPS,0.12,0.19,,0.16,0.13,0.09,
Diluted NI Availto Com Stockholders,37314000.0,58503000.0,11344000.0,50511000.0,40629000.0,,
Net Income Common Stockholders,37314000.0,58503000.0,11344000.0,50511000.0,40629000.0,,
Net Income,37314000.0,58503000.0,11344000.0,50511000.0,40629000.0,,
Minority Interests,-6753000.0,-6305000.0,-3737000.0,-3907000.0,-2711000.0,,
Net Income Including Noncontrolling Interests,44067000.0,64808000.0,15081000.0,54418000.0,43340000.0,,
Net Income Discontinuous Operations,-3638000.0,-3166000.0,,,21131000.0,-489000.0,
Net Income Continuous Operations,47705000.0,67974000.0,15081000.0,54418000.0,22209000.0,,
Tax Provision,33652000.0,22233000.0,32997000.0,15116000.0,4452000.0,,
Pretax Income,81357000.0,90207000.0,48078000.0,69534000.0,26661000.0,,
Other Income Expense,1385000.0,3435000.0,-25790000.0,6568000.0,815000.0,,
Other Non Operating Income Expenses,,,,,-730000.0,,
Special Income Charges,-1997000.0,,-14833000.0,0.0,0.0,,-102338000.0
Gain On Sale Of Ppe,,,,,,,-60000.0
Impairment Of Capital Assets,1997000.0,,14485000.0,0.0,0.0,,95878000.0
Gain On Sale Of Security,3382000.0,3435000.0,-8926000.0,6568000.0,815000.0,,
Net Non Operating Interest Income Expense,-3423000.0,-3028000.0,-6173000.0,-6278000.0,-6591000.0,,
Total Other Finance Cost,224000.0,2327000.0,303000.0,386000.0,184000.0,,
Interest Expense Non Operating,6283000.0,4139000.0,7421000.0,7257000.0,7009000.0,,
Interest Income Non Operating,3084000.0,3438000.0,1551000.0,1365000.0,602000.0,,
Operating Income,83395000.0,89800000.0,80041000.0,69244000.0,32437000.0,,
Operating Expense,21634000.0,26074000.0,26794000.0,17687000.0,20174000.0,,
Other Operating Expenses,59000.0,778000.0,6096000.0,1645000.0,-469000.0,,
Selling General And Administration,21575000.0,25296000.0,19398000.0,16042000.0,20643000.0,,
General And Administrative Expense,21575000.0,25296000.0,19398000.0,16042000.0,20643000.0,,
Other Gand A,16937000.0,16137000.0,17455000.0,13865000.0,14924000.0,,
Salaries And Wages,4638000.0,9159000.0,1943000.0,2177000.0,5719000.0,,
Gross Profit,105029000.0,115874000.0,106835000.0,86931000.0,52611000.0,,
Cost Of Revenue,125390000.0,174271000.0,195361000.0,187990000.0,103676000.0,,
Total Revenue,230419000.0,290145000.0,302196000.0,274921000.0,156287000.0,,
Operating Revenue,230419000.0,290145000.0,302196000.0,274921000.0,156287000.0,,
