,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21922,0.242418,0.109972,0.204215,0.240859
Normalized EBITDA,63908000.0,58035000.0,79666000.0,70199000.0,69495000.0
Net Income From Continuing Operation Net Minority Interest,15201000.0,10391000.0,26837000.0,20618000.0,18873000.0
Reconciled Depreciation,35877000.0,36035000.0,39608000.0,34357000.0,35195000.0
Reconciled Cost Of Revenue,252301000.0,234305000.0,249587000.0,253130000.0,241329000.0
EBITDA,63908000.0,58035000.0,79666000.0,70199000.0,69495000.0
EBIT,28031000.0,22000000.0,40058000.0,35842000.0,34300000.0
Net Interest Income,-8562000.0,-8284000.0,-9905000.0,-9933000.0,-9439000.0
Interest Expense,8562000.0,8284000.0,9905000.0,9933000.0,9439000.0
Normalized Income,15201000.0,10391000.0,26837000.0,20618000.0,18873000.0
Net Income From Continuing And Discontinued Operation,15201000.0,10391000.0,26837000.0,20618000.0,18873000.0
Total Expenses,300277000.0,282161000.0,300100000.0,300757000.0,290853000.0
Total Operating Income As Reported,27091000.0,20941000.0,43582000.0,35448000.0,34116000.0
Diluted Average Shares,97639507.0,96710484.0,95955545.0,95653958.0,95525679.0
Basic Average Shares,96428791.0,96139181.0,95955545.0,95428253.0,95437068.0
Diluted EPS,0.16,0.11,0.28,0.22,0.2
Basic EPS,0.16,0.11,0.28,0.22,0.2
Diluted NI Availto Com Stockholders,15201000.0,10391000.0,26837000.0,20618000.0,18873000.0
Net Income Common Stockholders,15201000.0,10391000.0,26837000.0,20618000.0,18873000.0
Net Income,15201000.0,10391000.0,26837000.0,20618000.0,18873000.0
Net Income Including Noncontrolling Interests,15201000.0,10391000.0,26837000.0,20618000.0,18873000.0
Net Income Continuous Operations,15201000.0,10391000.0,26837000.0,20618000.0,18873000.0
Tax Provision,4268000.0,3325000.0,3316000.0,5291000.0,5988000.0
Pretax Income,19469000.0,13716000.0,30153000.0,25909000.0,24861000.0
Other Income Expense,940000.0,1059000.0,-3524000.0,394000.0,184000.0
Other Non Operating Income Expenses,940000.0,1059000.0,-3524000.0,394000.0,184000.0
Net Non Operating Interest Income Expense,-8562000.0,-8284000.0,-9905000.0,-9933000.0,-9439000.0
Interest Expense Non Operating,8562000.0,8284000.0,9905000.0,9933000.0,9439000.0
Operating Income,27091000.0,20941000.0,43582000.0,35448000.0,34116000.0
Operating Expense,16793000.0,16514000.0,15599000.0,17963000.0,19023000.0
Depreciation Amortization Depletion Income Statement,4694000.0,4693000.0,4694000.0,4693000.0,4694000.0
Depreciation And Amortization In Income Statement,4694000.0,4693000.0,4694000.0,4693000.0,4694000.0
Amortization,4694000.0,4693000.0,4694000.0,4693000.0,4694000.0
Amortization Of Intangibles Income Statement,4694000.0,4693000.0,4694000.0,4693000.0,4694000.0
Selling General And Administration,12099000.0,11821000.0,10905000.0,13270000.0,14329000.0
Gross Profit,43884000.0,37455000.0,59181000.0,53411000.0,53139000.0
Cost Of Revenue,283484000.0,265647000.0,284501000.0,282794000.0,271830000.0
Total Revenue,327368000.0,303102000.0,343682000.0,336205000.0,324969000.0
Operating Revenue,327368000.0,303102000.0,343682000.0,336205000.0,324969000.0
