,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-2131814.811303,-4308360.0,-530586.77686,-487713.114754,-133162.207924,,
Tax Rate For Calcs,0.107434,0.21,0.022432,0.026639,0.00745,,
Normalized EBITDA,38033000.0,26074000.0,32698000.0,27973000.0,19999000.0,,
Total Unusual Items,-19843000.0,-20516000.0,-23653000.0,-18308000.0,-17874000.0,,
Total Unusual Items Excluding Goodwill,-19843000.0,-20516000.0,-23653000.0,-18308000.0,-17874000.0,,
Net Income From Continuing Operation Net Minority Interest,9413000.0,-1483000.0,1656000.0,1425000.0,-5862000.0,,
Reconciled Depreciation,3962000.0,3791000.0,3924000.0,4381000.0,4376000.0,,
Reconciled Cost Of Revenue,298730000.0,290872000.0,284384000.0,278077000.0,274531000.0,,
EBITDA,18190000.0,5558000.0,9045000.0,9665000.0,2125000.0,,
EBIT,14228000.0,1767000.0,5121000.0,5284000.0,-2251000.0,,
Net Interest Income,-3682000.0,-3211000.0,8973000.0,-3820000.0,-3655000.0,,
Interest Expense,3682000.0,3211000.0,3427000.0,3820000.0,3655000.0,,
Normalized Income,27124185.188697,14724640.0,24778413.22314,19245286.885246,11878837.792076,,
Net Income From Continuing And Discontinued Operation,9413000.0,-1483000.0,1656000.0,1425000.0,-5862000.0,,
Total Expenses,331400000.0,322627000.0,313308000.0,307368000.0,302350000.0,,
Total Operating Income As Reported,2314000.0,-1473000.0,348000.0,1746000.0,-5471000.0,,
Diluted Average Shares,43325704.0,42775955.0,42903536.0,42822505.0,42078271.0,,
Basic Average Shares,42872153.0,42775955.0,42402323.0,42233903.0,42078271.0,,
Diluted EPS,0.22,-0.03,0.04,0.03,-0.14,,
Basic EPS,0.22,-0.03,0.04,0.03,-0.14,,
Diluted NI Availto Com Stockholders,9413000.0,-1483000.0,1656000.0,1425000.0,-5862000.0,,
Net Income Common Stockholders,9413000.0,-1483000.0,1656000.0,1425000.0,-5862000.0,,
Net Income,9413000.0,-1483000.0,1656000.0,1425000.0,-5862000.0,,
Net Income Including Noncontrolling Interests,9413000.0,-1483000.0,1656000.0,1425000.0,-5862000.0,,
Net Income Continuous Operations,9413000.0,-1483000.0,1656000.0,1425000.0,-5862000.0,,
Tax Provision,1133000.0,39000.0,38000.0,39000.0,-44000.0,,
Pretax Income,10546000.0,-1444000.0,1694000.0,1464000.0,-5906000.0,,
Other Income Expense,-7929000.0,-17581000.0,-31278000.0,-14804000.0,-14701000.0,,
Other Non Operating Income Expenses,11914000.0,3240000.0,-7627000.0,3538000.0,3220000.0,,
Special Income Charges,-19843000.0,-20516000.0,-23653000.0,-18308000.0,-17874000.0,,
Restructuring And Mergern Acquisition,19843000.0,20516000.0,18354000.0,18308000.0,17874000.0,,
Earnings From Equity Interest,0.0,-305000.0,2000.0,-34000.0,-47000.0,,
Net Non Operating Interest Income Expense,-3682000.0,-3211000.0,8973000.0,-3820000.0,-3655000.0,,
Interest Expense Non Operating,3682000.0,3211000.0,3427000.0,3820000.0,3655000.0,,
Operating Income,22157000.0,19348000.0,23999000.0,20088000.0,12450000.0,,
Operating Expense,32670000.0,31755000.0,28924000.0,29291000.0,27819000.0,,
Other Operating Expenses,,,,,17874000.0,16843000.0,17189000.0
Depreciation Amortization Depletion Income Statement,3962000.0,3791000.0,3924000.0,4381000.0,4376000.0,,
Depreciation And Amortization In Income Statement,3962000.0,3791000.0,3924000.0,4381000.0,4376000.0,,
Research And Development,8586000.0,8072000.0,8172000.0,7933000.0,8190000.0,,
Selling General And Administration,20122000.0,19892000.0,16828000.0,16977000.0,15253000.0,,
General And Administrative Expense,20122000.0,19892000.0,16828000.0,16977000.0,15253000.0,,
Other Gand A,20122000.0,19892000.0,16828000.0,16977000.0,15253000.0,,
Gross Profit,54827000.0,51103000.0,52923000.0,49379000.0,40269000.0,,
Cost Of Revenue,298730000.0,290872000.0,284384000.0,278077000.0,274531000.0,,
Total Revenue,353557000.0,341975000.0,337307000.0,327456000.0,314800000.0,,
Operating Revenue,353557000.0,341975000.0,-91856000.0,327456000.0,314800000.0,,
