,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-16378.121284,-106795.0,19503.781268,-3420032.0,-38656.0,
Tax Rate For Calcs,0.230678,0.265,0.375073,0.154,0.302,
Normalized EBITDA,30119000.0,26948000.0,24418000.0,27640000.0,33923000.0,
Total Unusual Items,-71000.0,-403000.0,52000.0,-22208000.0,-128000.0,
Total Unusual Items Excluding Goodwill,-71000.0,-403000.0,52000.0,-22208000.0,-128000.0,
Net Income From Continuing Operation Net Minority Interest,9705000.0,6805000.0,4297000.0,-10878000.0,10279000.0,
Reconciled Depreciation,10069000.0,9895000.0,9833000.0,10196000.0,10067000.0,
Reconciled Cost Of Revenue,133301000.0,132235000.0,137987000.0,139937000.0,144719000.0,
EBITDA,30048000.0,26545000.0,24470000.0,5432000.0,33795000.0,
EBIT,19979000.0,16650000.0,14637000.0,-4764000.0,23728000.0,
Net Interest Income,-7364000.0,-7386000.0,-7761000.0,-8091000.0,-9006000.0,
Interest Expense,7364000.0,7386000.0,7761000.0,8091000.0,9006000.0,
Normalized Income,9759621.878716,7101205.0,4264503.781268,7909968.0,10368344.0,
Net Income From Continuing And Discontinued Operation,9705000.0,6805000.0,4297000.0,-10878000.0,10279000.0,
Total Expenses,189533000.0,189697000.0,189291000.0,187623000.0,196380000.0,
Total Operating Income As Reported,19979000.0,16650000.0,14637000.0,-4764000.0,23728000.0,
Diluted Average Shares,,37414010.0,37444040.0,37220456.0,37312394.0,37123019.0
Basic Average Shares,,37298967.0,37255837.0,37220456.0,37179658.0,36908169.0
Diluted EPS,,0.18,0.11,-0.29,0.28,0.09
Basic EPS,,0.18,0.12,-0.29,0.28,0.09
Diluted NI Availto Com Stockholders,9705000.0,6805000.0,4297000.0,-10878000.0,10279000.0,
Net Income Common Stockholders,9705000.0,6805000.0,4297000.0,-10878000.0,10279000.0,
Net Income,9705000.0,6805000.0,4297000.0,-10878000.0,10279000.0,
Net Income Including Noncontrolling Interests,9705000.0,6805000.0,4297000.0,-10878000.0,10279000.0,
Net Income Continuous Operations,9705000.0,6805000.0,4297000.0,-10878000.0,10279000.0,
Tax Provision,2910000.0,2459000.0,2579000.0,-1977000.0,4443000.0,
Pretax Income,12615000.0,9264000.0,6876000.0,-12855000.0,14722000.0,
Other Income Expense,-71000.0,-403000.0,52000.0,-22208000.0,-128000.0,
Special Income Charges,-71000.0,-403000.0,52000.0,-22208000.0,-128000.0,
Gain On Sale Of Ppe,-71000.0,-403000.0,52000.0,-192000.0,-128000.0,
Write Off,,,0.0,22016000.0,,
Net Non Operating Interest Income Expense,-7364000.0,-7386000.0,-7761000.0,-8091000.0,-9006000.0,
Interest Expense Non Operating,7364000.0,7386000.0,7761000.0,8091000.0,9006000.0,
Operating Income,20050000.0,17053000.0,14585000.0,17444000.0,23856000.0,
Operating Expense,50612000.0,52025000.0,51304000.0,47686000.0,51661000.0,
Depreciation Amortization Depletion Income Statement,4449000.0,4458000.0,,,,3921000.0
Depreciation And Amortization In Income Statement,4449000.0,4458000.0,,,,3921000.0
Selling General And Administration,46163000.0,47567000.0,51304000.0,47686000.0,51661000.0,
Selling And Marketing Expense,2793000.0,2812000.0,,,,2423000.0
General And Administrative Expense,43370000.0,44755000.0,,,,47113000.0
Other Gand A,43370000.0,44755000.0,,,,47113000.0
Gross Profit,70662000.0,69078000.0,65889000.0,65130000.0,75517000.0,
Cost Of Revenue,138921000.0,137672000.0,137987000.0,139937000.0,144719000.0,
Total Revenue,209583000.0,206750000.0,203876000.0,205067000.0,220236000.0,
Operating Revenue,209583000.0,206750000.0,203876000.0,205067000.0,220236000.0,
