,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1010462.608696,-416290.0,-13415746.011453,-180720.0,-1306461.538462
Tax Rate For Calcs,0.256398,0.133,0.189799,0.24,0.270769
Normalized EBITDA,47050000.0,33115000.0,67534000.0,54033000.0,50719000.0
Total Unusual Items,-3941000.0,-3130000.0,-70684000.0,-753000.0,-4825000.0
Total Unusual Items Excluding Goodwill,-3941000.0,-3130000.0,-70684000.0,-753000.0,-4825000.0
Net Income From Continuing Operation Net Minority Interest,5986000.0,-3597000.0,-30419000.0,14251000.0,8295000.0
Reconciled Depreciation,23942000.0,23124000.0,22578000.0,23227000.0,21624000.0
Reconciled Cost Of Revenue,129119000.0,116102000.0,108096000.0,103895000.0,110177000.0
EBITDA,43109000.0,29985000.0,-3150000.0,53280000.0,45894000.0
EBIT,19167000.0,6861000.0,-25728000.0,30053000.0,24270000.0
Net Interest Income,-11117000.0,-11010000.0,-11817000.0,-11305000.0,-12895000.0
Interest Expense,11117000.0,11010000.0,11817000.0,11305000.0,12895000.0
Normalized Income,8916537.391304,-883290.0,26849253.988547,14823280.0,11813538.461538
Net Income From Continuing And Discontinued Operation,5986000.0,-3597000.0,-30419000.0,14251000.0,8295000.0
Total Expenses,178378000.0,160939000.0,151525000.0,146881000.0,154707000.0
Total Operating Income As Reported,17809000.0,-912000.0,24752000.0,31541000.0,27848000.0
Diluted Average Shares,116535060.0,117264124.0,116518933.0,117187054.0,117635289.0
Basic Average Shares,116232528.0,117264124.0,116518933.0,116490634.0,116912332.0
Diluted EPS,0.05,-0.03,-0.26,0.12,0.07
Basic EPS,0.05,-0.03,-0.26,0.12,0.07
Diluted NI Availto Com Stockholders,5986000.0,-3597000.0,-30419000.0,14251000.0,8295000.0
Net Income Common Stockholders,5986000.0,-3597000.0,-30419000.0,14251000.0,8295000.0
Net Income,5986000.0,-3597000.0,-30419000.0,14251000.0,8295000.0
Net Income Including Noncontrolling Interests,5986000.0,-3597000.0,-30419000.0,14251000.0,8295000.0
Net Income Continuous Operations,5986000.0,-3597000.0,-30419000.0,14251000.0,8295000.0
Tax Provision,2064000.0,-552000.0,-7126000.0,4497000.0,3080000.0
Pretax Income,8050000.0,-4149000.0,-37545000.0,18748000.0,11375000.0
Other Income Expense,-2583000.0,5603000.0,-56164000.0,-2241000.0,-3843000.0
Other Non Operating Income Expenses,-570000.0,-183000.0,1951000.0,-566000.0,-410000.0
Special Income Charges,-3941000.0,-3130000.0,-70684000.0,-753000.0,-4825000.0
Gain On Sale Of Ppe,-250000.0,-167000.0,-1519000.0,-218000.0,34000.0
Other Special Charges,,960000.0,0.0,,4560000.0
Restructuring And Mergern Acquisition,3691000.0,2003000.0,265000.0,535000.0,299000.0
Earnings From Equity Interest,1928000.0,8916000.0,12569000.0,-922000.0,1392000.0
Net Non Operating Interest Income Expense,-11117000.0,-11010000.0,-11817000.0,-11305000.0,-12895000.0
Interest Expense Non Operating,11117000.0,11010000.0,11817000.0,11305000.0,12895000.0
Operating Income,21750000.0,1258000.0,30436000.0,32294000.0,28113000.0
Operating Expense,27972000.0,24357000.0,23497000.0,22409000.0,25550000.0
Other Operating Expenses,2656000.0,368000.0,1235000.0,-191000.0,199000.0
Depreciation Amortization Depletion Income Statement,2655000.0,2644000.0,2646000.0,2650000.0,2644000.0
Depreciation And Amortization In Income Statement,2655000.0,2644000.0,2646000.0,2650000.0,2644000.0
Amortization,2655000.0,2644000.0,2646000.0,2650000.0,2644000.0
Amortization Of Intangibles Income Statement,2655000.0,2644000.0,2646000.0,2650000.0,2644000.0
Selling General And Administration,22661000.0,21345000.0,19616000.0,19950000.0,22707000.0
Gross Profit,49722000.0,25615000.0,53933000.0,54703000.0,53663000.0
Cost Of Revenue,150406000.0,136582000.0,128028000.0,124472000.0,129157000.0
Total Revenue,200128000.0,162197000.0,181961000.0,179175000.0,182820000.0
Operating Revenue,200128000.0,162197000.0,181961000.0,179175000.0,182820000.0
