,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-355110.0,-89352.086205,-3157980.0,-860065.254444,-121718.550017
Tax Rate For Calcs,0.21,0.370756,0.21,0.124665,0.047196
Normalized EBITDA,18678000.0,18245000.0,30039000.0,33223000.0,38926000.0
Total Unusual Items,-1691000.0,-241000.0,-15038000.0,-6899000.0,-2579000.0
Total Unusual Items Excluding Goodwill,-1691000.0,-241000.0,-15038000.0,-6899000.0,-2579000.0
Net Income From Continuing Operation Net Minority Interest,2913000.0,5022000.0,16514000.0,7190000.0,22631000.0
Reconciled Depreciation,10590000.0,10789000.0,12172000.0,11898000.0,11203000.0
Reconciled Cost Of Revenue,28643000.0,27633000.0,34364000.0,28375000.0,28991000.0
EBITDA,16987000.0,18004000.0,15001000.0,26324000.0,36347000.0
EBIT,6397000.0,7215000.0,2829000.0,14426000.0,25144000.0
Net Interest Income,614000.0,1052000.0,772000.0,936000.0,933000.0
Normalized Income,4248890.0,5173647.913795,28394020.0,13228934.745556,25088281.449983
Net Income From Continuing And Discontinued Operation,2913000.0,5022000.0,16514000.0,7190000.0,22631000.0
Total Expenses,117574000.0,112935000.0,114590000.0,112665000.0,98932000.0
Total Operating Income As Reported,4706000.0,6974000.0,-12209000.0,7527000.0,22565000.0
Diluted Average Shares,137596000.0,138317000.0,138322000.0,137894000.0,138243000.0
Basic Average Shares,137112000.0,137686000.0,137861000.0,137709000.0,137548000.0
Diluted EPS,0.02,0.04,0.12,0.05,0.16
Basic EPS,0.02,0.04,0.12,0.05,0.16
Diluted NI Availto Com Stockholders,2913000.0,5022000.0,16514000.0,7190000.0,22631000.0
Net Income Common Stockholders,2913000.0,5022000.0,16514000.0,7190000.0,22631000.0
Net Income,2913000.0,5022000.0,16514000.0,7190000.0,22631000.0
Net Income Including Noncontrolling Interests,2913000.0,5022000.0,16514000.0,7190000.0,22631000.0
Net Income Continuous Operations,2913000.0,5022000.0,16514000.0,7190000.0,22631000.0
Tax Provision,2169000.0,2959000.0,-30086000.0,1024000.0,1121000.0
Pretax Income,5082000.0,7981000.0,-13572000.0,8214000.0,23752000.0
Other Income Expense,-1929000.0,-286000.0,-17173000.0,-7148000.0,-2325000.0
Other Non Operating Income Expenses,-238000.0,-45000.0,-2135000.0,-249000.0,254000.0
Special Income Charges,-1691000.0,-241000.0,-15038000.0,-6899000.0,-2579000.0
Restructuring And Mergern Acquisition,1691000.0,241000.0,1109000.0,6899000.0,2579000.0
Net Non Operating Interest Income Expense,614000.0,1052000.0,772000.0,936000.0,933000.0
Total Other Finance Cost,-614000.0,-1052000.0,-772000.0,-936000.0,-933000.0
Operating Income,6397000.0,7215000.0,2829000.0,14426000.0,25144000.0
Operating Expense,78354000.0,74513000.0,68924000.0,73262000.0,59607000.0
Depreciation Amortization Depletion Income Statement,13000.0,0.0,870000.0,870000.0,869000.0
Depreciation And Amortization In Income Statement,13000.0,0.0,870000.0,870000.0,869000.0
Amortization,13000.0,0.0,870000.0,870000.0,869000.0
Amortization Of Intangibles Income Statement,13000.0,0.0,870000.0,870000.0,869000.0
Research And Development,43530000.0,41387000.0,38580000.0,41398000.0,38733000.0
Selling General And Administration,34811000.0,33126000.0,29474000.0,30994000.0,20005000.0
Gross Profit,84751000.0,81728000.0,71753000.0,87688000.0,84751000.0
Cost Of Revenue,39220000.0,38422000.0,45666000.0,39403000.0,39325000.0
Total Revenue,123971000.0,120150000.0,117419000.0,127091000.0,124076000.0
Operating Revenue,123971000.0,120150000.0,117419000.0,127091000.0,124076000.0
