,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-16569000.0,-938600.0,-1329641.352519,-230010.0,-9301250.669582
Tax Rate For Calcs,0.21,0.19,0.189597,0.17,0.312353
Total Unusual Items,-78900000.0,-4940000.0,-7013000.0,-1353000.0,-29778000.0
Total Unusual Items Excluding Goodwill,-78900000.0,-4940000.0,-7013000.0,-1353000.0,-29778000.0
Net Income From Continuing Operation Net Minority Interest,19791000.0,49818000.0,57785000.0,76415000.0,25161000.0
Reconciled Depreciation,12152000.0,9328000.0,8707000.0,8704000.0,8398000.0
Net Interest Income,321371000.0,184164000.0,183249000.0,182932000.0,184534000.0
Interest Expense,189001000.0,121672000.0,135956000.0,141596000.0,136354000.0
Interest Income,510372000.0,305836000.0,319205000.0,324528000.0,320888000.0
Normalized Income,82122000.0,53819400.0,63468358.647481,77537990.0,45637749.330418
Net Income From Continuing And Discontinued Operation,19791000.0,49818000.0,57785000.0,76415000.0,25161000.0
Diluted Average Shares,141738325.0,90072795.0,91533273.0,89780531.0,89768466.0
Basic Average Shares,141680472.0,89222296.0,89774079.0,89780531.0,89768466.0
Diluted EPS,0.12,0.52,0.6,0.82,0.25
Basic EPS,0.12,0.53,0.61,0.82,0.25
Diluted NI Availto Com Stockholders,16824000.0,46851000.0,54818000.0,73448000.0,22194000.0
Net Income Common Stockholders,16824000.0,46851000.0,54818000.0,73448000.0,22194000.0
Preferred Stock Dividends,2967000.0,2967000.0,2967000.0,2967000.0,2967000.0
Net Income,19791000.0,49818000.0,57785000.0,76415000.0,25161000.0
Net Income Including Noncontrolling Interests,19791000.0,49818000.0,57785000.0,76415000.0,25161000.0
Net Income Continuous Operations,19791000.0,49818000.0,57785000.0,76415000.0,25161000.0
Tax Provision,-2303000.0,11687000.0,13519000.0,15618000.0,11429000.0
Pretax Income,17488000.0,61505000.0,71304000.0,92033000.0,36590000.0
Special Income Charges,-78900000.0,-4940000.0,-7013000.0,-1353000.0,-29778000.0
Restructuring And Mergern Acquisition,78900000.0,4940000.0,7013000.0,1353000.0,29778000.0
Gain On Sale Of Security,16000.0,-102000.0,17000.0,4000.0,-6516000.0
Depreciation Amortization Depletion Income Statement,18433000.0,5398000.0,5614000.0,5804000.0,5995000.0
Depreciation And Amortization In Income Statement,18433000.0,5398000.0,5614000.0,5804000.0,5995000.0
Amortization,18433000.0,5398000.0,5614000.0,5804000.0,5995000.0
Amortization Of Intangibles Income Statement,18433000.0,5398000.0,5614000.0,5804000.0,5995000.0
Selling General And Administration,122341000.0,83800000.0,79970000.0,78044000.0,76189000.0
Selling And Marketing Expense,3757000.0,3184000.0,3517000.0,3308000.0,2983000.0
General And Administrative Expense,118584000.0,80616000.0,76453000.0,74736000.0,73206000.0
Insurance And Claims,8642000.0,5201000.0,5156000.0,5282000.0,4675000.0
Salaries And Wages,109942000.0,75415000.0,71297000.0,69454000.0,68531000.0
Total Revenue,401615000.0,212078000.0,222519000.0,215773000.0,207071000.0
Operating Revenue,401615000.0,212078000.0,222519000.0,215773000.0,207071000.0
Occupancy And Equipment,19126000.0,12494000.0,11748000.0,11491000.0,11641000.0
Professional Expense And Contract Services Expense,7808000.0,4687000.0,5352000.0,3994000.0,4377000.0
Other Non Interest Expense,31812000.0,21616000.0,24021000.0,20451000.0,20750000.0
