,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,2560.74,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.21,0.0,0.0,
Normalized EBITDA,-1792124.0,-2298090.0,13202575.0,-5551689.0,928168.0,
Total Unusual Items,-904009.0,-120234.0,12194.0,-154833.0,-3417714.0,
Total Unusual Items Excluding Goodwill,-904009.0,-120234.0,12194.0,-154833.0,-3417714.0,
Net Income From Continuing Operation Net Minority Interest,-3413326.0,-2221646.0,13453207.0,-2268606.0,-5762941.0,
Reconciled Depreciation,2095.0,6329.0,4869.0,7935.0,11308.0,
EBITDA,-2696133.0,-2418324.0,13214769.0,-5706522.0,-2489546.0,
EBIT,-2698228.0,-2424653.0,13209900.0,-5714457.0,-2500854.0,
Net Interest Income,248840.0,342102.0,223047.0,34393.0,49912.0,
Interest Income,248840.0,342102.0,223047.0,45525.0,49912.0,
Normalized Income,-2509317.0,-2101412.0,13443573.74,-2113773.0,-2345227.0,
Net Income From Continuing And Discontinued Operation,-3413326.0,-2221646.0,13453207.0,-2268606.0,-5762941.0,
Total Expenses,2698228.0,2424653.0,2790100.0,1992195.0,2500854.0,
Total Operating Income As Reported,-3602237.0,-2544887.0,13222094.0,-2118649.0,-5918568.0,
Diluted Average Shares,4214950.0,463403.0,3891721.0,,789656.0,365530.0
Basic Average Shares,4214950.0,463403.0,2881795.0,,789656.0,365530.0
Diluted EPS,-0.81,-4.77,3.42,,-7.3,-7.15
Basic EPS,-0.81,-4.77,4.68,,-7.3,-7.15
Diluted NI Availto Com Stockholders,-3413326.0,-2221646.0,13453207.0,-2268606.0,-6293926.0,
Net Income Common Stockholders,-3413326.0,-2221646.0,13453207.0,-2268606.0,-6293926.0,
Otherunder Preferred Stock Dividend,0.0,,,0.0,530985.0,
Net Income,-3413326.0,-2221646.0,13453207.0,-2268606.0,-5762941.0,
Net Income Including Noncontrolling Interests,-3413326.0,-2221646.0,13453207.0,-2268606.0,-5762941.0,
Net Income Continuous Operations,-3413326.0,-2221646.0,13453207.0,-2268606.0,-5762941.0,
Pretax Income,-3413326.0,-2221646.0,13453207.0,-2178287.0,-5762941.0,
Other Income Expense,-963938.0,-139095.0,20260.0,-220485.0,-3311999.0,
Other Non Operating Income Expenses,-59929.0,-18861.0,8066.0,-65652.0,105715.0,
Special Income Charges,-904009.0,-120234.0,12194.0,-154833.0,-3417714.0,
Gain On Sale Of Ppe,,,,,,0.0
Write Off,2008000.0,,,0.0,1904314.0,
Restructuring And Mergern Acquisition,-1103991.0,120234.0,-12194.0,126454.0,1513400.0,
Net Non Operating Interest Income Expense,248840.0,342102.0,223047.0,34393.0,49912.0,
Total Other Finance Cost,,,,,,-45087.0
Interest Income Non Operating,248840.0,342102.0,223047.0,45525.0,49912.0,
Operating Income,-2698228.0,-2424653.0,13209900.0,-1992195.0,-2500854.0,
Operating Expense,2698228.0,2424653.0,2790100.0,1992195.0,2500854.0,
Other Operating Expenses,,-20000.0,,,,
Research And Development,1317231.0,906680.0,1493659.0,1111645.0,1085010.0,
Selling General And Administration,1380997.0,1537973.0,1296441.0,880550.0,1415844.0,
General And Administrative Expense,1380997.0,1537973.0,1296441.0,880550.0,1415844.0,
Other Gand A,1380997.0,1537973.0,1296441.0,880550.0,1415844.0,
Total Revenue,0.0,0.0,16000000.0,0.0,0.0,
Operating Revenue,0.0,0.0,16000000.0,0.0,0.0,
