,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-65040.650407,-591549.295775,-40000.0,-34810.126582,14684014.869888,,
Tax Rate For Calcs,0.00813,0.042254,0.04,0.03481,0.046468,,
Normalized EBITDA,636000000.0,509000000.0,498000000.0,466000000.0,367000000.0,,
Total Unusual Items,-8000000.0,-14000000.0,-1000000.0,-1000000.0,316000000.0,,
Total Unusual Items Excluding Goodwill,-8000000.0,-14000000.0,-1000000.0,-1000000.0,316000000.0,,
Net Income From Continuing Operation Net Minority Interest,488000000.0,340000000.0,336000000.0,305000000.0,513000000.0,,
Reconciled Depreciation,61000000.0,63000000.0,63000000.0,64000000.0,63000000.0,,
Reconciled Cost Of Revenue,1530000000.0,1400000000.0,1513000000.0,1454000000.0,1224000000.0,,
EBITDA,628000000.0,495000000.0,497000000.0,465000000.0,683000000.0,,
EBIT,567000000.0,432000000.0,434000000.0,401000000.0,620000000.0,,
Net Interest Income,-69000000.0,-73000000.0,-76000000.0,-78000000.0,-75000000.0,,
Interest Expense,75000000.0,77000000.0,84000000.0,85000000.0,82000000.0,,
Interest Income,6000000.0,4000000.0,8000000.0,7000000.0,7000000.0,,
Normalized Income,495934959.349593,353408450.704225,336960000.0,305965189.873418,211684014.869888,,
Net Income From Continuing And Discontinued Operation,488000000.0,340000000.0,336000000.0,305000000.0,513000000.0,,
Total Expenses,1863000000.0,1719000000.0,1836000000.0,1764000000.0,1576000000.0,,
Total Operating Income As Reported,568000000.0,431000000.0,488000000.0,403000000.0,314000000.0,,
Diluted Average Shares,218000000.0,216000000.0,217000000.0,216000000.0,215000000.0,,
Basic Average Shares,212000000.0,212000000.0,212000000.0,211000000.0,210000000.0,,
Diluted EPS,2.24,1.57,1.55,1.41,2.39,,
Basic EPS,2.3,1.6,1.58,1.45,2.44,,
Diluted NI Availto Com Stockholders,488000000.0,340000000.0,336000000.0,305000000.0,513000000.0,,
Net Income Common Stockholders,488000000.0,340000000.0,336000000.0,305000000.0,513000000.0,,
Net Income,488000000.0,340000000.0,336000000.0,305000000.0,513000000.0,,
Net Income Including Noncontrolling Interests,488000000.0,340000000.0,336000000.0,305000000.0,513000000.0,,
Net Income Continuous Operations,488000000.0,340000000.0,336000000.0,305000000.0,513000000.0,,
Tax Provision,4000000.0,15000000.0,14000000.0,11000000.0,25000000.0,,
Pretax Income,492000000.0,355000000.0,350000000.0,316000000.0,538000000.0,,
Other Income Expense,-20000000.0,-13000000.0,-63000000.0,-10000000.0,302000000.0,,
Other Non Operating Income Expenses,-12000000.0,1000000.0,-62000000.0,-9000000.0,-14000000.0,,
Special Income Charges,-8000000.0,-14000000.0,-1000000.0,-1000000.0,212000000.0,,
Other Special Charges,3000000.0,4000000.0,,,104000000.0,,
Restructuring And Mergern Acquisition,13000000.0,10000000.0,1000000.0,1000000.0,-3000000.0,,
Net Non Operating Interest Income Expense,-69000000.0,-73000000.0,-76000000.0,-78000000.0,-75000000.0,,
Interest Expense Non Operating,75000000.0,77000000.0,84000000.0,85000000.0,82000000.0,,
Interest Income Non Operating,6000000.0,4000000.0,8000000.0,7000000.0,7000000.0,,
Operating Income,581000000.0,441000000.0,489000000.0,404000000.0,311000000.0,,
Operating Expense,333000000.0,319000000.0,323000000.0,310000000.0,289000000.0,,
Depreciation Amortization Depletion Income Statement,,,,,0.0,0.0,0.0
Depreciation And Amortization In Income Statement,,,,,0.0,0.0,0.0
Amortization,,,,,0.0,0.0,0.0
Amortization Of Intangibles Income Statement,,,,,0.0,0.0,0.0
Research And Development,179000000.0,180000000.0,184000000.0,181000000.0,158000000.0,,
Selling General And Administration,154000000.0,139000000.0,139000000.0,129000000.0,131000000.0,,
Gross Profit,914000000.0,760000000.0,812000000.0,714000000.0,600000000.0,,
Cost Of Revenue,1530000000.0,1400000000.0,1513000000.0,1454000000.0,1287000000.0,,
Total Revenue,2444000000.0,2160000000.0,2325000000.0,2168000000.0,1887000000.0,,
Operating Revenue,2444000000.0,2160000000.0,2325000000.0,2168000000.0,1887000000.0,,
