,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.23,0.214545,0.23,0.23,0.23
Normalized EBITDA,7119000.0,3034000.0,1457000.0,3132000.0,1759000.0
Net Income From Continuing Operation Net Minority Interest,-981000.0,-1228000.0,-3772000.0,-1934000.0,-5117000.0
Reconciled Depreciation,2787000.0,3268000.0,3205000.0,3904000.0,3275000.0
Reconciled Cost Of Revenue,24615000.0,24238000.0,23991000.0,20957000.0,21130000.0
EBITDA,7119000.0,3034000.0,1457000.0,3132000.0,1759000.0
EBIT,4332000.0,-234000.0,-1748000.0,-772000.0,-1516000.0
Net Interest Income,605000.0,656000.0,653000.0,503000.0,558000.0
Interest Expense,53000.0,41000.0,20000.0,29000.0,10000.0
Interest Income,658000.0,697000.0,673000.0,532000.0,568000.0
Normalized Income,-981000.0,-1228000.0,-3772000.0,-1934000.0,-5117000.0
Net Income From Continuing And Discontinued Operation,-981000.0,-1228000.0,-3772000.0,-1934000.0,-5117000.0
Total Expenses,93395000.0,93808000.0,91151000.0,85803000.0,84996000.0
Total Operating Income As Reported,2153000.0,697000.0,-2151000.0,-1390000.0,-2282000.0
Diluted Average Shares,72225000.0,72406000.0,71937000.0,71800000.0,71029000.0
Basic Average Shares,72225000.0,72406000.0,71937000.0,71800000.0,71029000.0
Diluted EPS,-0.01,-0.02,-0.05,-0.03,-0.07
Basic EPS,-0.01,-0.02,-0.05,-0.03,-0.07
Diluted NI Availto Com Stockholders,-981000.0,-1228000.0,-3772000.0,-1934000.0,-5117000.0
Net Income Common Stockholders,-981000.0,-1228000.0,-3772000.0,-1934000.0,-5117000.0
Net Income,-981000.0,-1228000.0,-3772000.0,-1934000.0,-5117000.0
Minority Interests,-1123000.0,-1012000.0,-1210000.0,-1079000.0,-1516000.0
Net Income Including Noncontrolling Interests,142000.0,-216000.0,-2562000.0,-855000.0,-3601000.0
Net Income Continuous Operations,142000.0,-216000.0,-2562000.0,-855000.0,-3601000.0
Tax Provision,4137000.0,-59000.0,794000.0,54000.0,2075000.0
Pretax Income,4279000.0,-275000.0,-1768000.0,-801000.0,-1526000.0
Other Income Expense,1521000.0,-1628000.0,-270000.0,86000.0,198000.0
Other Non Operating Income Expenses,1521000.0,-409000.0,-270000.0,86000.0,198000.0
Net Non Operating Interest Income Expense,605000.0,656000.0,653000.0,503000.0,558000.0
Interest Expense Non Operating,53000.0,41000.0,20000.0,29000.0,10000.0
Interest Income Non Operating,658000.0,697000.0,673000.0,532000.0,568000.0
Operating Income,2153000.0,697000.0,-2151000.0,-1390000.0,-2282000.0
Operating Expense,65993000.0,66342000.0,64028000.0,61014000.0,60664000.0
Depreciation Amortization Depletion Income Statement,0.0,40000.0,73000.0,72000.0,73000.0
Depreciation And Amortization In Income Statement,0.0,40000.0,73000.0,72000.0,73000.0
Amortization,0.0,40000.0,73000.0,72000.0,73000.0
Amortization Of Intangibles Income Statement,0.0,40000.0,73000.0,72000.0,73000.0
Research And Development,29098000.0,28077000.0,27192000.0,26180000.0,26825000.0
Selling General And Administration,36895000.0,38225000.0,36763000.0,34762000.0,33766000.0
Gross Profit,68146000.0,67039000.0,61877000.0,59624000.0,58382000.0
Cost Of Revenue,27402000.0,27466000.0,27123000.0,24789000.0,24332000.0
Total Revenue,95548000.0,94505000.0,89000000.0,84413000.0,82714000.0
Operating Revenue,95548000.0,94505000.0,89000000.0,84413000.0,82714000.0
