,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.294702,0.21,0.21,0.21,0.349428,,
Normalized EBITDA,557000000.0,1695000000.0,1448000000.0,1304000000.0,1429000000.0,,
Total Unusual Items,,,,,,,-976000000.0
Total Unusual Items Excluding Goodwill,,,,,,,-976000000.0
Net Income From Continuing Operation Net Minority Interest,1793000000.0,805000000.0,-390000000.0,287000000.0,504000000.0,,
Reconciled Depreciation,697000000.0,656000000.0,673000000.0,682000000.0,635000000.0,,
Reconciled Cost Of Revenue,,,,,,,61566000000.0
EBITDA,557000000.0,1695000000.0,1448000000.0,1304000000.0,1429000000.0,,
EBIT,-140000000.0,1039000000.0,775000000.0,622000000.0,794000000.0,,
Net Interest Income,,,,,,,-669000000.0
Interest Expense,,48000000.0,432000000.0,8000000.0,7000000.0,63000000.0,
Normalized Income,1793000000.0,805000000.0,-390000000.0,287000000.0,504000000.0,,
Net Income From Continuing And Discontinued Operation,1793000000.0,805000000.0,-390000000.0,287000000.0,504000000.0,,
Total Expenses,,,,,,,63963000000.0
Total Operating Income As Reported,1932000000.0,825000000.0,529000000.0,663000000.0,1046000000.0,,
Diluted Average Shares,,771000000.0,772000000.0,781000000.0,,811000000.0,830000000.0
Basic Average Shares,,768000000.0,772000000.0,778000000.0,,809000000.0,830000000.0
Diluted EPS,,1.04,-0.51,0.37,,1.16,-3.57
Basic EPS,,1.06,-0.51,0.37,,1.16,-3.57
Diluted NI Availto Com Stockholders,1793000000.0,805000000.0,-390000000.0,287000000.0,504000000.0,,
Net Income Common Stockholders,1793000000.0,805000000.0,-390000000.0,287000000.0,504000000.0,,
Net Income,1793000000.0,805000000.0,-390000000.0,287000000.0,504000000.0,,
Minority Interests,-36000000.0,-17000000.0,15000000.0,-12000000.0,-8000000.0,,
Net Income Including Noncontrolling Interests,1829000000.0,822000000.0,-405000000.0,299000000.0,512000000.0,,
Net Income Continuous Operations,1829000000.0,822000000.0,-405000000.0,299000000.0,512000000.0,,
Tax Provision,623000000.0,-169000000.0,748000000.0,315000000.0,275000000.0,,
Pretax Income,2114000000.0,991000000.0,343000000.0,614000000.0,787000000.0,,
Other Income Expense,,,,,,,-791000000.0
Special Income Charges,,,,,,,-1405000000.0
Gain On Sale Of Business,,,,,,0.0,
Write Off,,0.0,-36000000.0,36000000.0,0.0,0.0,
Impairment Of Capital Assets,,,,,0.0,,
Restructuring And Mergern Acquisition,-1858000000.0,0.0,,91000000.0,173000000.0,-181000000.0,
Earnings From Equity Interest,247000000.0,99000000.0,185000000.0,162000000.0,199000000.0,,
Gain On Sale Of Security,,,,,,,429000000.0
Net Non Operating Interest Income Expense,,,,,,,-669000000.0
Interest Expense Non Operating,,48000000.0,432000000.0,8000000.0,7000000.0,63000000.0,
Operating Income,74000000.0,825000000.0,327000000.0,663000000.0,1046000000.0,,
Gross Profit,,,,,,,-47014000000.0
Cost Of Revenue,,,,,,,61566000000.0
Total Revenue,15926000000.0,14798000000.0,14714000000.0,15196000000.0,16249000000.0,,
Operating Revenue,15926000000.0,14798000000.0,14714000000.0,15196000000.0,16249000000.0,,
