,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.202878,0.127094,,
Normalized EBITDA,-21106000.0,-8104000.0,20671000.0,26149000.0,27242000.0,,
Total Unusual Items,,,0.0,0.0,0.0,0.0,603000.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,0.0,0.0,603000.0
Net Income From Continuing Operation Net Minority Interest,-40490000.0,-27588000.0,-1500000.0,4330000.0,5115000.0,,
Reconciled Depreciation,14528000.0,15262000.0,16174000.0,15411000.0,15953000.0,,
Reconciled Cost Of Revenue,131429000.0,113868000.0,169326000.0,172956000.0,143075000.0,,
EBITDA,-21106000.0,-8104000.0,20671000.0,26149000.0,27242000.0,,
EBIT,-35634000.0,-23366000.0,4497000.0,10738000.0,11289000.0,,
Net Interest Income,-4522000.0,-3849000.0,-4212000.0,-4971000.0,-5081000.0,,
Interest Expense,4522000.0,3849000.0,4212000.0,4971000.0,5081000.0,,
Normalized Income,-40490000.0,-27588000.0,-1500000.0,4330000.0,5115000.0,,
Net Income From Continuing And Discontinued Operation,-40490000.0,-27588000.0,-1500000.0,4330000.0,5115000.0,,
Total Expenses,228216000.0,213937000.0,288304000.0,281029000.0,236925000.0,,
Total Operating Income As Reported,-34747000.0,-23198000.0,5425000.0,11736000.0,10732000.0,,
Diluted Average Shares,54362000.0,53530000.0,52826000.0,53427936.0,52604949.0,,
Basic Average Shares,54362000.0,53530000.0,52826000.0,52522912.0,52106512.0,,
Diluted EPS,-0.74,-0.52,-0.03,0.08,0.1,,
Basic EPS,-0.74,-0.52,-0.03,0.08,0.1,,
Diluted NI Availto Com Stockholders,-40490000.0,-27588000.0,-1500000.0,4330000.0,5115000.0,,
Average Dilution Earnings,,,,,,,0.0
Net Income Common Stockholders,-40490000.0,-27588000.0,-1500000.0,4330000.0,5115000.0,,
Net Income,-40490000.0,-27588000.0,-1500000.0,4330000.0,5115000.0,,
Minority Interests,514000.0,471000.0,-80000.0,-267000.0,-304000.0,,
Net Income Including Noncontrolling Interests,-41004000.0,-28059000.0,-1420000.0,4597000.0,5419000.0,,
Net Income Continuous Operations,-41004000.0,-28059000.0,-1420000.0,4597000.0,5419000.0,,
Tax Provision,848000.0,844000.0,1705000.0,1170000.0,789000.0,,
Pretax Income,-40156000.0,-27215000.0,285000.0,5767000.0,6208000.0,,
Other Income Expense,-887000.0,-168000.0,-928000.0,-998000.0,557000.0,,
Other Non Operating Income Expenses,-887000.0,-168000.0,-928000.0,-998000.0,557000.0,,
Special Income Charges,,,0.0,0.0,0.0,0.0,603000.0
Other Special Charges,,,,,,,-603000.0
Net Non Operating Interest Income Expense,-4522000.0,-3849000.0,-4212000.0,-4971000.0,-5081000.0,,
Interest Expense Non Operating,4522000.0,3849000.0,4212000.0,4971000.0,5081000.0,,
Operating Income,-34747000.0,-23198000.0,5425000.0,11736000.0,10732000.0,,
Operating Expense,96787000.0,100069000.0,118978000.0,108073000.0,93316000.0,,
Depreciation Amortization Depletion Income Statement,14528000.0,15262000.0,16174000.0,15411000.0,15419000.0,,
Depreciation And Amortization In Income Statement,14528000.0,15262000.0,16174000.0,15411000.0,15419000.0,,
Selling General And Administration,82259000.0,84807000.0,102804000.0,92662000.0,77897000.0,,
Gross Profit,62040000.0,76871000.0,124403000.0,119809000.0,104048000.0,,
Cost Of Revenue,131429000.0,113868000.0,169326000.0,172956000.0,143609000.0,,
Total Revenue,193469000.0,190739000.0,293729000.0,292765000.0,247657000.0,,
Operating Revenue,193469000.0,190739000.0,293729000.0,292765000.0,247657000.0,,
