,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.243457,0.253,0.180667,0.108,0.260703
Net Income From Continuing Operation Net Minority Interest,35093000.0,41439000.0,6018000.0,-16163000.0,35416000.0
EBIT,47817000.0,56891000.0,8780000.0,-16681000.0,49351000.0
Net Interest Income,-1608000.0,-1612000.0,-1612000.0,-1619000.0,-1623000.0
Interest Expense,1431000.0,1435000.0,1435000.0,1442000.0,1446000.0
Normalized Income,35093000.0,41439000.0,6018000.0,-16163000.0,35416000.0
Net Income From Continuing And Discontinued Operation,35093000.0,41439000.0,6018000.0,-16163000.0,35416000.0
Total Expenses,353755000.0,339411000.0,377464000.0,405677000.0,332309000.0
Diluted Average Shares,29072000.0,28779000.0,29118000.0,28355000.0,29308000.0
Basic Average Shares,27972000.0,28091000.0,28173000.0,28355000.0,28600000.0
Diluted EPS,1.21,1.44,0.21,-0.57,1.21
Basic EPS,1.25,1.48,0.21,-0.57,1.24
Diluted NI Availto Com Stockholders,35091000.0,41436000.0,6016000.0,-16166000.0,35414000.0
Net Income Common Stockholders,35091000.0,41436000.0,6016000.0,-16166000.0,35414000.0
Preferred Stock Dividends,2000.0,3000.0,2000.0,3000.0,2000.0
Net Income,35093000.0,41439000.0,6018000.0,-16163000.0,35416000.0
Net Income Including Noncontrolling Interests,35093000.0,41439000.0,6018000.0,-16163000.0,35416000.0
Net Income Continuous Operations,35093000.0,41439000.0,6018000.0,-16163000.0,35416000.0
Tax Provision,11293000.0,14017000.0,1327000.0,-1960000.0,12489000.0
Pretax Income,46386000.0,55456000.0,7345000.0,-18123000.0,47905000.0
Other Income Expense,2014000.0,2322000.0,2065000.0,2106000.0,2297000.0
Net Non Operating Interest Income Expense,-1608000.0,-1612000.0,-1612000.0,-1619000.0,-1623000.0
Total Other Finance Cost,177000.0,177000.0,177000.0,177000.0,177000.0
Interest Expense Non Operating,1431000.0,1435000.0,1435000.0,1442000.0,1446000.0
Selling General And Administration,29964000.0,26670000.0,25856000.0,28438000.0,30499000.0
General And Administrative Expense,29964000.0,26670000.0,25856000.0,28438000.0,30499000.0
Other Gand A,29964000.0,26670000.0,25856000.0,28438000.0,30499000.0
Total Revenue,400141000.0,394867000.0,384809000.0,387554000.0,380214000.0
Operating Revenue,400141000.0,394867000.0,384809000.0,387554000.0,380214000.0
Loss Adjustment Expense,260305000.0,250555000.0,286652000.0,316955000.0,243572000.0
Net Policyholder Benefits And Claims,260305000.0,250555000.0,286652000.0,316955000.0,243572000.0
Policyholder Benefits Gross,260953000.0,249707000.0,948984000.0,342218000.0,253613000.0
Policyholder Benefits Ceded,648000.0,-848000.0,662332000.0,25263000.0,10041000.0
