,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,178.369033,853230.0,642621.81466,10604.46896,2634030.0
Tax Rate For Calcs,0.178369,0.21,0.051783,0.031655,0.21
Total Unusual Items,1000.0,4063000.0,12410000.0,335000.0,12543000.0
Total Unusual Items Excluding Goodwill,1000.0,4063000.0,12410000.0,335000.0,12543000.0
Net Income From Continuing Operation Net Minority Interest,17328000.0,11775000.0,31386000.0,27913000.0,32349000.0
Reconciled Depreciation,7697000.0,6934000.0,7053000.0,7721000.0,7983000.0
Net Interest Income,21530000.0,20329000.0,27215000.0,38416000.0,34317000.0
Interest Expense,41205000.0,43997000.0,50890000.0,57676000.0,54199000.0
Interest Income,62735000.0,64326000.0,78105000.0,96092000.0,88516000.0
Normalized Income,17327178.369033,8565230.0,19618621.81466,27588604.46896,22440030.0
Net Income From Continuing And Discontinued Operation,17328000.0,11775000.0,31386000.0,27913000.0,32349000.0
Diluted Average Shares,126204424.0,126279680.0,125870042.0,125905528.0,125839500.0
Basic Average Shares,125796410.0,125628951.0,125549113.0,125705754.0,125730765.0
Diluted EPS,0.14,0.09,0.25,0.22,0.26
Basic EPS,0.14,0.09,0.25,0.22,0.26
Diluted NI Availto Com Stockholders,17328000.0,11775000.0,31386000.0,27913000.0,32349000.0
Net Income Common Stockholders,17328000.0,11775000.0,31386000.0,27913000.0,32349000.0
Net Income,17328000.0,11775000.0,31386000.0,27913000.0,32349000.0
Minority Interests,220000.0,220000.0,55000.0,351000.0,224000.0
Net Income Including Noncontrolling Interests,17108000.0,11555000.0,31331000.0,27562000.0,32125000.0
Net Income Continuous Operations,17108000.0,11555000.0,31331000.0,27562000.0,32125000.0
Tax Provision,3714000.0,-838000.0,1711000.0,901000.0,-1089000.0
Pretax Income,20822000.0,10717000.0,33042000.0,28463000.0,31036000.0
Special Income Charges,1000.0,256000.0,-9000.0,20000.0,0.0
Gain On Sale Of Security,1526000.0,323000.0,1549000.0,-766000.0,617000.0
Depreciation Amortization Depletion Income Statement,8043000.0,7336000.0,7466000.0,8146000.0,8413000.0
Depreciation And Amortization In Income Statement,8043000.0,7336000.0,7466000.0,8146000.0,8413000.0
Selling General And Administration,11561000.0,18761000.0,11754000.0,14407000.0,13721000.0
General And Administrative Expense,11561000.0,18761000.0,11754000.0,14407000.0,13721000.0
Salaries And Wages,11561000.0,18761000.0,11754000.0,14407000.0,13721000.0
Total Revenue,55704000.0,50491000.0,66886000.0,69332000.0,74419000.0
Operating Revenue,55704000.0,50491000.0,66886000.0,69332000.0,74419000.0
Other Non Interest Expense,15033000.0,13282000.0,14500000.0,15259000.0,16212000.0
