,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-12981026.235392,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.093916,0.267482,0.296,0.26803,0.330203,
Normalized EBITDA,-43918000.0,106371000.0,-32176000.0,-13685000.0,-11123000.0,
Total Unusual Items,-138220000.0,0.0,,0.0,0.0,-19762000.0
Total Unusual Items Excluding Goodwill,-138220000.0,0.0,,0.0,0.0,-19762000.0
Net Income From Continuing Operation Net Minority Interest,-178244000.0,64348000.0,-34190000.0,-20867000.0,-16903000.0,
Reconciled Depreciation,13119000.0,14130000.0,13038000.0,13174000.0,13232000.0,
Reconciled Cost Of Revenue,226455000.0,439899000.0,149771000.0,222501000.0,240688000.0,
EBITDA,-182138000.0,106371000.0,-32176000.0,-13685000.0,-11123000.0,
EBIT,-195257000.0,92241000.0,-45214000.0,-26859000.0,-24355000.0,
Net Interest Income,-1462000.0,-4396000.0,-3360000.0,-1649000.0,-881000.0,
Interest Expense,1462000.0,4396000.0,3360000.0,1649000.0,881000.0,
Normalized Income,-53005026.235392,64348000.0,-34190000.0,-20867000.0,-16903000.0,
Net Income From Continuing And Discontinued Operation,-178244000.0,64348000.0,-34190000.0,-20867000.0,-16903000.0,
Total Expenses,386664000.0,684415000.0,289071000.0,388728000.0,407334000.0,
Total Operating Income As Reported,-193430000.0,91077000.0,-46981000.0,-27816000.0,-27929000.0,
Diluted Average Shares,63598000.0,64306000.0,64198000.0,64234000.0,64489000.0,
Basic Average Shares,63598000.0,63836000.0,64198000.0,64234000.0,64489000.0,
Diluted EPS,-2.8,1.0,-0.53,-0.32,-0.26,
Basic EPS,-2.8,1.01,-0.53,-0.32,-0.26,
Diluted NI Availto Com Stockholders,-178244000.0,64348000.0,-34190000.0,-20867000.0,-16903000.0,
Net Income Common Stockholders,-178244000.0,64348000.0,-34190000.0,-20867000.0,-16903000.0,
Net Income,-178244000.0,64348000.0,-34190000.0,-20867000.0,-16903000.0,
Net Income Including Noncontrolling Interests,-178244000.0,64348000.0,-34190000.0,-20867000.0,-16903000.0,
Net Income Continuous Operations,-178244000.0,64348000.0,-34190000.0,-20867000.0,-16903000.0,
Tax Provision,-18475000.0,23497000.0,-14384000.0,-7641000.0,-8333000.0,
Pretax Income,-196719000.0,87845000.0,-48574000.0,-28508000.0,-25236000.0,
Other Income Expense,-140047000.0,1164000.0,1767000.0,957000.0,3574000.0,
Other Non Operating Income Expenses,-1827000.0,1164000.0,1767000.0,957000.0,3574000.0,
Special Income Charges,-138220000.0,0.0,,0.0,0.0,-19762000.0
Impairment Of Capital Assets,138220000.0,0.0,,0.0,0.0,19762000.0
Net Non Operating Interest Income Expense,-1462000.0,-4396000.0,-3360000.0,-1649000.0,-881000.0,
Interest Expense Non Operating,1462000.0,4396000.0,3360000.0,1649000.0,881000.0,
Operating Income,-55210000.0,91077000.0,-46981000.0,-27816000.0,-27929000.0,
Operating Expense,160209000.0,244516000.0,139300000.0,166227000.0,166646000.0,
Depreciation Amortization Depletion Income Statement,13119000.0,14130000.0,13038000.0,13174000.0,13232000.0,
Depreciation And Amortization In Income Statement,13119000.0,14130000.0,13038000.0,13174000.0,13232000.0,
Research And Development,14728000.0,15973000.0,15639000.0,14818000.0,15291000.0,
Selling General And Administration,132362000.0,214413000.0,110623000.0,138235000.0,138123000.0,
Selling And Marketing Expense,106728000.0,187003000.0,82097000.0,108113000.0,105828000.0,
General And Administrative Expense,25634000.0,27410000.0,28526000.0,30122000.0,32295000.0,
Other Gand A,25634000.0,27410000.0,28526000.0,30122000.0,32295000.0,
Gross Profit,104999000.0,335593000.0,92319000.0,138411000.0,138717000.0,
Cost Of Revenue,226455000.0,439899000.0,149771000.0,222501000.0,240688000.0,
Total Revenue,331454000.0,775492000.0,242090000.0,360912000.0,379405000.0,
Operating Revenue,291758000.0,677326000.0,193174000.0,542863000.0,340241000.0,
