,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-5641074.249605,9870000.0,-4706586.826347,2331000.0,1050000.0,,
Tax Rate For Calcs,0.249605,0.15,0.179641,0.21,0.21,,
Normalized EBITDA,137000000.0,101500000.0,144700000.0,119700000.0,123600000.0,,
Total Unusual Items,-22600000.0,65800000.0,-26200000.0,11100000.0,5000000.0,,
Total Unusual Items Excluding Goodwill,-22600000.0,65800000.0,-26200000.0,11100000.0,5000000.0,,
Net Income From Continuing Operation Net Minority Interest,47400000.0,98000000.0,54700000.0,40300000.0,91600000.0,,
Reconciled Depreciation,38200000.0,37200000.0,37800000.0,39400000.0,40100000.0,,
Reconciled Cost Of Revenue,358800000.0,343200000.0,368200000.0,377500000.0,345500000.0,,
EBITDA,114400000.0,167300000.0,118500000.0,130800000.0,128600000.0,,
EBIT,76200000.0,130100000.0,80700000.0,91400000.0,88500000.0,,
Net Interest Income,-12900000.0,-14300000.0,-13900000.0,-14200000.0,-14300000.0,,
Interest Expense,12900000.0,14300000.0,13900000.0,14200000.0,14300000.0,,
Normalized Income,64358925.750395,42070000.0,76193413.173653,31531000.0,87650000.0,,
Net Income From Continuing And Discontinued Operation,47400000.0,98000000.0,54700000.0,40300000.0,93200000.0,,
Total Expenses,530900000.0,516300000.0,549300000.0,550000000.0,516500000.0,,
Total Operating Income As Reported,94300000.0,77400000.0,74900000.0,95000000.0,96200000.0,,
Diluted Average Shares,242200000.0,243000000.0,242700000.0,242600000.0,242500000.0,,
Basic Average Shares,241900000.0,242400000.0,242200000.0,242100000.0,242100000.0,,
Diluted EPS,0.2,0.4,0.23,0.17,0.39,,
Basic EPS,0.2,0.4,0.23,0.17,0.39,,
Diluted NI Availto Com Stockholders,47400000.0,98000000.0,54700000.0,40300000.0,93200000.0,,
Net Income Common Stockholders,47400000.0,98000000.0,54700000.0,40300000.0,93200000.0,,
Net Income,47400000.0,98000000.0,54700000.0,40300000.0,93200000.0,,
Minority Interests,-100000.0,0.0,-100000.0,-100000.0,-100000.0,,
Net Income Including Noncontrolling Interests,47500000.0,98000000.0,54800000.0,40400000.0,93300000.0,,
Net Income Discontinuous Operations,0.0,,0.0,0.0,1600000.0,,-800000.0
Net Income Continuous Operations,47500000.0,98000000.0,54800000.0,40400000.0,91700000.0,,
Tax Provision,15800000.0,17800000.0,12000000.0,36800000.0,-17500000.0,,
Pretax Income,63300000.0,115800000.0,66800000.0,77200000.0,74200000.0,,
Other Income Expense,-18100000.0,52700000.0,5800000.0,-3600000.0,-7700000.0,,
Other Non Operating Income Expenses,4500000.0,-13100000.0,32000000.0,-14700000.0,-12700000.0,,
Special Income Charges,-5500000.0,72100000.0,-13800000.0,0.0,0.0,,
Gain On Sale Of Business,-5500000.0,72100000.0,,,0.0,0.0,
Impairment Of Capital Assets,,,0.0,0.0,,,0.0
Gain On Sale Of Security,-17100000.0,-6300000.0,-12400000.0,11100000.0,5000000.0,,
Net Non Operating Interest Income Expense,-12900000.0,-14300000.0,-13900000.0,-14200000.0,-14300000.0,,
Interest Expense Non Operating,12900000.0,14300000.0,13900000.0,14200000.0,14300000.0,,
Operating Income,94300000.0,77400000.0,74900000.0,95000000.0,96200000.0,,
Operating Expense,172100000.0,173100000.0,181100000.0,172500000.0,171000000.0,,
Research And Development,16200000.0,15900000.0,14400000.0,14900000.0,15600000.0,,
Selling General And Administration,155900000.0,157200000.0,166700000.0,157600000.0,155400000.0,,
Gross Profit,266400000.0,250500000.0,256000000.0,267500000.0,267200000.0,,
Cost Of Revenue,358800000.0,343200000.0,368200000.0,377500000.0,345500000.0,,
Total Revenue,625200000.0,593700000.0,624200000.0,645000000.0,612700000.0,,
Operating Revenue,625200000.0,593700000.0,624200000.0,645000000.0,612700000.0,,
