,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-7806000.0,-7923000.0,-6443000.0,-12434000.0,-12580000.0,,
Total Unusual Items,-11000.0,57000.0,4408000.0,1987000.0,3152000.0,,
Total Unusual Items Excluding Goodwill,-11000.0,57000.0,4408000.0,1987000.0,3152000.0,,
Net Income From Continuing Operation Net Minority Interest,-11737000.0,-11759000.0,-12738000.0,-14228000.0,-13180000.0,,
Reconciled Depreciation,498000.0,534000.0,527000.0,523000.0,567000.0,,
Reconciled Cost Of Revenue,3171000.0,3014000.0,3613000.0,2263000.0,3055000.0,,
EBITDA,-7817000.0,-7866000.0,-2035000.0,-10447000.0,-9428000.0,,
EBIT,-8315000.0,-8400000.0,-2562000.0,-10970000.0,-9995000.0,,
Net Interest Income,-2792000.0,-2674000.0,-2302000.0,-2263000.0,-2051000.0,,
Interest Expense,3444000.0,3359000.0,10176000.0,3258000.0,3185000.0,,
Interest Income,687000.0,719000.0,1037000.0,1029000.0,1167000.0,,
Normalized Income,-11726000.0,-11816000.0,-17146000.0,-16215000.0,-16332000.0,,
Net Income From Continuing And Discontinued Operation,-11737000.0,-11759000.0,-12738000.0,-14228000.0,-13180000.0,,
Total Expenses,9326000.0,9279000.0,11721000.0,14002000.0,14281000.0,,
Total Operating Income As Reported,-9315000.0,-9222000.0,-2311000.0,-14002000.0,-14281000.0,,
Diluted Average Shares,,24948434.0,,24058560.0,22983276.0,20811602.0,
Basic Average Shares,,24948434.0,,24058560.0,22983276.0,20811602.0,
Diluted EPS,,-0.47,,-0.59,-0.57,-1.0,
Basic EPS,,-0.47,,-0.59,-0.57,-1.0,
Diluted NI Availto Com Stockholders,-11737000.0,-11759000.0,-12738000.0,-14228000.0,-13180000.0,,
Net Income Common Stockholders,-11737000.0,-11759000.0,-12738000.0,-14228000.0,-13180000.0,,
Net Income,-11737000.0,-11759000.0,-12738000.0,-14228000.0,-13180000.0,,
Net Income Including Noncontrolling Interests,-11759000.0,-11759000.0,-12738000.0,-14228000.0,-13180000.0,,
Net Income Continuous Operations,-11759000.0,-11759000.0,-12738000.0,-14228000.0,-13180000.0,,
Pretax Income,-11759000.0,-11759000.0,-12738000.0,-14228000.0,-13180000.0,,
Other Income Expense,359000.0,194000.0,1285000.0,2037000.0,3152000.0,,
Other Non Operating Income Expenses,370000.0,137000.0,-3123000.0,50000.0,,,0.0
Special Income Charges,-11000.0,57000.0,3642000.0,2270000.0,3641000.0,,
Gain On Sale Of Ppe,-11000.0,57000.0,3264000.0,2636000.0,3641000.0,,
Write Off,,,,366000.0,0.0,,
Gain On Sale Of Security,,,,-283000.0,-489000.0,5000.0,-7000.0
Net Non Operating Interest Income Expense,-2792000.0,-2674000.0,-2302000.0,-2263000.0,-2051000.0,,
Total Other Finance Cost,35000.0,34000.0,-6837000.0,34000.0,33000.0,,
Interest Expense Non Operating,3444000.0,3359000.0,10176000.0,3258000.0,3185000.0,,
Interest Income Non Operating,687000.0,719000.0,1037000.0,1029000.0,1167000.0,,
Operating Income,-9326000.0,-9279000.0,-11721000.0,-14002000.0,-14281000.0,,
Operating Expense,6155000.0,6265000.0,8108000.0,11739000.0,11226000.0,,
Other Operating Expenses,2677000.0,3332000.0,4861000.0,7334000.0,7320000.0,,
Selling General And Administration,3478000.0,2933000.0,3247000.0,4405000.0,3906000.0,,
General And Administrative Expense,3478000.0,2933000.0,3247000.0,4405000.0,3906000.0,,
Other Gand A,3478000.0,2933000.0,3247000.0,4405000.0,3906000.0,,
Gross Profit,-3171000.0,-3014000.0,-3613000.0,-2263000.0,-3055000.0,,
Cost Of Revenue,3171000.0,3014000.0,3613000.0,2263000.0,3055000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
