,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.281,0.192456,0.247,0.263,0.254078,
Normalized EBITDA,21403000.0,26365000.0,33323000.0,38482000.0,30695000.0,
Net Income From Continuing Operation Net Minority Interest,9343000.0,14665000.0,19242000.0,22573000.0,17286000.0,
Reconciled Depreciation,8335000.0,8303000.0,7646000.0,7731000.0,7385000.0,
Reconciled Cost Of Revenue,181938000.0,171270000.0,196503000.0,212753000.0,193565000.0,
EBITDA,21403000.0,26365000.0,33323000.0,38482000.0,30695000.0,
EBIT,13068000.0,18062000.0,25677000.0,30751000.0,23310000.0,
Net Interest Income,1025000.0,4123000.0,1009000.0,535000.0,667000.0,
Interest Expense,78000.0,-98000.0,139000.0,137000.0,136000.0,
Interest Income,1103000.0,4025000.0,1148000.0,672000.0,803000.0,
Normalized Income,9343000.0,14665000.0,19242000.0,22573000.0,17286000.0,
Net Income From Continuing And Discontinued Operation,9343000.0,14665000.0,19242000.0,22573000.0,17286000.0,
Total Expenses,265750000.0,248902000.0,282356000.0,302617000.0,277858000.0,
Total Operating Income As Reported,11965000.0,14037000.0,24529000.0,30079000.0,22507000.0,
Diluted Average Shares,27476000.0,,27565000.0,27500000.0,27408000.0,27328000.0
Basic Average Shares,27233000.0,,27161000.0,27159000.0,27142000.0,27117000.0
Diluted EPS,0.34,,0.7,0.82,0.63,0.57
Basic EPS,0.34,,0.71,0.83,0.64,0.57
Diluted NI Availto Com Stockholders,9343000.0,14665000.0,19242000.0,22573000.0,17286000.0,
Net Income Common Stockholders,9343000.0,14665000.0,19242000.0,22573000.0,17286000.0,
Otherunder Preferred Stock Dividend,,0.0,0.0,,,0.0
Net Income,9343000.0,14665000.0,19242000.0,22573000.0,17286000.0,
Net Income Including Noncontrolling Interests,9343000.0,14665000.0,19242000.0,22573000.0,17286000.0,
Net Income Continuous Operations,9343000.0,14665000.0,19242000.0,22573000.0,17286000.0,
Tax Provision,3647000.0,3495000.0,6296000.0,8041000.0,5888000.0,
Pretax Income,12990000.0,18160000.0,25538000.0,30614000.0,23174000.0,
Net Non Operating Interest Income Expense,1025000.0,4123000.0,1009000.0,535000.0,667000.0,
Interest Expense Non Operating,78000.0,-98000.0,139000.0,137000.0,136000.0,
Interest Income Non Operating,1103000.0,4025000.0,1148000.0,672000.0,803000.0,
Operating Income,11965000.0,14037000.0,24529000.0,30079000.0,22507000.0,
Operating Expense,83812000.0,77632000.0,85853000.0,89864000.0,84293000.0,
Selling General And Administration,83812000.0,77632000.0,85853000.0,89864000.0,84293000.0,
Gross Profit,95777000.0,91669000.0,110382000.0,119943000.0,106800000.0,
Cost Of Revenue,181938000.0,171270000.0,196503000.0,212753000.0,193565000.0,
Total Revenue,277715000.0,262939000.0,306885000.0,332696000.0,300365000.0,
Operating Revenue,277715000.0,262939000.0,306885000.0,332696000.0,300365000.0,
