,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-832230.0,-866880.0,-6148600.0,-626164.0,-297633.243423,,
Tax Rate For Calcs,0.21,0.21,0.355,0.214,0.230366,,
Normalized EBITDA,49188000.0,39816000.0,33398000.0,34114000.0,35167000.0,,
Total Unusual Items,-3963000.0,-4128000.0,-17320000.0,-2926000.0,-1292000.0,,
Total Unusual Items Excluding Goodwill,-3963000.0,-4128000.0,-17320000.0,-2926000.0,-1292000.0,,
Net Income From Continuing Operation Net Minority Interest,14812000.0,21932000.0,870000.0,18188000.0,19688000.0,,
Reconciled Depreciation,10128000.0,9744000.0,8505000.0,7061000.0,6994000.0,,
Reconciled Cost Of Revenue,130751000.0,125350000.0,118367000.0,100391000.0,110781000.0,,
EBITDA,45225000.0,35688000.0,16078000.0,31188000.0,33875000.0,,
EBIT,35097000.0,25944000.0,7573000.0,24127000.0,26881000.0,,
Net Interest Income,-9016000.0,-8363000.0,-5575000.0,-977000.0,-1300000.0,,
Interest Expense,9016000.0,8363000.0,5575000.0,977000.0,1300000.0,,
Normalized Income,17942770.0,25193120.0,12041400.0,20487836.0,20682366.756577,,
Net Income From Continuing And Discontinued Operation,14826000.0,21880000.0,857000.0,18197000.0,19591000.0,,
Total Expenses,183352000.0,177399000.0,164031000.0,143439000.0,151755000.0,,
Total Operating Income As Reported,34734000.0,26253000.0,8463000.0,24099000.0,27147000.0,,
Diluted Average Shares,,12059000.0,12025000.0,11904000.0,11892000.0,11849000.0,
Basic Average Shares,,11986000.0,11942000.0,11787000.0,11761000.0,11772000.0,
Diluted EPS,,1.81,0.07,1.53,1.65,1.33,
Basic EPS,,1.83,0.07,1.54,1.67,1.34,
Diluted NI Availto Com Stockholders,14826000.0,21880000.0,857000.0,18197000.0,19591000.0,,
Net Income Common Stockholders,14826000.0,21880000.0,857000.0,18197000.0,19591000.0,,
Net Income,14826000.0,21880000.0,857000.0,18197000.0,19591000.0,,
Minority Interests,-660000.0,-846000.0,-418000.0,,,0.0,0.0
Net Income Including Noncontrolling Interests,15486000.0,22726000.0,1275000.0,18197000.0,19591000.0,,
Net Income Discontinuous Operations,14000.0,-52000.0,-13000.0,9000.0,-97000.0,,
Net Income Continuous Operations,15472000.0,22778000.0,1288000.0,18188000.0,19688000.0,,
Tax Provision,10609000.0,-5197000.0,710000.0,4962000.0,5893000.0,,
Pretax Income,26081000.0,17581000.0,1998000.0,23150000.0,25581000.0,,
Other Income Expense,-3600000.0,-4437000.0,-18210000.0,-2898000.0,-1558000.0,,
Other Non Operating Income Expenses,363000.0,-309000.0,-890000.0,28000.0,-266000.0,,
Special Income Charges,-3963000.0,-4128000.0,-17320000.0,-2926000.0,-1292000.0,,
Gain On Sale Of Business,0.0,0.0,0.0,0.0,0.0,,
Restructuring And Mergern Acquisition,3963000.0,4128000.0,17320000.0,2926000.0,1292000.0,,
Net Non Operating Interest Income Expense,-9016000.0,-8363000.0,-5575000.0,-977000.0,-1300000.0,,
Interest Expense Non Operating,9016000.0,8363000.0,5575000.0,977000.0,1300000.0,,
Operating Income,38697000.0,30381000.0,25783000.0,27025000.0,28439000.0,,
Operating Expense,52601000.0,52049000.0,45664000.0,43048000.0,40974000.0,,
Other Operating Expenses,,,,,0.0,110000.0,
Selling General And Administration,52601000.0,52049000.0,45664000.0,43048000.0,40974000.0,,
Gross Profit,91298000.0,82430000.0,71447000.0,70073000.0,69413000.0,,
Cost Of Revenue,130751000.0,125350000.0,118367000.0,100391000.0,110781000.0,,
Total Revenue,222049000.0,207780000.0,189814000.0,170464000.0,180194000.0,,
Operating Revenue,222049000.0,207780000.0,189814000.0,170464000.0,180194000.0,,
