,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,-2309484.0,0.0,-14923.872065
Tax Rate For Calcs,0.108491,0.15,0.204,0.187791,0.160472
Normalized EBITDA,218788000.0,181368000.0,250390000.0,213954000.0,190054000.0
Total Unusual Items,0.0,0.0,-11321000.0,0.0,-93000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-11321000.0,0.0,-93000.0
Net Income From Continuing Operation Net Minority Interest,189912000.0,145530000.0,166445000.0,165296000.0,144079000.0
Reconciled Depreciation,22471000.0,22471000.0,22666000.0,22929000.0,26778000.0
Reconciled Cost Of Revenue,148628000.0,140959000.0,140510000.0,143720000.0,136425000.0
EBITDA,218788000.0,181368000.0,239069000.0,213954000.0,189961000.0
EBIT,196317000.0,158897000.0,216403000.0,191025000.0,163183000.0
Normalized Income,189912000.0,145530000.0,175456516.0,165296000.0,144157076.127935
Net Income From Continuing And Discontinued Operation,189912000.0,145530000.0,166445000.0,165296000.0,144079000.0
Total Expenses,584053000.0,572226000.0,550086000.0,555649000.0,532312000.0
Total Operating Income As Reported,196317000.0,158897000.0,205082000.0,191025000.0,163090000.0
Diluted Average Shares,58492000.0,58764000.0,59058000.0,59056000.0,59147000.0
Basic Average Shares,57772000.0,57886000.0,58305000.0,58384000.0,58584000.0
Diluted EPS,3.25,2.48,2.82,2.8,2.44
Basic EPS,3.29,2.51,2.85,2.83,2.46
Diluted NI Availto Com Stockholders,189912000.0,145530000.0,166445000.0,165296000.0,144079000.0
Net Income Common Stockholders,189912000.0,145530000.0,166445000.0,165296000.0,144079000.0
Net Income,189912000.0,145530000.0,166445000.0,165296000.0,144079000.0
Net Income Including Noncontrolling Interests,189912000.0,145530000.0,166445000.0,165296000.0,144079000.0
Net Income Continuous Operations,189912000.0,145530000.0,166445000.0,165296000.0,144079000.0
Tax Provision,23111000.0,25670000.0,42599000.0,38218000.0,27540000.0
Pretax Income,213023000.0,171200000.0,209044000.0,203514000.0,171619000.0
Other Income Expense,16706000.0,12303000.0,-7359000.0,12489000.0,8436000.0
Other Non Operating Income Expenses,16706000.0,12303000.0,3962000.0,12489000.0,8529000.0
Special Income Charges,0.0,0.0,-11321000.0,0.0,-93000.0
Restructuring And Mergern Acquisition,0.0,0.0,11321000.0,0.0,93000.0
Operating Income,196317000.0,158897000.0,216403000.0,191025000.0,163183000.0
Operating Expense,435425000.0,431267000.0,409576000.0,411929000.0,395887000.0
Research And Development,136345000.0,136561000.0,130518000.0,123951000.0,124387000.0
Selling General And Administration,299080000.0,294706000.0,279058000.0,287978000.0,271500000.0
Selling And Marketing Expense,220428000.0,218061000.0,206035000.0,217002000.0,205550000.0
General And Administrative Expense,78652000.0,76645000.0,73023000.0,70976000.0,65950000.0
Other Gand A,78652000.0,76645000.0,73023000.0,70976000.0,65950000.0
Gross Profit,631742000.0,590164000.0,625979000.0,602954000.0,559070000.0
Cost Of Revenue,148628000.0,140959000.0,140510000.0,143720000.0,136425000.0
Total Revenue,780370000.0,731123000.0,766489000.0,746674000.0,695495000.0
Operating Revenue,780370000.0,731123000.0,766489000.0,746674000.0,695495000.0
