,2024-11-30,2024-08-31,2024-05-31,2024-02-29,2023-11-30,2023-08-31
Tax Effect Of Unusual Items,-1922.828689,7773.426923,1601.210071,279.09,4536.497792,
Tax Rate For Calcs,0.126794,0.178371,0.154542,0.21,0.224846,
Normalized EBITDA,405588.0,420296.0,386426.0,155213.0,849868.0,
Total Unusual Items,-15165.0,43580.0,10361.0,1329.0,20176.0,
Total Unusual Items Excluding Goodwill,-15165.0,43580.0,10361.0,1329.0,20176.0,
Net Income From Continuing Operation Net Minority Interest,274178.0,340685.0,330837.0,156615.0,690169.0,
Reconciled Depreciation,192786.0,177886.0,158491.0,168821.0,149522.0,
Reconciled Cost Of Revenue,2847397.0,2645685.0,2576551.0,2426963.0,2764013.0,
EBITDA,390423.0,463876.0,396787.0,156542.0,870044.0,
EBIT,197637.0,285990.0,238296.0,-12279.0,720522.0,
Net Interest Income,131518.0,85076.0,142654.0,149786.0,149666.0,
Interest Income,131518.0,85076.0,142654.0,149786.0,149666.0,
Normalized Income,287420.171311,304878.426923,322077.210071,155565.09,674529.497792,
Net Income From Continuing And Discontinued Operation,274178.0,340685.0,330837.0,156615.0,690169.0,
Total Expenses,4992959.0,4875792.0,4792742.0,4780008.0,4969500.0,
Total Operating Income As Reported,197637.0,285990.0,238296.0,-12279.0,720522.0,
Diluted Average Shares,15771511.0,15768251.0,15774376.0,,15776972.0,15773665.0
Basic Average Shares,15751153.0,15750910.0,15750880.0,,15744543.0,15743069.0
Diluted EPS,0.02,0.02,0.02,,0.04,0.03
Basic EPS,0.02,0.02,0.02,,0.04,0.03
Diluted NI Availto Com Stockholders,274178.0,340685.0,330837.0,156615.0,690169.0,
Net Income Common Stockholders,274178.0,340685.0,330837.0,156615.0,690169.0,
Net Income,274178.0,340685.0,330837.0,156615.0,690169.0,
Net Income Including Noncontrolling Interests,274178.0,340685.0,330837.0,156615.0,690169.0,
Net Income Continuous Operations,274178.0,340685.0,330837.0,156615.0,690169.0,
Tax Provision,39812.0,73961.0,60474.0,-17779.0,200195.0,
Pretax Income,313990.0,414646.0,391311.0,138836.0,890364.0,
Other Income Expense,-15165.0,43580.0,10361.0,1329.0,20176.0,
Gain On Sale Of Security,-15165.0,43580.0,10361.0,1329.0,20176.0,
Net Non Operating Interest Income Expense,131518.0,85076.0,142654.0,149786.0,149666.0,
Interest Income Non Operating,131518.0,85076.0,142654.0,149786.0,149666.0,
Operating Income,197637.0,285990.0,238296.0,-12279.0,720522.0,
Operating Expense,2145562.0,2230107.0,2216191.0,2353045.0,2205487.0,
Research And Development,627543.0,695873.0,731430.0,664061.0,776013.0,
Selling General And Administration,1518019.0,1534234.0,1484761.0,1688984.0,1429474.0,
Selling And Marketing Expense,929196.0,988418.0,897190.0,995543.0,955017.0,
General And Administrative Expense,588823.0,545816.0,587571.0,693441.0,474457.0,
Other Gand A,588823.0,545816.0,587571.0,693441.0,474457.0,
Gross Profit,2343199.0,2516097.0,2454487.0,2340766.0,2926009.0,
Cost Of Revenue,2847397.0,2645685.0,2576551.0,2426963.0,2764013.0,
Total Revenue,5190596.0,5161782.0,5031038.0,4767843.0,5690022.0,
Operating Revenue,5190596.0,5161782.0,5031038.0,3412843.0,5690022.0,
