,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.126843,0.312,0.36431,0.21,0.263,
Normalized EBITDA,3852000.0,6025000.0,27464000.0,19405000.0,23816000.0,
Net Income From Continuing Operation Net Minority Interest,-13974000.0,-9457000.0,3858000.0,-239000.0,5541000.0,
Reconciled Depreciation,17038000.0,17542000.0,16706000.0,17811000.0,15878000.0,
Reconciled Cost Of Revenue,134182000.0,114132000.0,136079000.0,134731000.0,122771000.0,
EBITDA,3852000.0,6025000.0,27464000.0,19405000.0,23816000.0,
EBIT,-13186000.0,-11517000.0,10758000.0,1594000.0,7937000.0,
Net Interest Income,-2818000.0,-2230000.0,-1614000.0,-1696000.0,-1481000.0,
Interest Expense,2818000.0,2230000.0,,,1481000.0,1332000.0
Normalized Income,-13974000.0,-9457000.0,3858000.0,-239000.0,5541000.0,
Net Income From Continuing And Discontinued Operation,-13974000.0,-9457000.0,3858000.0,-239000.0,5541000.0,
Total Expenses,166803000.0,146678000.0,164541000.0,165817000.0,149900000.0,
Total Operating Income As Reported,-13844000.0,-12022000.0,6351000.0,1594000.0,5415000.0,
Diluted Average Shares,48186207.0,49773684.0,64300000.0,52529295.0,52447718.0,
Basic Average Shares,48186207.0,49773684.0,64300000.0,52529295.0,52447718.0,
Diluted EPS,-0.29,-0.19,0.06,-0.03,0.08,
Basic EPS,-0.29,-0.19,0.06,-0.03,0.08,
Diluted NI Availto Com Stockholders,-13974000.0,-9457000.0,3858000.0,-239000.0,5541000.0,
Net Income Common Stockholders,-13974000.0,-9457000.0,3858000.0,-239000.0,5541000.0,
Net Income,-13974000.0,-9457000.0,3858000.0,-239000.0,5541000.0,
Net Income Including Noncontrolling Interests,-13974000.0,-9457000.0,3858000.0,-239000.0,5541000.0,
Net Income Continuous Operations,-13974000.0,-9457000.0,3858000.0,-239000.0,5541000.0,
Tax Provision,-2030000.0,-4290000.0,2211000.0,61000.0,915000.0,
Pretax Income,-16004000.0,-13747000.0,6069000.0,-178000.0,6456000.0,
Other Income Expense,658000.0,505000.0,1332000.0,-76000.0,2522000.0,
Other Non Operating Income Expenses,658000.0,505000.0,1332000.0,-76000.0,2522000.0,
Net Non Operating Interest Income Expense,-2818000.0,-2230000.0,-1614000.0,-1696000.0,-1481000.0,
Total Other Finance Cost,,,,1696000.0,,
Interest Expense Non Operating,2818000.0,2230000.0,,,1481000.0,1332000.0
Operating Income,-13844000.0,-12022000.0,6351000.0,1594000.0,5415000.0,
Operating Expense,32621000.0,32546000.0,28462000.0,31086000.0,27130000.0,
Other Operating Expenses,402000.0,402000.0,402000.0,354000.0,354000.0,
Depreciation Amortization Depletion Income Statement,17038000.0,17542000.0,16706000.0,17811000.0,15879000.0,
Depreciation And Amortization In Income Statement,17038000.0,17542000.0,16706000.0,17811000.0,15879000.0,
Amortization,4143000.0,,,,3927000.0,
Amortization Of Intangibles Income Statement,4143000.0,,,,3927000.0,
Depreciation Income Statement,12895000.0,17542000.0,16706000.0,17811000.0,11952000.0,
Selling General And Administration,15181000.0,14602000.0,11354000.0,12921000.0,10897000.0,
Gross Profit,18777000.0,20524000.0,34813000.0,32680000.0,32545000.0,
Cost Of Revenue,134182000.0,114132000.0,136079000.0,134731000.0,122770000.0,
Total Revenue,152959000.0,134656000.0,170892000.0,167411000.0,155315000.0,
Operating Revenue,152959000.0,134656000.0,170892000.0,167411000.0,155315000.0,
