,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,18170.820021,-3450.0,3150.0,-23730.0,-5000.0,
Tax Rate For Calcs,0.073269,0.03,0.21,0.21,0.003817,
Normalized EBITDA,20150000.0,19906000.0,11717000.0,10719000.0,12602000.0,
Total Unusual Items,248000.0,-115000.0,15000.0,-113000.0,-1310000.0,
Total Unusual Items Excluding Goodwill,248000.0,-115000.0,15000.0,-113000.0,-1310000.0,
Net Income From Continuing Operation Net Minority Interest,4351000.0,4811000.0,-6032000.0,-5498000.0,-4437000.0,
Reconciled Depreciation,9960000.0,9726000.0,9492000.0,9319000.0,9110000.0,
Reconciled Cost Of Revenue,153648000.0,162029000.0,165498000.0,143759000.0,139685000.0,
EBITDA,20398000.0,19791000.0,11732000.0,10606000.0,11292000.0,
EBIT,10438000.0,10065000.0,2240000.0,1287000.0,2182000.0,
Net Interest Income,-5301000.0,-5107000.0,-5686000.0,-6762000.0,-6410000.0,
Interest Expense,5743000.0,5107000.0,7085000.0,6762000.0,6636000.0,
Interest Income,670000.0,,,,454000.0,
Normalized Income,4121170.820021,4922550.0,-6043850.0,-5408730.0,-3132000.0,
Net Income From Continuing And Discontinued Operation,4351000.0,4811000.0,-9637000.0,-5498000.0,-5334000.0,
Total Expenses,181204000.0,190951000.0,192572000.0,174130000.0,166275000.0,
Total Operating Income As Reported,10533000.0,10487000.0,1291000.0,1523000.0,1956000.0,
Diluted Average Shares,124676000.0,125007000.0,116951000.0,116841000.0,116640000.0,
Basic Average Shares,118168000.0,117201000.0,116951000.0,116841000.0,116640000.0,
Diluted EPS,0.03,0.04,-0.08,-0.05,-0.04,
Basic EPS,0.04,0.04,-0.08,-0.05,-0.04,
Diluted NI Availto Com Stockholders,4316000.0,4671000.0,-9775000.0,-5635000.0,-5165000.0,
Net Income Common Stockholders,4316000.0,4671000.0,-9775000.0,-5635000.0,-5165000.0,
Preferred Stock Dividends,35000.0,140000.0,138000.0,137000.0,-169000.0,
Net Income,4351000.0,4811000.0,-9637000.0,-5498000.0,-5334000.0,
Net Income Including Noncontrolling Interests,4351000.0,4811000.0,-9637000.0,-5498000.0,-5334000.0,
Net Income Discontinuous Operations,0.0,0.0,-3605000.0,0.0,-897000.0,
Net Income Continuous Operations,4351000.0,4811000.0,-6032000.0,-5498000.0,-4437000.0,
Tax Provision,344000.0,147000.0,1187000.0,23000.0,-17000.0,
Pretax Income,4695000.0,4958000.0,-4845000.0,-5475000.0,-4454000.0,
Other Income Expense,-289000.0,-612000.0,-256000.0,-799000.0,-1310000.0,
Other Non Operating Income Expenses,-537000.0,-497000.0,-271000.0,-686000.0,,1800000.0
Gain On Sale Of Security,248000.0,-115000.0,15000.0,-113000.0,-1310000.0,
Net Non Operating Interest Income Expense,-5301000.0,-5107000.0,-5686000.0,-6762000.0,-6410000.0,
Total Other Finance Cost,228000.0,,,,228000.0,
Interest Expense Non Operating,5743000.0,5107000.0,7085000.0,6762000.0,6636000.0,
Interest Income Non Operating,670000.0,,,,454000.0,
Operating Income,10285000.0,10677000.0,1097000.0,2086000.0,3266000.0,
Operating Expense,18122000.0,19642000.0,18028000.0,21498000.0,17926000.0,
Other Operating Expenses,-131000.0,,,,-304000.0,
Depreciation Amortization Depletion Income Statement,526000.0,446000.0,446000.0,446000.0,446000.0,
Depreciation And Amortization In Income Statement,526000.0,446000.0,446000.0,446000.0,446000.0,
Amortization,526000.0,446000.0,446000.0,446000.0,446000.0,
Amortization Of Intangibles Income Statement,526000.0,446000.0,446000.0,446000.0,446000.0,
Selling General And Administration,17727000.0,19196000.0,17582000.0,21052000.0,17784000.0,
Gross Profit,28407000.0,30319000.0,19125000.0,23584000.0,21192000.0,
Cost Of Revenue,163082000.0,171309000.0,174544000.0,152632000.0,148349000.0,
Total Revenue,191489000.0,201628000.0,193669000.0,176216000.0,169541000.0,
Operating Revenue,191489000.0,201628000.0,193669000.0,176216000.0,169541000.0,
