,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,2436000.0,2340450.0,3165120.0,-1360348.0,2937480.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.172,0.21,
Normalized EBITDA,27655000.0,23774000.0,25814000.0,38645000.0,37191000.0,
Total Unusual Items,11600000.0,11145000.0,15072000.0,-7909000.0,13988000.0,
Total Unusual Items Excluding Goodwill,11600000.0,11145000.0,15072000.0,-7909000.0,13988000.0,
Net Income From Continuing Operation Net Minority Interest,10500000.0,7502000.0,2314000.0,-2198000.0,19848000.0,
Reconciled Depreciation,21255000.0,18745000.0,17550000.0,17507000.0,17581000.0,
Reconciled Cost Of Revenue,239900000.0,233854000.0,221618000.0,234500000.0,231436000.0,
EBITDA,39255000.0,34919000.0,40886000.0,30736000.0,51179000.0,
EBIT,18000000.0,16174000.0,23336000.0,13229000.0,33598000.0,
Net Interest Income,-11400000.0,-11470000.0,-8231000.0,-12591000.0,-10209000.0,
Interest Expense,11100000.0,11121000.0,7880000.0,12297000.0,9460000.0,
Normalized Income,1336000.0,-1302550.0,-9592880.0,4350652.0,8797480.0,
Net Income From Continuing And Discontinued Operation,10500000.0,7502000.0,2314000.0,-2198000.0,19848000.0,
Total Expenses,359400000.0,347068000.0,333329000.0,344541000.0,336029000.0,
Total Operating Income As Reported,6400000.0,5676000.0,7236000.0,19481000.0,22534000.0,
Diluted Average Shares,,85721393.0,86685475.0,82445064.0,84954412.0,81389465.0
Basic Average Shares,,85721393.0,83119960.0,82445064.0,81457014.0,81389465.0
Diluted EPS,,0.09,0.03,-0.03,0.23,-0.05
Basic EPS,,0.09,0.03,-0.03,0.24,-0.05
Diluted NI Availto Com Stockholders,10500000.0,7502000.0,2314000.0,-2198000.0,19848000.0,
Net Income Common Stockholders,10500000.0,7502000.0,2314000.0,-2198000.0,19848000.0,
Net Income,10500000.0,7502000.0,2314000.0,-2198000.0,19848000.0,
Minority Interests,400000.0,1824000.0,193000.0,-2970000.0,-5599000.0,
Net Income Including Noncontrolling Interests,10100000.0,5678000.0,2121000.0,772000.0,25447000.0,
Net Income Continuous Operations,10100000.0,5678000.0,2121000.0,772000.0,25447000.0,
Tax Provision,-3200000.0,-625000.0,13335000.0,160000.0,-1309000.0,
Pretax Income,6900000.0,5053000.0,15456000.0,932000.0,24138000.0,
Other Income Expense,11000000.0,11507000.0,15971000.0,-7459000.0,14186000.0,
Other Non Operating Income Expenses,-600000.0,362000.0,899000.0,450000.0,198000.0,
Special Income Charges,-900000.0,129000.0,-480000.0,-1501000.0,1100000.0,
Gain On Sale Of Ppe,-900000.0,660000.0,-480000.0,-1501000.0,2373000.0,
Gain On Sale Of Business,0.0,0.0,0.0,0.0,0.0,
Other Special Charges,,531000.0,0.0,,1273000.0,
Gain On Sale Of Security,12500000.0,11016000.0,15552000.0,-6408000.0,12888000.0,
Net Non Operating Interest Income Expense,-11400000.0,-11470000.0,-8231000.0,-12591000.0,-10209000.0,
Total Other Finance Cost,300000.0,349000.0,351000.0,294000.0,749000.0,
Interest Expense Non Operating,11100000.0,11121000.0,7880000.0,12297000.0,9460000.0,
Operating Income,7300000.0,5016000.0,7716000.0,20982000.0,20161000.0,
Operating Expense,119500000.0,113214000.0,111711000.0,110041000.0,104593000.0,
Selling General And Administration,119500000.0,113214000.0,111711000.0,110041000.0,104593000.0,
Selling And Marketing Expense,85800000.0,77265000.0,78565000.0,80140000.0,73780000.0,
General And Administrative Expense,33700000.0,35949000.0,33146000.0,29901000.0,30813000.0,
Other Gand A,33700000.0,35949000.0,33146000.0,29901000.0,30813000.0,
Gross Profit,126800000.0,118230000.0,119427000.0,131023000.0,124754000.0,
Cost Of Revenue,239900000.0,233854000.0,221618000.0,234500000.0,231436000.0,
Total Revenue,366700000.0,352084000.0,341045000.0,365523000.0,356190000.0,
Operating Revenue,366700000.0,352084000.0,341045000.0,365523000.0,356190000.0,
