,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,145482490.272374,15750000.0,-31200000.0,-238140000.0,46797413.793103,
Tax Rate For Calcs,0.353113,0.21,0.15,0.21,0.331897,
Normalized EBITDA,1216000000.0,1418000000.0,1454000000.0,1490000000.0,1476000000.0,
Total Unusual Items,412000000.0,75000000.0,-208000000.0,-1134000000.0,141000000.0,
Total Unusual Items Excluding Goodwill,412000000.0,75000000.0,-208000000.0,-1134000000.0,141000000.0,
Net Income From Continuing Operation Net Minority Interest,603000000.0,347000000.0,354000000.0,-223000000.0,541000000.0,
Reconciled Depreciation,530000000.0,643000000.0,653000000.0,595000000.0,588000000.0,
Reconciled Cost Of Revenue,1305000000.0,1628000000.0,1613000000.0,1428000000.0,1379000000.0,
EBITDA,1628000000.0,1493000000.0,1246000000.0,356000000.0,1617000000.0,
EBIT,1098000000.0,850000000.0,593000000.0,-239000000.0,1029000000.0,
Net Interest Income,-69000000.0,-28000000.0,-91000000.0,-100000000.0,-100000000.0,
Interest Expense,70000000.0,87000000.0,93000000.0,101000000.0,101000000.0,
Interest Income,3000000.0,61000000.0,4000000.0,2000000.0,3000000.0,
Normalized Income,336482490.272374,287750000.0,530800000.0,672860000.0,446797413.793103,
Net Income From Continuing And Discontinued Operation,603000000.0,347000000.0,354000000.0,-223000000.0,541000000.0,
Total Expenses,1507000000.0,1863000000.0,1881000000.0,1655000000.0,1649000000.0,
Diluted Average Shares,361000000.0,364000000.0,369000000.0,370000000.0,372000000.0,
Basic Average Shares,361000000.0,364000000.0,369000000.0,370000000.0,371000000.0,
Diluted EPS,1.67,0.96,0.96,-0.6,1.46,
Basic EPS,1.67,0.96,0.96,-0.6,1.46,
Diluted NI Availto Com Stockholders,603000000.0,347000000.0,354000000.0,-223000000.0,541000000.0,
Net Income Common Stockholders,603000000.0,347000000.0,354000000.0,-223000000.0,541000000.0,
Otherunder Preferred Stock Dividend,,,,,,0.0
Net Income,603000000.0,347000000.0,354000000.0,-223000000.0,541000000.0,
Minority Interests,-62000000.0,-71000000.0,-71000000.0,-84000000.0,-79000000.0,
Net Income Including Noncontrolling Interests,665000000.0,418000000.0,425000000.0,-139000000.0,620000000.0,
Net Income Continuous Operations,665000000.0,418000000.0,425000000.0,-139000000.0,620000000.0,
Tax Provision,363000000.0,345000000.0,75000000.0,-201000000.0,308000000.0,
Pretax Income,1028000000.0,763000000.0,500000000.0,-340000000.0,928000000.0,
Other Income Expense,426000000.0,75000000.0,-240000000.0,-1116000000.0,134000000.0,
Other Non Operating Income Expenses,14000000.0,,-32000000.0,18000000.0,-7000000.0,-59000000.0
Special Income Charges,274000000.0,103000000.0,-25000000.0,-1124000000.0,161000000.0,
Gain On Sale Of Business,282000000.0,-2000000.0,5000000.0,1000000.0,276000000.0,
Other Special Charges,-3000000.0,-142000000.0,,,,0.0
Write Off,,,18000000.0,1111000000.0,0.0,15000000.0
Restructuring And Mergern Acquisition,11000000.0,37000000.0,12000000.0,14000000.0,115000000.0,
Gain On Sale Of Security,138000000.0,-28000000.0,-183000000.0,-10000000.0,-20000000.0,
Net Non Operating Interest Income Expense,-69000000.0,-28000000.0,-91000000.0,-100000000.0,-100000000.0,
Total Other Finance Cost,2000000.0,2000000.0,2000000.0,1000000.0,2000000.0,
Interest Expense Non Operating,70000000.0,87000000.0,93000000.0,101000000.0,101000000.0,
Interest Income Non Operating,3000000.0,61000000.0,4000000.0,2000000.0,3000000.0,
Operating Income,671000000.0,773000000.0,831000000.0,876000000.0,894000000.0,
Operating Expense,202000000.0,235000000.0,268000000.0,227000000.0,270000000.0,
Other Operating Expenses,82000000.0,63000000.0,101000000.0,65000000.0,107000000.0,
Other Taxes,54000000.0,74000000.0,65000000.0,70000000.0,78000000.0,
Selling General And Administration,66000000.0,98000000.0,102000000.0,92000000.0,85000000.0,
General And Administrative Expense,66000000.0,98000000.0,102000000.0,92000000.0,85000000.0,
Other Gand A,66000000.0,98000000.0,102000000.0,92000000.0,85000000.0,
Gross Profit,873000000.0,1008000000.0,1099000000.0,1103000000.0,1164000000.0,
Cost Of Revenue,1305000000.0,1628000000.0,1613000000.0,1428000000.0,1379000000.0,
Total Revenue,2178000000.0,2636000000.0,2712000000.0,2531000000.0,2543000000.0,
Operating Revenue,2178000000.0,2636000000.0,2712000000.0,2531000000.0,2543000000.0,
