,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-1583000.0,-1264000.0,-1644000.0,-2011000.0,-1148000.0,,
Total Unusual Items,-526000.0,,,,,,
Total Unusual Items Excluding Goodwill,-526000.0,,,,,,
Net Income From Continuing Operation Net Minority Interest,-2495000.0,-1104000.0,-3209000.0,-1914000.0,-1119000.0,,
Reconciled Depreciation,0.0,0.0,0.0,0.0,74000.0,,
EBITDA,-2109000.0,-1264000.0,-1644000.0,-2011000.0,-1148000.0,,
EBIT,-2109000.0,-1264000.0,-1644000.0,-2011000.0,-1222000.0,,
Net Interest Income,140000.0,160000.0,-448000.0,97000.0,103000.0,,
Interest Income,140000.0,,,,103000.0,,
Normalized Income,-1969000.0,-1104000.0,-3209000.0,-1914000.0,-1119000.0,,
Net Income From Continuing And Discontinued Operation,-2495000.0,-1104000.0,-3209000.0,-1914000.0,-1119000.0,,
Total Expenses,2109000.0,1264000.0,1644000.0,2011000.0,1222000.0,,
Diluted Average Shares,,1779695.0,,69125.0,524562.0,608353.0,
Basic Average Shares,,1779695.0,,69125.0,524562.0,608353.0,
Diluted EPS,,-0.62,,-27.72,-2.16,-2.1,
Basic EPS,,-0.62,,-27.72,-2.16,-2.1,
Diluted NI Availto Com Stockholders,-2495000.0,-1104000.0,-3209000.0,-1914000.0,-1119000.0,,
Net Income Common Stockholders,-2495000.0,-1104000.0,-3209000.0,-1914000.0,-1119000.0,,
Net Income,-2495000.0,-1104000.0,-3209000.0,-1914000.0,-1119000.0,,
Net Income Including Noncontrolling Interests,-2495000.0,-1104000.0,-3209000.0,-1914000.0,-1119000.0,,
Net Income Continuous Operations,-2495000.0,-1104000.0,-3209000.0,-1914000.0,-1119000.0,,
Pretax Income,-2495000.0,-1104000.0,-3209000.0,-1914000.0,-1119000.0,,
Other Income Expense,-526000.0,,,,,,
Special Income Charges,-526000.0,,,,,,
Write Off,526000.0,,,,,,
Net Non Operating Interest Income Expense,140000.0,160000.0,-448000.0,97000.0,103000.0,,
Total Other Finance Cost,,-160000.0,951000.0,-97000.0,,-126000.0,456000.0
Interest Income Non Operating,140000.0,,,,103000.0,,
Operating Income,-2109000.0,-1264000.0,-1644000.0,-2011000.0,-1222000.0,,
Operating Expense,2109000.0,1264000.0,1644000.0,2011000.0,1222000.0,,
Research And Development,1058000.0,634000.0,1072000.0,738000.0,534000.0,,
Selling General And Administration,1051000.0,630000.0,572000.0,1273000.0,688000.0,,
General And Administrative Expense,1051000.0,630000.0,572000.0,1273000.0,688000.0,,
Other Gand A,1051000.0,630000.0,-1831000.0,1273000.0,688000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
