,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-212330.0,-195330.0,433160.0,-617806.185567,-1230290.0
Tax Rate For Calcs,0.17,0.17,0.17,0.356701,0.17
Normalized EBITDA,-6914000.0,1744000.0,8358000.0,8408000.0,6941000.0
Total Unusual Items,-1249000.0,-1149000.0,2548000.0,-1732000.0,-7237000.0
Total Unusual Items Excluding Goodwill,-1249000.0,-1149000.0,2548000.0,-1732000.0,-7237000.0
Net Income From Continuing Operation Net Minority Interest,-16125000.0,-6292000.0,1100000.0,312000.0,-6476000.0
Reconciled Depreciation,6898000.0,6456000.0,6188000.0,6037000.0,5800000.0
EBITDA,-8163000.0,595000.0,10906000.0,6676000.0,-296000.0
EBIT,-15061000.0,-5861000.0,4718000.0,603000.0,-6096000.0
Net Interest Income,-116000.0,-122000.0,7686000.0,-118000.0,-116000.0
Interest Expense,116000.0,122000.0,180000.0,118000.0,116000.0
Normalized Income,-15088330.0,-5338330.0,-1014840.0,1426193.814433,-469290.0
Net Income From Continuing And Discontinued Operation,-16125000.0,-6292000.0,1100000.0,312000.0,-6476000.0
Total Expenses,42355000.0,41940000.0,38220000.0,38337000.0,36627000.0
Diluted Average Shares,161250000.0,157300000.0,163931445.0,162913831.0,161900000.0
Basic Average Shares,161250000.0,157300000.0,163931445.0,162913831.0,161900000.0
Diluted EPS,-0.1,-0.04,0.01,0.001915,-0.04
Basic EPS,-0.1,-0.04,0.01,0.001915,-0.04
Diluted NI Availto Com Stockholders,-16125000.0,-6292000.0,1100000.0,312000.0,-6476000.0
Net Income Common Stockholders,-16125000.0,-6292000.0,1100000.0,312000.0,-6476000.0
Net Income,-16125000.0,-6292000.0,1100000.0,312000.0,-6476000.0
Net Income Including Noncontrolling Interests,-16125000.0,-6292000.0,1100000.0,312000.0,-6476000.0
Net Income Continuous Operations,-16125000.0,-6292000.0,1100000.0,312000.0,-6476000.0
Tax Provision,948000.0,309000.0,3438000.0,173000.0,264000.0
Pretax Income,-15177000.0,-5983000.0,4538000.0,485000.0,-6212000.0
Other Income Expense,-13384000.0,-436000.0,-6434000.0,-181000.0,-6349000.0
Other Non Operating Income Expenses,-12135000.0,713000.0,-8982000.0,1551000.0,888000.0
Special Income Charges,306000.0,-128000.0,1108000.0,335000.0,-6435000.0
Gain On Sale Of Ppe,,,,,2000.0
Write Off,-306000.0,128000.0,-642000.0,-158000.0,716000.0
Impairment Of Capital Assets,0.0,,-6000.0,-177000.0,5719000.0
Restructuring And Mergern Acquisition,,,0.0,0.0,
Gain On Sale Of Security,-1555000.0,-1021000.0,1440000.0,-2067000.0,-802000.0
Net Non Operating Interest Income Expense,-116000.0,-122000.0,7686000.0,-118000.0,-116000.0
Interest Expense Non Operating,116000.0,122000.0,180000.0,118000.0,116000.0
Operating Income,-1677000.0,-5425000.0,3286000.0,784000.0,253000.0
Operating Expense,42355000.0,41940000.0,38220000.0,38337000.0,36627000.0
Other Operating Expenses,3068000.0,4840000.0,6138000.0,6384000.0,2945000.0
Depreciation Amortization Depletion Income Statement,6898000.0,6456000.0,6188000.0,6073000.0,5800000.0
Depreciation And Amortization In Income Statement,6898000.0,6456000.0,6188000.0,6073000.0,5800000.0
Selling General And Administration,32389000.0,30644000.0,25894000.0,25880000.0,27882000.0
Selling And Marketing Expense,6340000.0,5418000.0,9651000.0,6217000.0,5445000.0
General And Administrative Expense,26049000.0,25226000.0,16243000.0,19663000.0,22437000.0
Other Gand A,5717000.0,2141000.0,1289000.0,1767000.0,2060000.0
Salaries And Wages,20332000.0,23085000.0,14954000.0,17896000.0,20377000.0
Total Revenue,40678000.0,36515000.0,41506000.0,39121000.0,36880000.0
Operating Revenue,40678000.0,36515000.0,41506000.0,39121000.0,36880000.0
