,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-12810.0,0.0,175095.448799,0.0,0.0,,
Tax Rate For Calcs,0.21,0.0,0.038559,0.0,0.0,,
Normalized EBITDA,-1652000.0,-2089000.0,-1125000.0,-1869000.0,-1927000.0,,
Total Unusual Items,-61000.0,-7000.0,4541000.0,1074000.0,-32000.0,,
Total Unusual Items Excluding Goodwill,-61000.0,-7000.0,4541000.0,1074000.0,-32000.0,,
Net Income From Continuing Operation Net Minority Interest,-3796000.0,-4073000.0,1521000.0,-2390000.0,-3361000.0,,
Reconciled Depreciation,1086000.0,1086000.0,1003000.0,837000.0,839000.0,,
Reconciled Cost Of Revenue,4917000.0,4769000.0,2237000.0,5285000.0,5702000.0,,
EBITDA,-1713000.0,-2096000.0,3416000.0,-795000.0,-1959000.0,,
EBIT,-2799000.0,-3182000.0,2413000.0,-1632000.0,-2798000.0,,
Net Interest Income,-799000.0,-742000.0,-640000.0,-570000.0,-402000.0,,
Interest Expense,937000.0,891000.0,831000.0,758000.0,563000.0,,
Interest Income,138000.0,149000.0,191000.0,188000.0,161000.0,,
Normalized Income,-3747810.0,-4066000.0,-2844904.551201,-3464000.0,-3329000.0,,
Net Income From Continuing And Discontinued Operation,-3796000.0,-4073000.0,1521000.0,-2390000.0,-3361000.0,,
Total Expenses,17885000.0,16463000.0,15939000.0,17523000.0,17782000.0,,
Total Operating Income As Reported,-2876000.0,-3324000.0,2234000.0,-2894000.0,-2927000.0,,
Diluted Average Shares,23290806.0,22611040.0,,20537794.0,19993858.0,19757449.0,
Basic Average Shares,23290806.0,22611040.0,,20537794.0,19993858.0,19757449.0,
Diluted EPS,-0.16,-0.18,,-0.12,-0.17,-0.53,
Basic EPS,-0.16,-0.18,,-0.12,-0.17,-0.53,
Diluted NI Availto Com Stockholders,-3796000.0,-4073000.0,1521000.0,-2390000.0,-3361000.0,,
Net Income Common Stockholders,-3796000.0,-4073000.0,1521000.0,-2390000.0,-3361000.0,,
Net Income,-3796000.0,-4073000.0,1521000.0,-2390000.0,-3361000.0,,
Net Income Including Noncontrolling Interests,-3796000.0,-4073000.0,1521000.0,-2390000.0,-3361000.0,,
Net Income Continuous Operations,-3796000.0,-4073000.0,1521000.0,-2390000.0,-3361000.0,,
Tax Provision,60000.0,0.0,61000.0,0.0,0.0,,
Pretax Income,-3736000.0,-4073000.0,1582000.0,-2390000.0,-3361000.0,,
Other Income Expense,-61000.0,-7000.0,4541000.0,1074000.0,-32000.0,,
Special Income Charges,,,4553000.0,1125000.0,0.0,,0.0
Other Special Charges,,,-4553000.0,-1125000.0,,,
Impairment Of Capital Assets,,,0.0,0.0,0.0,,0.0
Gain On Sale Of Security,-61000.0,-7000.0,-12000.0,-51000.0,-32000.0,,
Net Non Operating Interest Income Expense,-799000.0,-742000.0,-640000.0,-570000.0,-402000.0,,
Interest Expense Non Operating,937000.0,891000.0,831000.0,758000.0,563000.0,,
Interest Income Non Operating,138000.0,149000.0,191000.0,188000.0,161000.0,,
Operating Income,-2876000.0,-3324000.0,-2319000.0,-2894000.0,-2927000.0,,
Operating Expense,12946000.0,11673000.0,13702000.0,12238000.0,12055000.0,,
Depreciation Amortization Depletion Income Statement,1064000.0,1065000.0,,,814000.0,814000.0,
Depreciation And Amortization In Income Statement,1064000.0,1065000.0,,,814000.0,814000.0,
Amortization,1064000.0,1065000.0,,,814000.0,814000.0,
Amortization Of Intangibles Income Statement,1064000.0,1065000.0,,,814000.0,814000.0,
Research And Development,0.0,39000.0,218000.0,842000.0,913000.0,,
Selling General And Administration,11882000.0,10569000.0,10060000.0,11396000.0,10328000.0,,
Gross Profit,10070000.0,8349000.0,11383000.0,9344000.0,9128000.0,,
Cost Of Revenue,4939000.0,4790000.0,2237000.0,5285000.0,5727000.0,,
Total Revenue,15009000.0,13139000.0,13620000.0,14629000.0,14855000.0,,
Operating Revenue,15009000.0,13139000.0,12620000.0,14629000.0,14855000.0,,
