,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-9083340.0,0.0,-4864230.0,
Tax Rate For Calcs,0.323391,0.245,0.21,0.297,0.21,
Normalized EBITDA,30245000.0,21075000.0,68070000.0,24032000.0,46053000.0,
Total Unusual Items,0.0,,-43254000.0,0.0,-23163000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,,-43254000.0,0.0,-23163000.0,0.0
Net Income From Continuing Operation Net Minority Interest,21073000.0,13306000.0,-14976000.0,14829000.0,-5157000.0,
Reconciled Depreciation,5015000.0,4847000.0,5207000.0,4950000.0,3910000.0,
Reconciled Cost Of Revenue,243797000.0,219534000.0,211090000.0,214055000.0,207588000.0,
EBITDA,30245000.0,21075000.0,24816000.0,24032000.0,22890000.0,
EBIT,25230000.0,16228000.0,19609000.0,19082000.0,18980000.0,
Net Interest Income,2639000.0,3955000.0,5154000.0,2570000.0,2612000.0,
Normalized Income,21073000.0,13306000.0,19194660.0,14829000.0,13141770.0,
Net Income From Continuing And Discontinued Operation,21073000.0,13306000.0,-14976000.0,14829000.0,-5157000.0,
Total Expenses,296678000.0,271214000.0,261277000.0,263733000.0,263897000.0,
Total Operating Income As Reported,25230000.0,16228000.0,-23645000.0,19082000.0,-4183000.0,
Diluted Average Shares,21215000.0,21318000.0,21125000.0,21024000.0,20259000.0,
Basic Average Shares,20649000.0,20464000.0,20409000.0,20357000.0,20259000.0,
Diluted EPS,0.99,0.62,-0.73,0.71,-0.25,
Basic EPS,1.02,0.65,-0.73,0.73,-0.25,
Diluted NI Availto Com Stockholders,21073000.0,13306000.0,-14976000.0,14829000.0,-5157000.0,
Net Income Common Stockholders,21073000.0,13306000.0,-14976000.0,14829000.0,-5157000.0,
Net Income,21073000.0,13306000.0,-14976000.0,14829000.0,-5157000.0,
Net Income Including Noncontrolling Interests,21073000.0,13306000.0,-14976000.0,14829000.0,-5157000.0,
Net Income Continuous Operations,21073000.0,13306000.0,-14976000.0,14829000.0,-5157000.0,
Tax Provision,10072000.0,4311000.0,2174000.0,6268000.0,4583000.0,
Pretax Income,31145000.0,17617000.0,-12802000.0,21097000.0,-574000.0,
Other Income Expense,3276000.0,-2566000.0,-37565000.0,-555000.0,-22166000.0,
Other Non Operating Income Expenses,3276000.0,-2566000.0,5689000.0,-555000.0,997000.0,
Special Income Charges,0.0,,-43254000.0,0.0,-23163000.0,0.0
Impairment Of Capital Assets,0.0,,43254000.0,0.0,16224000.0,0.0
Restructuring And Mergern Acquisition,0.0,,0.0,0.0,6939000.0,
Net Non Operating Interest Income Expense,2639000.0,3955000.0,5154000.0,2570000.0,2612000.0,
Total Other Finance Cost,-2639000.0,-3955000.0,-5154000.0,-2570000.0,-2612000.0,
Operating Income,25230000.0,16228000.0,19609000.0,19082000.0,18980000.0,
Operating Expense,52881000.0,51680000.0,50187000.0,49678000.0,56309000.0,
Other Operating Expenses,4660000.0,3864000.0,4695000.0,4256000.0,4251000.0,
Research And Development,6037000.0,6392000.0,6053000.0,5682000.0,5605000.0,
Selling General And Administration,42184000.0,41424000.0,39439000.0,39740000.0,46453000.0,
General And Administrative Expense,42184000.0,41424000.0,39439000.0,39740000.0,46453000.0,
Other Gand A,42184000.0,41424000.0,39439000.0,39740000.0,46453000.0,
Gross Profit,78111000.0,67908000.0,69796000.0,68760000.0,75289000.0,
Cost Of Revenue,243797000.0,219534000.0,211090000.0,214055000.0,207588000.0,
Total Revenue,321908000.0,287442000.0,280886000.0,282815000.0,282877000.0,
Operating Revenue,317248000.0,283578000.0,276191000.0,278559000.0,278626000.0,
