,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-11.519062,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,1.1e-05,
Normalized EBITDA,137684000.0,133005000.0,131309000.0,121327000.0,123475000.0,
Total Unusual Items,-1323000.0,26835000.0,-213000.0,-4193000.0,-1014000.0,
Total Unusual Items Excluding Goodwill,-1323000.0,26835000.0,-213000.0,-4193000.0,-1014000.0,
Net Income From Continuing Operation Net Minority Interest,95437000.0,123394000.0,92564000.0,81147000.0,88027000.0,
Reconciled Depreciation,30328000.0,26579000.0,30739000.0,23447000.0,24540000.0,
Reconciled Cost Of Revenue,85913000.0,86330000.0,82330000.0,77975000.0,77106000.0,
EBITDA,136361000.0,159840000.0,131096000.0,117134000.0,122461000.0,
EBIT,106033000.0,133261000.0,100357000.0,93687000.0,97921000.0,
Net Interest Income,-5920000.0,-6672000.0,-3590000.0,-7835000.0,-5750000.0,
Interest Expense,10596000.0,9867000.0,7793000.0,12540000.0,9893000.0,
Interest Income,4676000.0,3195000.0,4203000.0,4705000.0,4143000.0,
Normalized Income,96760000.0,96559000.0,92777000.0,85340000.0,89040988.480938,
Net Income From Continuing And Discontinued Operation,95437000.0,123394000.0,92564000.0,81147000.0,88027000.0,
Total Expenses,89982000.0,90935000.0,86424000.0,81875000.0,81155000.0,
Total Operating Income As Reported,101762000.0,128498000.0,96009000.0,92189000.0,93842000.0,
Diluted Average Shares,35612413.0,35584556.0,35446899.0,35411553.0,35174969.0,
Basic Average Shares,35612413.0,35584556.0,35446899.0,35411553.0,35174969.0,
Diluted EPS,2.61,3.4,2.54,2.34,2.43,
Basic EPS,2.61,3.4,2.54,2.34,2.43,
Diluted NI Availto Com Stockholders,93053000.0,121010000.0,90180000.0,78763000.0,85643000.0,
Net Income Common Stockholders,93053000.0,121010000.0,90180000.0,78763000.0,85643000.0,
Preferred Stock Dividends,2384000.0,2384000.0,2384000.0,2384000.0,2384000.0,
Net Income,95437000.0,123394000.0,92564000.0,81147000.0,88027000.0,
Net Income Including Noncontrolling Interests,95437000.0,123394000.0,92564000.0,81147000.0,88027000.0,
Net Income Continuous Operations,95437000.0,123394000.0,92564000.0,81147000.0,88027000.0,
Tax Provision,0.0,0.0,0.0,0.0,1000.0,
Pretax Income,95437000.0,123394000.0,92564000.0,81147000.0,88028000.0,
Other Income Expense,2799000.0,33240000.0,1148000.0,-1689000.0,1438000.0,
Other Non Operating Income Expenses,4122000.0,6405000.0,1361000.0,2504000.0,2452000.0,
Special Income Charges,-115000.0,28458000.0,,,0.0,0.0
Gain On Sale Of Ppe,-115000.0,28458000.0,,,0.0,0.0
Gain On Sale Of Security,-1208000.0,-1623000.0,-213000.0,-4193000.0,-1014000.0,
Net Non Operating Interest Income Expense,-5920000.0,-6672000.0,-3590000.0,-7835000.0,-5750000.0,
Interest Expense Non Operating,10596000.0,9867000.0,7793000.0,12540000.0,9893000.0,
Interest Income Non Operating,4676000.0,3195000.0,4203000.0,4705000.0,4143000.0,
Operating Income,98558000.0,96826000.0,95006000.0,90671000.0,92340000.0,
Operating Expense,4069000.0,4605000.0,4094000.0,3900000.0,4049000.0,
Selling General And Administration,4069000.0,4605000.0,4094000.0,3900000.0,4049000.0,
General And Administrative Expense,4069000.0,4605000.0,4094000.0,3900000.0,4049000.0,
Other Gand A,4069000.0,4605000.0,4094000.0,3900000.0,4049000.0,
Gross Profit,102627000.0,101431000.0,99100000.0,94571000.0,96389000.0,
Cost Of Revenue,85913000.0,86330000.0,82330000.0,77975000.0,77106000.0,
Total Revenue,188540000.0,187761000.0,181430000.0,172546000.0,173495000.0,
Operating Revenue,188540000.0,187761000.0,181430000.0,172546000.0,173495000.0,
