,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-7649000.0,-7677000.0,-9119000.0,-6243000.0,-6688000.0,,
Total Unusual Items,,,370000.0,0.0,,,0.0
Total Unusual Items Excluding Goodwill,,,370000.0,0.0,,,0.0
Net Income From Continuing Operation Net Minority Interest,-7456000.0,-7492000.0,-8976000.0,-6467000.0,-6576000.0,,
Reconciled Depreciation,143000.0,139000.0,227000.0,224000.0,204000.0,,
EBITDA,-7649000.0,-7677000.0,-8749000.0,-6243000.0,-6688000.0,,
EBIT,-7792000.0,-7816000.0,-8976000.0,-6467000.0,-6892000.0,,
Net Interest Income,336000.0,324000.0,402000.0,474000.0,316000.0,,
Interest Expense,,,0.0,0.0,0.0,0.0,6000.0
Interest Income,336000.0,324000.0,402000.0,474000.0,316000.0,,
Normalized Income,-7456000.0,-7492000.0,-9346000.0,-6467000.0,-6576000.0,,
Net Income From Continuing And Discontinued Operation,-7456000.0,-7492000.0,-8976000.0,-6467000.0,-6576000.0,,
Total Expenses,7792000.0,7816000.0,9748000.0,6941000.0,6892000.0,,
Total Operating Income As Reported,-7792000.0,-7816000.0,-9748000.0,-6941000.0,-6892000.0,,
Diluted Average Shares,37946330.0,34926075.0,,34532355.0,29689344.0,26849737.0,
Basic Average Shares,37946330.0,34926075.0,,34532355.0,29689344.0,26849737.0,
Diluted EPS,-0.2,-0.21,,-0.19,-0.22,-0.29,
Basic EPS,-0.2,-0.21,,-0.19,-0.22,-0.29,
Diluted NI Availto Com Stockholders,-7456000.0,-7492000.0,-8976000.0,-6467000.0,-6576000.0,,
Net Income Common Stockholders,-7456000.0,-7492000.0,-8976000.0,-6467000.0,-6576000.0,,
Net Income,-7456000.0,-7492000.0,-8976000.0,-6467000.0,-6576000.0,,
Net Income Including Noncontrolling Interests,-7456000.0,-7492000.0,-8976000.0,-6467000.0,-6576000.0,,
Net Income Continuous Operations,-7456000.0,-7492000.0,-8976000.0,-6467000.0,-6576000.0,,
Tax Provision,,,,,,,0.0
Pretax Income,-7456000.0,-7492000.0,-8976000.0,-6467000.0,-6576000.0,,
Other Income Expense,,,,,,,0.0
Special Income Charges,,,370000.0,0.0,,,0.0
Other Special Charges,,,,,,,0.0
Net Non Operating Interest Income Expense,336000.0,324000.0,402000.0,474000.0,316000.0,,
Total Other Finance Cost,,,,,,,0.0
Interest Expense Non Operating,,,0.0,0.0,0.0,0.0,6000.0
Interest Income Non Operating,336000.0,324000.0,402000.0,474000.0,316000.0,,
Operating Income,-7792000.0,-7816000.0,-9748000.0,-6941000.0,-6892000.0,,
Operating Expense,7792000.0,7816000.0,9748000.0,6941000.0,6892000.0,,
Research And Development,4758000.0,4698000.0,6520000.0,4051000.0,4417000.0,,
Selling General And Administration,3034000.0,3118000.0,3228000.0,2890000.0,2475000.0,,
General And Administrative Expense,3034000.0,3118000.0,3228000.0,2890000.0,2475000.0,,
Other Gand A,1068000.0,1142000.0,735000.0,926000.0,805000.0,,
Insurance And Claims,219000.0,223000.0,231000.0,260000.0,244000.0,,
Salaries And Wages,1747000.0,1753000.0,2262000.0,1704000.0,1426000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
