,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,2862620.371308,941833.748471,1894946.943768,1989993.744182,1740026.494557
Tax Rate For Calcs,0.115279,0.11231,0.171148,0.152257,0.136816
Normalized EBITDA,14126000.0,69053000.0,-22619000.0,-23730000.0,-46048000.0
Total Unusual Items,24832000.0,8386000.0,11072000.0,13070000.0,12718000.0
Total Unusual Items Excluding Goodwill,24832000.0,8386000.0,11072000.0,13070000.0,12718000.0
Net Income From Continuing Operation Net Minority Interest,217117000.0,222040000.0,121961000.0,165654000.0,132314000.0
Reconciled Cost Of Revenue,552037000.0,477526000.0,516305000.0,473379000.0,400712000.0
EBITDA,38958000.0,77439000.0,-11547000.0,-10660000.0,-33330000.0
EBIT,38958000.0,77439000.0,-11547000.0,-10660000.0,-33330000.0
Net Interest Income,142851000.0,135953000.0,146664000.0,156659000.0,154207000.0
Interest Income,142851000.0,135953000.0,146664000.0,156659000.0,154207000.0
Normalized Income,195147620.371308,214595833.748471,112783946.943768,154573993.744182,121336026.494557
Net Income From Continuing And Discontinued Operation,217117000.0,222040000.0,121961000.0,165654000.0,132314000.0
Total Expenses,755159000.0,631038000.0,747758000.0,690015000.0,591904000.0
Total Operating Income As Reported,38958000.0,77439000.0,-11547000.0,-10660000.0,-33330000.0
Diluted Average Shares,1309486924.0,1308811866.0,1291925422.0,1287927444.0,1284388803.0
Basic Average Shares,1221705674.0,1226330482.0,1225140420.0,1225417517.0,1228869526.0
Diluted EPS,0.166,0.17,0.094,0.129,0.103
Basic EPS,0.178,0.181,0.1,0.135,0.108
Diluted NI Availto Com Stockholders,217117000.0,222040000.0,121961000.0,165654000.0,132314000.0
Net Income Common Stockholders,217117000.0,222040000.0,121961000.0,165654000.0,132314000.0
Net Income,217117000.0,222040000.0,121961000.0,165654000.0,132314000.0
Minority Interests,-1378000.0,-700000.0,-5422000.0,-3737000.0,-2631000.0
Net Income Including Noncontrolling Interests,218495000.0,222740000.0,127383000.0,169391000.0,134945000.0
Net Income Continuous Operations,218495000.0,222740000.0,127383000.0,169391000.0,134945000.0
Tax Provision,28470000.0,28181000.0,26303000.0,30423000.0,21389000.0
Pretax Income,246965000.0,250921000.0,153686000.0,199814000.0,156334000.0
Other Income Expense,65156000.0,37529000.0,18569000.0,53815000.0,35457000.0
Other Non Operating Income Expenses,40324000.0,29143000.0,7497000.0,40745000.0,22739000.0
Gain On Sale Of Security,24832000.0,8386000.0,11072000.0,13070000.0,12718000.0
Net Non Operating Interest Income Expense,142851000.0,135953000.0,146664000.0,156659000.0,154207000.0
Interest Income Non Operating,142851000.0,135953000.0,146664000.0,156659000.0,154207000.0
Operating Income,38958000.0,77439000.0,-11547000.0,-10660000.0,-33330000.0
Operating Expense,203122000.0,153512000.0,231453000.0,216636000.0,191192000.0
Research And Development,30067000.0,27055000.0,32374000.0,24435000.0,-40000.0
Selling General And Administration,173055000.0,126457000.0,199079000.0,192201000.0,191232000.0
Selling And Marketing Expense,84649000.0,58989000.0,45369000.0,68975000.0,62235000.0
General And Administrative Expense,88406000.0,67468000.0,153710000.0,123226000.0,128997000.0
Other Gand A,88406000.0,67468000.0,153710000.0,123226000.0,128997000.0
Gross Profit,242080000.0,230951000.0,219906000.0,205976000.0,157862000.0
Cost Of Revenue,552037000.0,477526000.0,516305000.0,473379000.0,400712000.0
Total Revenue,794117000.0,708477000.0,736211000.0,679355000.0,558574000.0
Excise Taxes,85835000.0,99823000.0,77278000.0,76933000.0,68602000.0
Operating Revenue,879952000.0,808300000.0,650727000.0,756288000.0,627176000.0
