,2024-11-30,2024-08-31,2024-05-31,2024-02-29,2023-11-30,2023-08-31,2023-05-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-333488.0,-1184892.0,-617320.0,-453125.0,-717492.0,,
Total Unusual Items,36621.0,-184408.0,29479.0,1876.0,-21431.0,,
Total Unusual Items Excluding Goodwill,36621.0,-184408.0,29479.0,1876.0,-21431.0,,
Net Income From Continuing Operation Net Minority Interest,-656894.0,-1723215.0,-848605.0,-657456.0,-897757.0,,
Reconciled Depreciation,185522.0,303268.0,220391.0,177757.0,137427.0,,
Reconciled Cost Of Revenue,4427991.0,15506882.0,593001.0,524304.0,4244346.0,,
EBITDA,-296867.0,-1369300.0,-587841.0,-451249.0,-738923.0,,
EBIT,-482389.0,-1672568.0,-808232.0,-629006.0,-876350.0,,
Net Interest Income,-174505.0,-50647.0,-40373.0,-28450.0,-21407.0,,
Interest Expense,174505.0,50647.0,40373.0,28450.0,21407.0,,
Normalized Income,-693515.0,-1538807.0,-878084.0,-659332.0,-876326.0,,
Net Income From Continuing And Discontinued Operation,-656894.0,-1723215.0,-848605.0,-657456.0,-897757.0,,
Total Expenses,5276709.0,16937005.0,1592223.0,1415751.0,5024347.0,,
Rent Expense Supplemental,32655.0,68134.0,,,61849.0,52232.0,
Total Operating Income As Reported,,,,-659332.0,,,
Diluted Average Shares,7145939.0,,7181978.0,6475300.0,6566594.0,,7181978.0
Basic Average Shares,7145939.0,,7181978.0,6475300.0,6566594.0,,7181978.0
Diluted EPS,-0.13,,-0.12,-0.1,-0.14,,-0.112536
Basic EPS,-0.13,,-0.12,-0.1,-0.14,,-0.112536
Diluted NI Availto Com Stockholders,-656894.0,-1723215.0,-848605.0,-657456.0,-897757.0,,
Net Income Common Stockholders,-656894.0,-1723215.0,-848605.0,-657456.0,-897757.0,,
Net Income,-656894.0,-1723215.0,-848605.0,-657456.0,-897757.0,,
Net Income Including Noncontrolling Interests,-656894.0,-1723215.0,-848605.0,-657456.0,-897757.0,,
Net Income Continuous Operations,-656894.0,-1723215.0,-848605.0,-657456.0,-897757.0,,
Tax Provision,,,,,0.0,,
Pretax Income,-656894.0,-1723215.0,-848605.0,-657456.0,-897757.0,,
Other Income Expense,36621.0,-349058.0,47543.0,1876.0,-21431.0,,
Other Non Operating Income Expenses,,58409.0,18064.0,,,,
Gain On Sale Of Security,36621.0,-28069.0,29479.0,1876.0,-21431.0,,
Net Non Operating Interest Income Expense,-174505.0,-50647.0,-40373.0,-28450.0,-21407.0,,
Interest Expense Non Operating,174505.0,50647.0,40373.0,28450.0,21407.0,,
Operating Income,-519009.0,-1323510.0,-855775.0,-630882.0,-854919.0,,
Operating Expense,848718.0,1430123.0,999021.0,874689.0,780001.0,,
Other Operating Expenses,-27219.0,78680.0,21770.0,-29109.0,-51047.0,,
Depreciation Amortization Depletion Income Statement,185522.0,303268.0,220190.0,160999.0,137427.0,,
Depreciation And Amortization In Income Statement,185522.0,303268.0,220190.0,160999.0,137427.0,,
Amortization,131030.0,,,,89483.0,,
Amortization Of Intangibles Income Statement,131030.0,,,,89483.0,,
Depreciation Income Statement,54492.0,,220190.0,160999.0,137427.0,319400.0,
Selling General And Administration,690415.0,1048175.0,757061.0,742799.0,693621.0,,
Selling And Marketing Expense,273009.0,211850.0,265395.0,150597.0,133470.0,,
General And Administrative Expense,417406.0,836325.0,491666.0,592202.0,560151.0,,
Other Gand A,357274.0,737259.0,491666.0,592202.0,495038.0,,
Insurance And Claims,27477.0,30932.0,,,3264.0,,
Rent And Landing Fees,32655.0,68134.0,,,61849.0,52232.0,
Salaries And Wages,,0.0,0.0,0.0,0.0,117.0,
Gross Profit,329709.0,106613.0,143246.0,243807.0,-74918.0,,
Cost Of Revenue,4427991.0,15506882.0,593202.0,541062.0,4244346.0,,
Total Revenue,4757700.0,15613495.0,736448.0,784869.0,4169428.0,,
Operating Revenue,4706695.0,15594575.0,736448.0,784869.0,4098671.0,,
