,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,1215805.471125,0.0,-24570.0,
Tax Rate For Calcs,0.21,0.21,0.202634,0.21,0.21,
Normalized EBITDA,2311000.0,130000.0,-5071000.0,1667000.0,2179000.0,
Total Unusual Items,0.0,0.0,6000000.0,0.0,-117000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,6000000.0,0.0,-117000.0,
Net Income From Continuing Operation Net Minority Interest,-2957000.0,-5245000.0,1574000.0,-2514000.0,-2421000.0,
Reconciled Depreciation,5115000.0,5167000.0,4917000.0,4292000.0,4236000.0,
Reconciled Cost Of Revenue,18378000.0,19407000.0,19622000.0,19324000.0,19261000.0,
EBITDA,2311000.0,130000.0,929000.0,1667000.0,2062000.0,
EBIT,-2804000.0,-5037000.0,-3988000.0,-2625000.0,-2174000.0,
Normalized Income,-2957000.0,-5245000.0,-3210194.528875,-2514000.0,-2328570.0,
Net Income From Continuing And Discontinued Operation,-2957000.0,-5245000.0,1574000.0,-2514000.0,-2421000.0,
Total Expenses,52754000.0,54284000.0,54469000.0,52420000.0,53154000.0,
Total Operating Income As Reported,-2804000.0,-5037000.0,2012000.0,-2264000.0,-2291000.0,
Diluted Average Shares,44970000.0,44731000.0,44098000.0,,43332000.0,43059000.0
Basic Average Shares,44970000.0,44731000.0,43983000.0,,43332000.0,43059000.0
Diluted EPS,-0.07,-0.12,0.04,,-0.06,-0.14
Basic EPS,-0.07,-0.12,0.04,,-0.06,-0.14
Diluted NI Availto Com Stockholders,-2957000.0,-5245000.0,1574000.0,-2514000.0,-2421000.0,
Net Income Common Stockholders,-2957000.0,-5245000.0,1574000.0,-2514000.0,-2421000.0,
Net Income,-2957000.0,-5245000.0,1574000.0,-2514000.0,-2421000.0,
Net Income Including Noncontrolling Interests,-2957000.0,-5245000.0,1574000.0,-2514000.0,-2421000.0,
Net Income Continuous Operations,-2957000.0,-5245000.0,1574000.0,-2514000.0,-2421000.0,
Tax Provision,292000.0,257000.0,400000.0,161000.0,260000.0,
Pretax Income,-2665000.0,-4988000.0,1974000.0,-2353000.0,-2161000.0,
Other Income Expense,139000.0,49000.0,5962000.0,-239000.0,13000.0,
Other Non Operating Income Expenses,139000.0,49000.0,-38000.0,-239000.0,130000.0,
Special Income Charges,0.0,0.0,6000000.0,0.0,-117000.0,
Gain On Sale Of Ppe,0.0,0.0,6000000.0,,0.0,0.0
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,117000.0,
Operating Income,-2804000.0,-5037000.0,-3988000.0,-2264000.0,-2174000.0,
Operating Expense,34376000.0,34877000.0,34847000.0,33096000.0,33893000.0,
Research And Development,8742000.0,8975000.0,8849000.0,8261000.0,8730000.0,
Selling General And Administration,25634000.0,25902000.0,25998000.0,24835000.0,25163000.0,
Selling And Marketing Expense,16393000.0,17080000.0,16454000.0,16689000.0,17222000.0,
General And Administrative Expense,9241000.0,8822000.0,9544000.0,8146000.0,7941000.0,
Other Gand A,9241000.0,8822000.0,9544000.0,8146000.0,7941000.0,
Gross Profit,31572000.0,29840000.0,30859000.0,30832000.0,31719000.0,
Cost Of Revenue,18378000.0,19407000.0,19622000.0,19324000.0,19261000.0,
Total Revenue,49950000.0,49247000.0,50481000.0,50156000.0,50980000.0,
Operating Revenue,49950000.0,49247000.0,50481000.0,50156000.0,50980000.0,
