,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.158449,0.21,0.21,0.347161,0.21,
Normalized EBITDA,87064000.0,66803000.0,72969000.0,58947000.0,60767000.0,
Total Unusual Items,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,13193000.0,-10328000.0,-7188000.0,-7853000.0,-14753000.0,
Reconciled Depreciation,54921000.0,55061000.0,55052000.0,54583000.0,56323000.0,
Reconciled Cost Of Revenue,178950000.0,180450000.0,178174000.0,180184000.0,176670000.0,
EBITDA,87064000.0,66803000.0,72969000.0,58947000.0,60767000.0,
EBIT,32143000.0,11742000.0,17917000.0,4364000.0,4444000.0,
Net Interest Income,-16466000.0,-16115000.0,-16327000.0,-16393000.0,-16021000.0,
Interest Expense,16466000.0,16115000.0,16327000.0,16393000.0,16021000.0,
Normalized Income,13193000.0,-10328000.0,-7188000.0,-7853000.0,-14753000.0,
Net Income From Continuing And Discontinued Operation,13193000.0,-10328000.0,-7188000.0,-7853000.0,-14753000.0,
Total Expenses,583435000.0,601716000.0,598875000.0,605474000.0,598266000.0,
Total Operating Income As Reported,36963000.0,10340000.0,15637000.0,3291000.0,-5359000.0,
Diluted Average Shares,92056000.0,91015000.0,90678000.0,91892000.0,92745000.0,
Basic Average Shares,90710000.0,91015000.0,90678000.0,91892000.0,92745000.0,
Diluted EPS,0.14,-0.11,-0.08,-0.09,-0.16,
Basic EPS,0.14,-0.11,-0.08,-0.09,-0.16,
Diluted NI Availto Com Stockholders,13193000.0,-10328000.0,-7188000.0,-7853000.0,-14753000.0,
Net Income Common Stockholders,13193000.0,-10328000.0,-7188000.0,-7853000.0,-14753000.0,
Net Income,13193000.0,-10328000.0,-7188000.0,-7853000.0,-14753000.0,
Net Income Including Noncontrolling Interests,13193000.0,-10328000.0,-7188000.0,-7853000.0,-14753000.0,
Net Income Continuous Operations,13193000.0,-10328000.0,-7188000.0,-7853000.0,-14753000.0,
Tax Provision,2484000.0,5955000.0,8778000.0,-4176000.0,3176000.0,
Pretax Income,15677000.0,-4373000.0,1590000.0,-12029000.0,-11577000.0,
Other Income Expense,-4820000.0,1402000.0,2280000.0,1073000.0,9803000.0,
Other Non Operating Income Expenses,-4820000.0,1402000.0,2280000.0,1073000.0,9803000.0,
Special Income Charges,,,,,,0.0
Write Off,,,,,,0.0
Net Non Operating Interest Income Expense,-16466000.0,-16115000.0,-16327000.0,-16393000.0,-16021000.0,
Interest Expense Non Operating,16466000.0,16115000.0,16327000.0,16393000.0,16021000.0,
Operating Income,36963000.0,10340000.0,15637000.0,3291000.0,-5359000.0,
Operating Expense,404485000.0,421266000.0,420701000.0,425290000.0,421596000.0,
Research And Development,77539000.0,81983000.0,84901000.0,84144000.0,79750000.0,
Selling General And Administration,326946000.0,339283000.0,335800000.0,341146000.0,341846000.0,
Selling And Marketing Expense,263585000.0,274898000.0,277255000.0,276976000.0,269487000.0,
General And Administrative Expense,63361000.0,64385000.0,58545000.0,64170000.0,72359000.0,
Other Gand A,63361000.0,64385000.0,58545000.0,64170000.0,72359000.0,
Gross Profit,441448000.0,431606000.0,436338000.0,428581000.0,416237000.0,
Cost Of Revenue,178950000.0,180450000.0,178174000.0,180184000.0,176670000.0,
Total Revenue,620398000.0,612056000.0,614512000.0,608765000.0,592907000.0,
Operating Revenue,598728000.0,590112000.0,589677000.0,582970000.0,567058000.0,
