,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-10471000.0,-16491000.0,-21731000.0,-23244000.0,-21938000.0,
Total Unusual Items,459000.0,-115000.0,-344000.0,343000.0,115000.0,
Total Unusual Items Excluding Goodwill,459000.0,-115000.0,-344000.0,343000.0,115000.0,
Net Income From Continuing Operation Net Minority Interest,-11056000.0,-18026000.0,-23479000.0,-22493000.0,-21940000.0,
Reconciled Depreciation,1545000.0,1540000.0,1422000.0,781000.0,1302000.0,
Reconciled Cost Of Revenue,7459000.0,8746000.0,16038000.0,12741000.0,11748000.0,
EBITDA,-10012000.0,-16606000.0,-22075000.0,-22901000.0,-21823000.0,
EBIT,-11557000.0,-18146000.0,-23497000.0,-23682000.0,-23125000.0,
Net Interest Income,30000.0,216000.0,477000.0,807000.0,1052000.0,
Interest Income,30000.0,216000.0,,,1052000.0,1239000.0
Normalized Income,-11515000.0,-17911000.0,-23135000.0,-22836000.0,-22055000.0,
Net Income From Continuing And Discontinued Operation,-11056000.0,-18026000.0,-23479000.0,-22493000.0,-21940000.0,
Total Expenses,13915000.0,18745000.0,26347000.0,24041000.0,23473000.0,
Total Operating Income As Reported,-11557000.0,-18146000.0,-23497000.0,-23682000.0,-23125000.0,
Diluted Average Shares,12271587.0,12033442.0,11926137.0,11814580.0,11717238.0,
Basic Average Shares,12271587.0,12033442.0,11926137.0,11814580.0,11717238.0,
Diluted EPS,-0.9,-1.5,-1.97,-1.9,-1.87,
Basic EPS,-0.9,-1.5,-1.97,-1.9,-1.87,
Diluted NI Availto Com Stockholders,-11056000.0,-18026000.0,-23479000.0,-22493000.0,-21940000.0,
Net Income Common Stockholders,-11056000.0,-18026000.0,-23479000.0,-22493000.0,-21940000.0,
Net Income,-11056000.0,-18026000.0,-23479000.0,-22493000.0,-21940000.0,
Net Income Including Noncontrolling Interests,-11056000.0,-18026000.0,-23479000.0,-22493000.0,-21940000.0,
Net Income Continuous Operations,-11056000.0,-18026000.0,-23479000.0,-22493000.0,-21940000.0,
Pretax Income,-11056000.0,-18026000.0,-23479000.0,-22493000.0,-21940000.0,
Other Income Expense,471000.0,-96000.0,-459000.0,382000.0,133000.0,
Other Non Operating Income Expenses,12000.0,19000.0,-115000.0,39000.0,18000.0,
Gain On Sale Of Security,459000.0,-115000.0,-344000.0,343000.0,115000.0,
Net Non Operating Interest Income Expense,30000.0,216000.0,477000.0,807000.0,1052000.0,
Total Other Finance Cost,,,,-807000.0,,
Interest Income Non Operating,30000.0,216000.0,,,1052000.0,1239000.0
Operating Income,-11557000.0,-18146000.0,-23497000.0,-23682000.0,-23125000.0,
Operating Expense,6456000.0,9999000.0,10309000.0,11300000.0,11725000.0,
Research And Development,1424000.0,2478000.0,2706000.0,2684000.0,2836000.0,
Selling General And Administration,5032000.0,7521000.0,7603000.0,8616000.0,8889000.0,
Selling And Marketing Expense,1304000.0,1950000.0,1887000.0,2529000.0,2711000.0,
General And Administrative Expense,3728000.0,5571000.0,5716000.0,6087000.0,6178000.0,
Other Gand A,3728000.0,5571000.0,5716000.0,6087000.0,6178000.0,
Gross Profit,-5101000.0,-8147000.0,-13188000.0,-12382000.0,-11400000.0,
Cost Of Revenue,7459000.0,8746000.0,16038000.0,12741000.0,11748000.0,
Total Revenue,2358000.0,599000.0,2850000.0,359000.0,348000.0,
Operating Revenue,2358000.0,599000.0,2850000.0,359000.0,348000.0,
