,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-142750.0,-415500.0,-4087750.0,0.0,0.0,
Tax Rate For Calcs,0.25,0.25,0.25,0.25,0.007509,
Normalized EBITDA,-25686000.0,-41000000.0,-51623000.0,-12859000.0,73315000.0,
Total Unusual Items,-571000.0,-1662000.0,-16351000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-571000.0,-1662000.0,-16351000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-30340000.0,-47584000.0,-74215000.0,-17617000.0,69521000.0,
Reconciled Depreciation,2509000.0,2466000.0,2835000.0,2818000.0,2742000.0,
Reconciled Cost Of Revenue,2501000.0,879000.0,,,0.0,0.0
EBITDA,-26257000.0,-42662000.0,-67974000.0,-12859000.0,73315000.0,
EBIT,-28766000.0,-45128000.0,-70809000.0,-15677000.0,70573000.0,
Net Interest Income,-729000.0,-971000.0,66000.0,987000.0,850000.0,
Interest Expense,962000.0,1881000.0,1713000.0,1109000.0,526000.0,
Interest Income,233000.0,910000.0,1779000.0,2096000.0,1376000.0,
Normalized Income,-29911750.0,-46337500.0,-61951750.0,-17617000.0,69521000.0,
Net Income From Continuing And Discontinued Operation,-30340000.0,-47584000.0,-74215000.0,-17617000.0,69521000.0,
Total Expenses,43394000.0,51356000.0,60390000.0,55581000.0,59531000.0,
Total Operating Income As Reported,-30288000.0,-45733000.0,-73519000.0,-14680000.0,68700000.0,
Diluted Average Shares,264087145.0,257026604.0,,255768996.0,259863962.0,241873610.0
Basic Average Shares,264087145.0,257026604.0,,255768996.0,255588640.0,241873610.0
Diluted EPS,-0.12,-0.18,,-0.06,0.24,-0.18
Basic EPS,-0.12,-0.18,,-0.06,0.3,-0.18
Diluted NI Availto Com Stockholders,-30340000.0,-47584000.0,-74215000.0,-17617000.0,69521000.0,
Net Income Common Stockholders,-30340000.0,-47584000.0,-74215000.0,-17617000.0,69521000.0,
Net Income,-30340000.0,-47584000.0,-74215000.0,-17617000.0,69521000.0,
Net Income Including Noncontrolling Interests,-30340000.0,-47584000.0,-74215000.0,-17617000.0,69521000.0,
Net Income Continuous Operations,-30340000.0,-47584000.0,-74215000.0,-17617000.0,69521000.0,
Tax Provision,612000.0,575000.0,1693000.0,831000.0,526000.0,
Pretax Income,-29728000.0,-47009000.0,-72522000.0,-16786000.0,70047000.0,
Other Income Expense,718000.0,-1967000.0,-15420000.0,-3093000.0,497000.0,
Other Non Operating Income Expenses,1289000.0,-305000.0,931000.0,-3093000.0,497000.0,
Special Income Charges,-571000.0,-1662000.0,-16351000.0,0.0,0.0,
Restructuring And Mergern Acquisition,571000.0,1662000.0,5950000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-729000.0,-971000.0,66000.0,987000.0,850000.0,
Interest Expense Non Operating,962000.0,1881000.0,1713000.0,1109000.0,526000.0,
Interest Income Non Operating,233000.0,910000.0,1779000.0,2096000.0,1376000.0,
Operating Income,-29717000.0,-44071000.0,-57168000.0,-14680000.0,68700000.0,
Operating Expense,40893000.0,50477000.0,60320000.0,55581000.0,59531000.0,
Research And Development,22979000.0,28857000.0,39101000.0,34304000.0,40448000.0,
Selling General And Administration,17914000.0,21620000.0,21219000.0,21277000.0,19083000.0,
Selling And Marketing Expense,,360000.0,,,,0.0
General And Administrative Expense,17914000.0,21260000.0,20713000.0,21277000.0,19083000.0,
Other Gand A,8423000.0,10483000.0,8173000.0,9370000.0,6892000.0,
Salaries And Wages,9491000.0,10777000.0,12540000.0,11907000.0,12191000.0,
Gross Profit,11176000.0,6406000.0,,,128231000.0,5678000.0
Cost Of Revenue,2501000.0,879000.0,,,0.0,0.0
Total Revenue,13677000.0,7285000.0,3222000.0,40901000.0,128231000.0,
Operating Revenue,13677000.0,7285000.0,3222000.0,40901000.0,128231000.0,
