,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.221857,0.216,0.190898,0.212,0.209
Normalized EBITDA,197000000.0,169000000.0,229600000.0,326900000.0,218600000.0
Net Income From Continuing Operation Net Minority Interest,94700000.0,72300000.0,128000000.0,199100000.0,113200000.0
Reconciled Depreciation,73600000.0,75100000.0,70000000.0,72300000.0,73400000.0
Reconciled Cost Of Revenue,650400000.0,631100000.0,652500000.0,654300000.0,646900000.0
EBITDA,197000000.0,169000000.0,229600000.0,326900000.0,218600000.0
EBIT,123400000.0,93900000.0,159600000.0,254600000.0,145200000.0
Net Interest Income,6300000.0,7700000.0,8900000.0,8600000.0,16700000.0
Interest Expense,1700000.0,1700000.0,1400000.0,1800000.0,2100000.0
Interest Income,8000000.0,9400000.0,10300000.0,10400000.0,18800000.0
Normalized Income,94700000.0,72300000.0,128000000.0,199100000.0,113200000.0
Net Income From Continuing And Discontinued Operation,94700000.0,72300000.0,128000000.0,199100000.0,113200000.0
Total Expenses,724800000.0,706500000.0,733300000.0,726600000.0,724000000.0
Total Operating Income As Reported,113000000.0,82100000.0,147500000.0,242300000.0,124600000.0
Diluted Average Shares,32400000.0,33200000.0,33700000.0,33800000.0,34200000.0
Basic Average Shares,32100000.0,32800000.0,33100000.0,33300000.0,33900000.0
Diluted EPS,2.92,2.18,3.8,5.89,3.31
Basic EPS,2.95,2.2,3.87,5.98,3.34
Diluted NI Availto Com Stockholders,94700000.0,72300000.0,128000000.0,199100000.0,113200000.0
Net Income Common Stockholders,94700000.0,72300000.0,128000000.0,199100000.0,113200000.0
Net Income,94700000.0,72300000.0,128000000.0,199100000.0,113200000.0
Net Income Including Noncontrolling Interests,94700000.0,72300000.0,128000000.0,199100000.0,113200000.0
Net Income Continuous Operations,94700000.0,72300000.0,128000000.0,199100000.0,113200000.0
Tax Provision,27000000.0,19900000.0,30200000.0,53700000.0,29900000.0
Pretax Income,121700000.0,92200000.0,158200000.0,252800000.0,143100000.0
Other Income Expense,9700000.0,9000000.0,-7700000.0,8800000.0,3000000.0
Other Non Operating Income Expenses,2400000.0,2400000.0,1800000.0,1900000.0,1800000.0
Earnings From Equity Interest,7300000.0,6600000.0,-9500000.0,6900000.0,1200000.0
Net Non Operating Interest Income Expense,6300000.0,7700000.0,8900000.0,8600000.0,16700000.0
Interest Expense Non Operating,1700000.0,1700000.0,1400000.0,1800000.0,2100000.0
Interest Income Non Operating,8000000.0,9400000.0,10300000.0,10400000.0,18800000.0
Operating Income,105700000.0,75500000.0,157000000.0,235400000.0,123400000.0
Operating Expense,74400000.0,75400000.0,80800000.0,72300000.0,77100000.0
Selling General And Administration,74400000.0,75400000.0,80800000.0,72300000.0,77100000.0
General And Administrative Expense,74400000.0,75400000.0,80800000.0,72300000.0,77100000.0
Other Gand A,74400000.0,75400000.0,80800000.0,72300000.0,77100000.0
Gross Profit,180100000.0,150900000.0,237800000.0,307700000.0,200500000.0
Cost Of Revenue,650400000.0,631100000.0,652500000.0,654300000.0,646900000.0
Total Revenue,830500000.0,782000000.0,890300000.0,962000000.0,847400000.0
Operating Revenue,830500000.0,782000000.0,890300000.0,962000000.0,847400000.0
