,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,10183901.739731,-1091790.0,27152952.0,5221329.384213,-16501590.0,
Tax Rate For Calcs,0.34069,0.21,0.258,0.232814,0.21,
Normalized EBITDA,180146000.0,129834000.0,133067000.0,126900000.0,228623000.0,
Total Unusual Items,29892000.0,-5199000.0,105244000.0,22427000.0,-78579000.0,
Total Unusual Items Excluding Goodwill,29892000.0,-5199000.0,105244000.0,22427000.0,-78579000.0,
Net Income From Continuing Operation Net Minority Interest,72503000.0,-21040000.0,124380000.0,53259000.0,-23031000.0,
Reconciled Depreciation,71136000.0,47979000.0,50144000.0,51314000.0,149968000.0,
Reconciled Cost Of Revenue,785362000.0,816116000.0,803097000.0,808726000.0,665585000.0,
EBITDA,210038000.0,124635000.0,238311000.0,149327000.0,150044000.0,
EBIT,138902000.0,76656000.0,188167000.0,98013000.0,76000.0,
Net Interest Income,-23619000.0,-89272000.0,-17150000.0,-23039000.0,-9824000.0,
Interest Expense,25896000.0,91383000.0,19328000.0,25423000.0,11810000.0,
Interest Income,2277000.0,2111000.0,2178000.0,2384000.0,1986000.0,
Normalized Income,52794901.739731,-16932790.0,46288952.0,36053329.384213,39046410.0,
Net Income From Continuing And Discontinued Operation,72503000.0,-21040000.0,124380000.0,53259000.0,-23031000.0,
Total Expenses,1125514000.0,1133082000.0,1117220000.0,1126019000.0,1070310000.0,
Total Operating Income As Reported,81648000.0,25911000.0,35442000.0,40794000.0,-57112000.0,
Diluted Average Shares,4384000.0,4401000.0,4457000.0,,4602000.0,4713000.0
Basic Average Shares,4352000.0,4401000.0,4432000.0,,4602000.0,4700000.0
Diluted EPS,16.42,-4.79,27.72,,-5.02,25.89
Basic EPS,16.54,-4.79,27.87,,-5.02,25.96
Diluted NI Availto Com Stockholders,72007000.0,-21091000.0,123549000.0,52890000.0,-23080000.0,
Average Dilution Earnings,3000.0,0.0,4000.0,2000.0,0.0,
Net Income Common Stockholders,72004000.0,-21091000.0,123545000.0,52888000.0,-23080000.0,
Otherunder Preferred Stock Dividend,52000.0,51000.0,102000.0,371000.0,49000.0,
Net Income,72503000.0,-21040000.0,124380000.0,53259000.0,-23031000.0,
Minority Interests,-2003000.0,-2213000.0,-959000.0,-2431000.0,-1897000.0,
Net Income Including Noncontrolling Interests,74506000.0,-18827000.0,125339000.0,55690000.0,-21134000.0,
Net Income Continuous Operations,74506000.0,-18827000.0,125339000.0,55690000.0,-21134000.0,
Tax Provision,38500000.0,4100000.0,43500000.0,16900000.0,9400000.0,
Pretax Income,113006000.0,-14727000.0,168839000.0,72590000.0,-11734000.0,
Other Income Expense,54977000.0,22347000.0,150547000.0,54835000.0,-43119000.0,
Other Non Operating Income Expenses,38446000.0,24986000.0,42972000.0,35346000.0,36251000.0,
Special Income Charges,3763000.0,-23127000.0,469000.0,750000.0,-97185000.0,
Gain On Sale Of Business,3763000.0,3498000.0,875000.0,1250000.0,1136000.0,
Write Off,0.0,338000.0,406000.0,,0.0,0.0
Impairment Of Capital Assets,0.0,26287000.0,,0.0,98321000.0,0.0
Earnings From Equity Interest,-13361000.0,2560000.0,2331000.0,-2938000.0,-791000.0,
Gain On Sale Of Security,26129000.0,17928000.0,104775000.0,21677000.0,18606000.0,
Net Non Operating Interest Income Expense,-23619000.0,-89272000.0,-17150000.0,-23039000.0,-9824000.0,
Interest Expense Non Operating,25896000.0,91383000.0,19328000.0,25423000.0,11810000.0,
Interest Income Non Operating,2277000.0,2111000.0,2178000.0,2384000.0,1986000.0,
Operating Income,81648000.0,52198000.0,35442000.0,40794000.0,41209000.0,
Operating Expense,298733000.0,301218000.0,297257000.0,299740000.0,288723000.0,
Depreciation Amortization Depletion Income Statement,29717000.0,32231000.0,33278000.0,33761000.0,33966000.0,
Depreciation And Amortization In Income Statement,29717000.0,32231000.0,33278000.0,33761000.0,33966000.0,
Amortization,8385000.0,10058000.0,10751000.0,11032000.0,11759000.0,
Amortization Of Intangibles Income Statement,8385000.0,10058000.0,10751000.0,11032000.0,11759000.0,
Depreciation Income Statement,21332000.0,22173000.0,22527000.0,22729000.0,22207000.0,
Selling General And Administration,269016000.0,268987000.0,263979000.0,265979000.0,254757000.0,
General And Administrative Expense,,244332000.0,221562000.0,229480000.0,219104000.0,214868000.0
Other Gand A,,268987000.0,263979000.0,265979000.0,254757000.0,244683000.0
Salaries And Wages,,-24655000.0,-42417000.0,-36499000.0,-35653000.0,-29815000.0
Gross Profit,380381000.0,353416000.0,332699000.0,340534000.0,329932000.0,
Cost Of Revenue,826781000.0,831864000.0,819963000.0,826279000.0,781587000.0,
Total Revenue,1207162000.0,1185280000.0,1152662000.0,1166813000.0,1111519000.0,
Operating Revenue,1207162000.0,1185280000.0,1152662000.0,1166813000.0,1111519000.0,
