,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.126214,0.21,0.21,0.269,0.072917,,
Normalized EBITDA,328000000.0,271000000.0,270000000.0,407000000.0,343000000.0,,
Net Income From Continuing Operation Net Minority Interest,90000000.0,137000000.0,31000000.0,122000000.0,89000000.0,,
Reconciled Depreciation,122000000.0,129000000.0,150000000.0,133000000.0,133000000.0,,
Reconciled Cost Of Revenue,986000000.0,956000000.0,956000000.0,917000000.0,944000000.0,,
EBITDA,328000000.0,271000000.0,270000000.0,407000000.0,343000000.0,,
EBIT,206000000.0,142000000.0,120000000.0,274000000.0,210000000.0,,
Net Interest Income,-103000000.0,-104000000.0,-107000000.0,-107000000.0,-114000000.0,,
Interest Expense,103000000.0,104000000.0,107000000.0,107000000.0,114000000.0,,
Normalized Income,90000000.0,137000000.0,31000000.0,122000000.0,89000000.0,,
Net Income From Continuing And Discontinued Operation,90000000.0,137000000.0,31000000.0,122000000.0,89000000.0,,
Total Expenses,1947000000.0,1918000000.0,1939000000.0,1807000000.0,1837000000.0,,
Rent Expense Supplemental,,,,124000000.0,121000000.0,119000000.0,117000000.0
Total Operating Income As Reported,214000000.0,152000000.0,136000000.0,275000000.0,244000000.0,,
Diluted Average Shares,175200000.0,174800000.0,174500000.0,173900000.0,173500000.0,,
Basic Average Shares,174100000.0,173700000.0,173400000.0,173400000.0,173200000.0,,
Diluted EPS,0.51,0.78,0.17,0.7,0.51,,
Basic EPS,0.52,0.79,0.17,0.7,0.51,,
Diluted NI Availto Com Stockholders,90000000.0,137000000.0,31000000.0,122000000.0,89000000.0,,
Net Income Common Stockholders,90000000.0,137000000.0,31000000.0,122000000.0,89000000.0,,
Net Income,90000000.0,137000000.0,31000000.0,122000000.0,89000000.0,,
Net Income Including Noncontrolling Interests,90000000.0,137000000.0,30000000.0,122000000.0,89000000.0,,
Net Income Continuous Operations,90000000.0,137000000.0,30000000.0,122000000.0,89000000.0,,
Tax Provision,13000000.0,-99000000.0,-17000000.0,45000000.0,7000000.0,,
Pretax Income,103000000.0,38000000.0,13000000.0,167000000.0,96000000.0,,
Other Income Expense,-8000000.0,-11000000.0,-16000000.0,-1000000.0,-34000000.0,,
Other Non Operating Income Expenses,-8000000.0,-11000000.0,-16000000.0,-1000000.0,-34000000.0,,
Net Non Operating Interest Income Expense,-103000000.0,-104000000.0,-107000000.0,-107000000.0,-114000000.0,,
Interest Expense Non Operating,103000000.0,104000000.0,107000000.0,107000000.0,114000000.0,,
Operating Income,214000000.0,152000000.0,136000000.0,275000000.0,244000000.0,,
Operating Expense,961000000.0,962000000.0,983000000.0,890000000.0,893000000.0,,
Research And Development,189000000.0,193000000.0,199000000.0,189000000.0,192000000.0,,
Selling General And Administration,772000000.0,769000000.0,784000000.0,701000000.0,701000000.0,,
Gross Profit,1175000000.0,1114000000.0,1119000000.0,1165000000.0,1137000000.0,,
Cost Of Revenue,986000000.0,956000000.0,956000000.0,917000000.0,944000000.0,,
Total Revenue,2161000000.0,2070000000.0,2075000000.0,2082000000.0,2081000000.0,,
Operating Revenue,2161000000.0,2070000000.0,2075000000.0,2082000000.0,2081000000.0,,
