,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-727468.0,-1654675.0,-1778880.0,-1101.0,-2568424.0,
Total Unusual Items,635561.0,476744.0,1422773.0,0.0,1787.0,
Total Unusual Items Excluding Goodwill,635561.0,476744.0,1422773.0,0.0,1787.0,
Net Income From Continuing Operation Net Minority Interest,-778427.0,-1872440.0,-1307211.0,-980273.0,-3394777.0,
Reconciled Depreciation,320667.0,328220.0,328221.0,331959.0,313984.0,
Reconciled Cost Of Revenue,3029.0,551597.0,245633.0,1597904.0,1587232.0,
EBITDA,-91907.0,-1177931.0,-356107.0,-1101.0,-2566637.0,
EBIT,-412574.0,-1506151.0,-684328.0,-333060.0,-2880621.0,
Net Interest Income,-365853.0,-534369.0,-622883.0,-974286.0,-514156.0,
Interest Expense,365853.0,366289.0,622883.0,647213.0,514156.0,
Normalized Income,-1413988.0,-2349184.0,-2729984.0,-980273.0,-3396564.0,
Net Income From Continuing And Discontinued Operation,-778427.0,-1333175.0,-1030682.0,-980273.0,-3315769.0,
Total Expenses,1275862.0,1817876.0,2278257.0,2980177.0,5134204.0,
Total Operating Income As Reported,-1053305.0,-1640727.0,-2094535.0,-939048.0,-2882408.0,
Diluted Average Shares,1947492.0,,1367343.0,1159278.0,1119716.0,
Basic Average Shares,1947492.0,,1367343.0,1159278.0,1119716.0,
Diluted EPS,-0.4,,-0.75,-0.9,-3.41,
Basic EPS,-0.4,,-0.75,-0.9,-3.41,
Diluted NI Availto Com Stockholders,-778427.0,-1333174.0,-1030682.0,-980273.0,-3819412.0,
Net Income Common Stockholders,-778427.0,-1333174.0,-1030682.0,-980273.0,-3819412.0,
Otherunder Preferred Stock Dividend,0.0,-1.0,0.0,0.0,503643.0,
Net Income,-778427.0,-1333175.0,-1030682.0,-980273.0,-3315769.0,
Net Income Including Noncontrolling Interests,-778427.0,-1333175.0,-1030682.0,-980273.0,-3315769.0,
Net Income Discontinuous Operations,0.0,539265.0,276529.0,,79008.0,
Net Income Continuous Operations,-778427.0,-1872440.0,-1307211.0,-980273.0,-3394777.0,
Tax Provision,0.0,0.0,0.0,0.0,0.0,
Pretax Income,-778427.0,-1872440.0,-1307211.0,-980273.0,-3394777.0,
Other Income Expense,640731.0,302656.0,1410207.0,933061.0,1787.0,
Other Non Operating Income Expenses,5170.0,-174088.0,-12566.0,933061.0,1787.0,
Special Income Charges,679977.0,551127.0,1422773.0,0.0,1787.0,
Gain On Sale Of Ppe,100000.0,,,,0.0,
Other Special Charges,-579977.0,,,,-1787.0,0.0
Impairment Of Capital Assets,,0.0,0.0,,,2291438.0
Restructuring And Mergern Acquisition,,0.0,-1422773.0,,,
Gain On Sale Of Security,-44416.0,,,,,
Net Non Operating Interest Income Expense,-365853.0,-534369.0,-622883.0,-974286.0,-514156.0,
Total Other Finance Cost,,168080.0,,327073.0,,
Interest Expense Non Operating,365853.0,366289.0,622883.0,647213.0,514156.0,
Operating Income,-1053305.0,-1640727.0,-2094535.0,-939048.0,-2882408.0,
Operating Expense,1272833.0,1260023.0,2026366.0,1376016.0,3540714.0,
Depreciation Amortization Depletion Income Statement,314410.0,321964.0,321963.0,325702.0,307726.0,
Depreciation And Amortization In Income Statement,314410.0,321964.0,321963.0,325702.0,307726.0,
Amortization,314410.0,321964.0,321963.0,325702.0,307726.0,
Amortization Of Intangibles Income Statement,314410.0,321964.0,321963.0,325702.0,307726.0,
Research And Development,11937.0,5464.0,84871.0,84282.0,242280.0,
Selling General And Administration,946486.0,932595.0,1619532.0,966032.0,2990708.0,
Selling And Marketing Expense,52746.0,66130.0,85193.0,79453.0,156583.0,
General And Administrative Expense,893740.0,866465.0,1534339.0,886579.0,2834125.0,
Other Gand A,893740.0,866465.0,1534339.0,886579.0,2834125.0,
Salaries And Wages,,,,219560.0,542949.0,
Gross Profit,219528.0,-380704.0,-68169.0,436968.0,658306.0,
Cost Of Revenue,3029.0,557853.0,251891.0,1604161.0,1593490.0,
Total Revenue,222557.0,177149.0,183722.0,2041129.0,2251796.0,
Operating Revenue,222557.0,177149.0,183722.0,2041129.0,2251796.0,
