,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,-520084.062982,0.0,
Tax Rate For Calcs,0.0,0.21,0.0,0.042776,0.000167,
Normalized EBITDA,-2267888.0,-2751378.0,-2824036.0,10384640.0,-2900078.0,
Total Unusual Items,0.0,0.0,,-12158255.0,0.0,-81175204.0
Total Unusual Items Excluding Goodwill,0.0,0.0,,-12158255.0,0.0,-81175204.0
Net Income From Continuing Operation Net Minority Interest,-2401256.0,-2763743.0,-2826737.0,-13338500.0,-2902403.0,
Reconciled Depreciation,1733.0,2600.0,2600.0,2600.0,2600.0,
EBITDA,-2267888.0,-2751378.0,-2824036.0,-1773615.0,-2900078.0,
EBIT,-2269621.0,-2753978.0,-2826636.0,-1776215.0,-2902678.0,
Net Interest Income,-131635.0,-58.0,-101.0,-98.0,-210.0,
Interest Expense,131635.0,,101.0,,210.0,
Interest Income,,,,-98.0,,
Normalized Income,-2401256.0,-2763743.0,-2826737.0,-1700329.062982,-2902403.0,
Net Income From Continuing And Discontinued Operation,-2401256.0,-2763743.0,-2826737.0,-13338500.0,-2902403.0,
Total Expenses,2269621.0,2753978.0,2826636.0,1776215.0,2902678.0,
Total Operating Income As Reported,-2269621.0,-2753978.0,-2826636.0,-13934470.0,-2902678.0,
Diluted Average Shares,988378.0,83492.0,62360.0,,97252.0,51017.0
Basic Average Shares,988378.0,83492.0,62360.0,,97252.0,51017.0
Diluted EPS,-2.43,-33.1,-45.3,,-30.18,-1694.12
Basic EPS,-2.43,-33.1,-45.3,,-30.18,-1694.12
Diluted NI Availto Com Stockholders,-2401256.0,-2763743.0,-2826737.0,-13338500.0,-2934776.0,
Net Income Common Stockholders,-2401256.0,-2763743.0,-2826737.0,-13338500.0,-2934776.0,
Preferred Stock Dividends,,,,0.0,32373.0,7915836.0
Net Income,-2401256.0,-2763743.0,-2826737.0,-13338500.0,-2902403.0,
Net Income Including Noncontrolling Interests,-2401256.0,-2763743.0,-2826737.0,-13338500.0,-2902403.0,
Net Income Continuous Operations,-2401256.0,-2763743.0,-2826737.0,-13338500.0,-2902403.0,
Tax Provision,0.0,9707.0,0.0,-596068.0,-485.0,
Pretax Income,-2401256.0,-2754036.0,-2826737.0,-13934568.0,-2902888.0,
Other Income Expense,,,,-12158255.0,,-81175204.0
Special Income Charges,0.0,0.0,,-12158255.0,0.0,-81175204.0
Write Off,0.0,0.0,,12158255.0,0.0,69280171.0
Impairment Of Capital Assets,0.0,0.0,,0.0,0.0,11895033.0
Net Non Operating Interest Income Expense,-131635.0,-58.0,-101.0,-98.0,-210.0,
Total Other Finance Cost,,58.0,,,,314.0
Interest Expense Non Operating,131635.0,,101.0,,210.0,
Interest Income Non Operating,,,,-98.0,,
Operating Income,-2269621.0,-2753978.0,-2826636.0,-1776215.0,-2902678.0,
Operating Expense,2269621.0,2753978.0,2826636.0,1776215.0,2902678.0,
Research And Development,436043.0,709049.0,512937.0,257111.0,673943.0,
Selling General And Administration,1833578.0,2044929.0,2313699.0,1519104.0,2228735.0,
General And Administrative Expense,1833578.0,2044929.0,2313699.0,1519104.0,2228735.0,
Other Gand A,1833578.0,2044929.0,2313699.0,1519104.0,2228735.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
