,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-17456521.73913,-15540000.0,0.0,0.0,-741935.483871,,
Tax Rate For Calcs,0.23913,0.21,0.21,0.24,0.247312,,
Normalized EBITDA,353000000.0,333000000.0,239000000.0,436000000.0,354000000.0,,
Total Unusual Items,-73000000.0,-74000000.0,,,-3000000.0,-3000000.0,
Total Unusual Items Excluding Goodwill,-73000000.0,-74000000.0,,,-3000000.0,-3000000.0,
Net Income From Continuing Operation Net Minority Interest,-35000000.0,-18000000.0,-46000000.0,122000000.0,70000000.0,,
Reconciled Depreciation,240000000.0,205000000.0,215000000.0,207000000.0,195000000.0,,
Reconciled Cost Of Revenue,475000000.0,411000000.0,397000000.0,406000000.0,377000000.0,,
EBITDA,280000000.0,259000000.0,239000000.0,436000000.0,351000000.0,,
EBIT,40000000.0,54000000.0,24000000.0,229000000.0,156000000.0,,
Net Interest Income,-86000000.0,-62000000.0,-67000000.0,-69000000.0,-63000000.0,,
Interest Expense,86000000.0,62000000.0,67000000.0,69000000.0,63000000.0,,
Normalized Income,20543478.26087,40460000.0,-46000000.0,122000000.0,72258064.516129,,
Net Income From Continuing And Discontinued Operation,-35000000.0,-18000000.0,-46000000.0,122000000.0,70000000.0,,
Total Expenses,842000000.0,734000000.0,734000000.0,736000000.0,689000000.0,,
Diluted Average Shares,30000000.0,28500000.0,28400000.0,28500000.0,28500000.0,,
Basic Average Shares,30000000.0,28500000.0,28400000.0,28400000.0,28400000.0,,
Diluted EPS,-1.17,-0.63,-1.62,4.28,2.46,,
Basic EPS,-1.17,-0.63,-1.62,4.3,2.46,,
Diluted NI Availto Com Stockholders,-35000000.0,-18000000.0,-46000000.0,122000000.0,70000000.0,,
Net Income Common Stockholders,-35000000.0,-18000000.0,-46000000.0,122000000.0,70000000.0,,
Net Income,-35000000.0,-18000000.0,-46000000.0,122000000.0,70000000.0,,
Net Income Including Noncontrolling Interests,-35000000.0,-18000000.0,-46000000.0,122000000.0,70000000.0,,
Net Income Continuous Operations,-35000000.0,-18000000.0,-46000000.0,122000000.0,70000000.0,,
Tax Provision,-11000000.0,10000000.0,3000000.0,38000000.0,23000000.0,,
Pretax Income,-46000000.0,-8000000.0,-43000000.0,160000000.0,93000000.0,,
Other Income Expense,-71000000.0,-73000000.0,1000000.0,,-3000000.0,-2000000.0,
Other Non Operating Income Expenses,2000000.0,1000000.0,1000000.0,,,1000000.0,6000000.0
Special Income Charges,-73000000.0,-74000000.0,,,-3000000.0,-3000000.0,
Restructuring And Mergern Acquisition,73000000.0,74000000.0,,,3000000.0,3000000.0,
Net Non Operating Interest Income Expense,-86000000.0,-62000000.0,-67000000.0,-69000000.0,-63000000.0,,
Interest Expense Non Operating,86000000.0,62000000.0,67000000.0,69000000.0,63000000.0,,
Operating Income,111000000.0,127000000.0,23000000.0,229000000.0,159000000.0,,
Operating Expense,172000000.0,151000000.0,157000000.0,156000000.0,147000000.0,,
Depreciation Amortization Depletion Income Statement,45000000.0,33000000.0,35000000.0,33000000.0,30000000.0,,
Depreciation And Amortization In Income Statement,45000000.0,33000000.0,35000000.0,33000000.0,30000000.0,,
Selling General And Administration,127000000.0,118000000.0,122000000.0,123000000.0,117000000.0,,
Gross Profit,283000000.0,278000000.0,180000000.0,385000000.0,306000000.0,,
Cost Of Revenue,670000000.0,583000000.0,577000000.0,580000000.0,542000000.0,,
Total Revenue,953000000.0,861000000.0,757000000.0,965000000.0,848000000.0,,
Operating Revenue,953000000.0,861000000.0,757000000.0,965000000.0,848000000.0,,
