,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-450.0,274305.555556,-37626.998437,-107850.0,47250.0,,
Tax Rate For Calcs,0.15,0.365741,0.387907,0.15,0.15,,
Normalized EBITDA,7552000.0,9059000.0,9437000.0,4481000.0,3194000.0,,
Total Unusual Items,-3000.0,750000.0,-97000.0,-719000.0,315000.0,,
Total Unusual Items Excluding Goodwill,-3000.0,750000.0,-97000.0,-719000.0,315000.0,,
Net Income From Continuing Operation Net Minority Interest,2864000.0,5617000.0,5092000.0,1169000.0,1240000.0,,
Reconciled Depreciation,924000.0,872000.0,882000.0,812000.0,835000.0,,
Reconciled Cost Of Revenue,10696000.0,7439000.0,13083000.0,8134000.0,9295000.0,,
EBITDA,7549000.0,9809000.0,9340000.0,3762000.0,3509000.0,,
EBIT,6625000.0,8937000.0,8458000.0,2950000.0,2674000.0,,
Net Interest Income,56000.0,77000.0,148000.0,-159000.0,67000.0,,
Interest Expense,114000.0,81000.0,139000.0,154000.0,84000.0,,
Interest Income,170000.0,163000.0,287000.0,,151000.0,3000.0,
Normalized Income,2866550.0,5141305.555556,5151373.001563,1780150.0,972250.0,,
Net Income From Continuing And Discontinued Operation,2864000.0,5617000.0,5092000.0,1169000.0,1240000.0,,
Total Expenses,14926000.0,10807000.0,16114000.0,10942000.0,12579000.0,,
Diluted Average Shares,154134484.0,147827215.0,169733333.0,140429861.0,138948601.0,,
Basic Average Shares,144108234.0,140863356.0,127300000.0,135070079.0,133622131.0,,
Diluted EPS,0.02,0.04,0.03,0.01,0.01,,
Basic EPS,0.02,0.04,0.04,0.01,0.01,,
Diluted NI Availto Com Stockholders,2864000.0,5617000.0,5092000.0,1169000.0,1240000.0,,
Net Income Common Stockholders,2864000.0,5617000.0,5092000.0,1169000.0,1240000.0,,
Net Income,2864000.0,5617000.0,5092000.0,1169000.0,1240000.0,,
Net Income Including Noncontrolling Interests,2864000.0,5617000.0,5092000.0,1169000.0,1240000.0,,
Net Income Continuous Operations,2864000.0,5617000.0,5092000.0,1169000.0,1240000.0,,
Tax Provision,3647000.0,3239000.0,3227000.0,1627000.0,1350000.0,,
Pretax Income,6511000.0,8856000.0,8319000.0,2796000.0,2590000.0,,
Other Income Expense,-424000.0,750000.0,-97000.0,-719000.0,315000.0,,
Other Non Operating Income Expenses,-421000.0,,,,,,
Special Income Charges,,,0.0,-621000.0,,,
Write Off,,,0.0,621000.0,,,
Gain On Sale Of Security,-3000.0,750000.0,-97000.0,-98000.0,315000.0,,
Net Non Operating Interest Income Expense,56000.0,77000.0,148000.0,-159000.0,67000.0,,
Total Other Finance Cost,,5000.0,0.0,5000.0,,2000.0,1000.0
Interest Expense Non Operating,114000.0,81000.0,139000.0,154000.0,84000.0,,
Interest Income Non Operating,170000.0,163000.0,287000.0,,151000.0,3000.0,
Operating Income,6879000.0,8029000.0,8268000.0,3674000.0,2208000.0,,
Operating Expense,3345000.0,2533000.0,2188000.0,2035000.0,2489000.0,,
Other Operating Expenses,52000.0,48000.0,46000.0,49000.0,51000.0,,
Depreciation Amortization Depletion Income Statement,39000.0,37000.0,39000.0,39000.0,40000.0,,
Depreciation And Amortization In Income Statement,39000.0,37000.0,39000.0,39000.0,40000.0,,
Depreciation Income Statement,39000.0,37000.0,39000.0,39000.0,40000.0,,
Selling General And Administration,3254000.0,2448000.0,2103000.0,1947000.0,2398000.0,,
Selling And Marketing Expense,46000.0,33000.0,32000.0,23000.0,42000.0,,
General And Administrative Expense,3208000.0,2415000.0,2071000.0,1924000.0,2356000.0,,
Other Gand A,1010000.0,1019000.0,1117000.0,770000.0,1204000.0,,
Salaries And Wages,2198000.0,1396000.0,954000.0,1154000.0,1152000.0,,
Gross Profit,10224000.0,10562000.0,10456000.0,5709000.0,4697000.0,,
Cost Of Revenue,11581000.0,8274000.0,13926000.0,8907000.0,10090000.0,,
Total Revenue,21805000.0,18836000.0,24382000.0,14616000.0,14787000.0,,
Operating Revenue,21941000.0,15761000.0,26139000.0,13974000.0,14346000.0,,
