,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-7128000.0,-4788000.0,-112660270.388138,40740000.0,-40334000.0,,
Tax Rate For Calcs,0.162,0.126,0.172263,0.105,0.086,,
Normalized EBITDA,2902000000.0,2792000000.0,3469000000.0,2069000000.0,2447000000.0,,
Total Unusual Items,-44000000.0,-38000000.0,-654000000.0,388000000.0,-469000000.0,,
Total Unusual Items Excluding Goodwill,-44000000.0,-38000000.0,-654000000.0,388000000.0,-469000000.0,,
Net Income From Continuing Operation Net Minority Interest,2007000000.0,1968000000.0,1905000000.0,1705000000.0,1320000000.0,,
Reconciled Depreciation,311000000.0,299000000.0,298000000.0,313000000.0,283000000.0,,
Reconciled Cost Of Revenue,6846000000.0,5995000000.0,6762000000.0,6226000000.0,5575000000.0,,
EBITDA,2858000000.0,2754000000.0,2815000000.0,2457000000.0,1978000000.0,,
EBIT,2547000000.0,2455000000.0,2517000000.0,2144000000.0,1695000000.0,,
Net Interest Income,2000000.0,-37000000.0,-27000000.0,-64000000.0,-48000000.0,,
Interest Expense,158000000.0,210000000.0,224000000.0,251000000.0,248000000.0,,
Interest Income,160000000.0,173000000.0,197000000.0,187000000.0,200000000.0,,
Normalized Income,2043872000.0,2001212000.0,2446339729.611862,1357740000.0,1748666000.0,,
Net Income From Continuing And Discontinued Operation,2028000000.0,1978000000.0,1899000000.0,1852000000.0,1266000000.0,,
Total Expenses,8923000000.0,7931000000.0,8206000000.0,8601000000.0,7466000000.0,,
Diluted Average Shares,1071000000.0,1078000000.0,1085142857.0,1098000000.0,1100000000.0,,
Basic Average Shares,1063000000.0,1070000000.0,1078977273.0,1093000000.0,1089000000.0,,
Diluted EPS,1.89,1.83,1.75,1.7,1.15,,
Basic EPS,1.91,1.85,1.76,1.71,1.16,,
Diluted NI Availto Com Stockholders,2028000000.0,1978000000.0,1899000000.0,1852000000.0,1266000000.0,,
Net Income Common Stockholders,2028000000.0,1978000000.0,1899000000.0,1852000000.0,1266000000.0,,
Preferred Stock Dividends,,,,,,,0.0
Net Income,2028000000.0,1978000000.0,1899000000.0,1852000000.0,1266000000.0,,
Minority Interests,7000000.0,5000000.0,7000000.0,10000000.0,-2000000.0,,
Net Income Including Noncontrolling Interests,2021000000.0,1972000000.0,1890000000.0,1842000000.0,1268000000.0,,
Net Income Discontinuous Operations,21000000.0,10000000.0,-6000000.0,147000000.0,-54000000.0,,
Net Income Continuous Operations,2000000000.0,1962000000.0,1897000000.0,1695000000.0,1322000000.0,,
Tax Provision,388000000.0,283000000.0,395000000.0,198000000.0,125000000.0,,
Pretax Income,2389000000.0,2245000000.0,2293000000.0,1893000000.0,1447000000.0,,
Other Income Expense,287000000.0,279000000.0,-287000000.0,717000000.0,-134000000.0,,
Other Non Operating Income Expenses,293000000.0,279000000.0,301000000.0,301000000.0,301000000.0,,
Special Income Charges,-44000000.0,-38000000.0,-654000000.0,388000000.0,-469000000.0,,
Gain On Sale Of Business,3000000.0,13000000.0,-51000000.0,713000000.0,-394000000.0,,
Impairment Of Capital Assets,,,0.0,251000000.0,,,
Restructuring And Mergern Acquisition,47000000.0,51000000.0,603000000.0,74000000.0,75000000.0,,
Earnings From Equity Interest,38000000.0,38000000.0,66000000.0,28000000.0,34000000.0,,
Gain On Sale Of Security,,,,357000000.0,,,621000000.0
Net Non Operating Interest Income Expense,2000000.0,-37000000.0,-27000000.0,-64000000.0,-48000000.0,,
Interest Expense Non Operating,158000000.0,210000000.0,224000000.0,251000000.0,248000000.0,,
Interest Income Non Operating,160000000.0,173000000.0,197000000.0,187000000.0,200000000.0,,
Operating Income,2099000000.0,2003000000.0,2605000000.0,1241000000.0,1627000000.0,,
Operating Expense,2077000000.0,1936000000.0,1444000000.0,2375000000.0,1891000000.0,,
Research And Development,359000000.0,359000000.0,385000000.0,331000000.0,300000000.0,,
Selling General And Administration,1718000000.0,1577000000.0,1059000000.0,2044000000.0,1591000000.0,,
Selling And Marketing Expense,,,,1330000000.0,,,
General And Administrative Expense,1718000000.0,1577000000.0,4339000000.0,714000000.0,1591000000.0,,
Other Gand A,1020000000.0,876000000.0,,,924000000.0,1026000000.0,
Insurance And Claims,698000000.0,701000000.0,421000000.0,714000000.0,667000000.0,,
Gross Profit,4176000000.0,3939000000.0,4049000000.0,3616000000.0,3518000000.0,,
Cost Of Revenue,6846000000.0,5995000000.0,6762000000.0,6226000000.0,5575000000.0,,
Total Revenue,11022000000.0,9934000000.0,10811000000.0,9842000000.0,9093000000.0,,
Operating Revenue,11022000000.0,9934000000.0,10811000000.0,9842000000.0,9093000000.0,,
