,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,204.54,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.0,0.0,0.0
Normalized EBITDA,978342.0,-2402801.0,-2666718.0,166394.0,-1980258.0
Total Unusual Items,974.0,2408.0,2460.0,-2142.0,6955.0
Total Unusual Items Excluding Goodwill,974.0,2408.0,2460.0,-2142.0,6955.0
Net Income From Continuing Operation Net Minority Interest,683524.0,-2598361.0,-2678569.0,-35162.0,-2170368.0
Reconciled Depreciation,181471.0,180996.0,185000.0,189655.0,186454.0
Reconciled Cost Of Revenue,254893.0,247634.0,294399.0,239313.0,204746.0
EBITDA,979316.0,-2400393.0,-2664258.0,164252.0,-1973303.0
EBIT,797844.0,-2581588.0,-2849258.0,-25403.0,-2160575.0
Net Interest Income,-114320.0,-16773.0,-18549.0,-9759.0,-9793.0
Interest Expense,114320.0,16773.0,,9759.0,9793.0
Normalized Income,682754.54,-2600769.0,-2681029.0,-33020.0,-2177323.0
Net Income From Continuing And Discontinued Operation,683524.0,-2598361.0,-2678569.0,-35162.0,-2170368.0
Total Expenses,3187777.0,3125761.0,3422934.0,3087688.0,2843213.0
Total Operating Income As Reported,-2676696.0,-2625366.0,-2849258.0,-21884.0,-2382409.0
Diluted Average Shares,17717247.0,12227476.0,10111993.0,8155617.0,6757320.0
Basic Average Shares,17717247.0,12227476.0,10111993.0,8155617.0,6757320.0
Diluted EPS,-0.07,-0.21,-0.26,-0.004311,-0.32
Basic EPS,-0.07,-0.21,-0.26,-0.004311,-0.32
Diluted NI Availto Com Stockholders,-1255915.0,-2598361.0,-2678569.0,-35162.0,-2170368.0
Net Income Common Stockholders,-1255915.0,-2598361.0,-2678569.0,-35162.0,-2170368.0
Otherunder Preferred Stock Dividend,1939439.0,,,0.0,
Net Income,683524.0,-2598361.0,-2678569.0,-35162.0,-2170368.0
Minority Interests,0.0,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,683524.0,-2598361.0,-2678569.0,-35162.0,-2170368.0
Net Income Continuous Operations,683524.0,-2598361.0,-2678569.0,-35162.0,-2170368.0
Tax Provision,,0.0,0.0,0.0,0.0
Pretax Income,683524.0,-2598361.0,-2678569.0,-35162.0,-2170368.0
Other Income Expense,3474540.0,43778.0,189238.0,-3519.0,221834.0
Other Non Operating Income Expenses,3473566.0,41370.0,186778.0,-1377.0,214879.0
Special Income Charges,,,,0.0,0.0
Impairment Of Capital Assets,,,,0.0,0.0
Gain On Sale Of Security,974.0,2408.0,2460.0,-2142.0,6955.0
Net Non Operating Interest Income Expense,-114320.0,-16773.0,-18549.0,-9759.0,-9793.0
Total Other Finance Cost,,,18549.0,,9793.0
Interest Expense Non Operating,114320.0,16773.0,,9759.0,9793.0
Operating Income,-2676696.0,-2625366.0,-2849258.0,-21884.0,-2382409.0
Operating Expense,2932885.0,2878326.0,3128336.0,2848375.0,2639285.0
Depreciation Amortization Depletion Income Statement,181472.0,181195.0,184801.0,189655.0,187272.0
Depreciation And Amortization In Income Statement,181472.0,181195.0,184801.0,189655.0,187272.0
Research And Development,569506.0,564736.0,451842.0,605196.0,574397.0
Selling General And Administration,2181907.0,2132395.0,2491693.0,2053524.0,1877616.0
Gross Profit,256189.0,252960.0,279078.0,2826491.0,256876.0
Cost Of Revenue,254892.0,247435.0,294598.0,239313.0,203928.0
Total Revenue,511081.0,500395.0,573676.0,3065804.0,460804.0
Operating Revenue,511081.0,500395.0,573676.0,3065804.0,460804.0
